agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_theft_under50_dollar,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_theft_under50_dollar,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_theft_under50_dollar,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Patterson Police Services,2023,California,23856,CA05005,0,0,0,0,0,4,3,1,10,4,1,0,5,161,7,3,20,22,109,61,46,15,0,186,51,44,1,6,473,0,52,66,298,364,0,0,2,2,0,4,1,1,1,1,110,4,2,18,18,68,11,8,3,0,6,8,6,1,1,141,0,42,48,25,73,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,3,0,0,0,0,0,1,1,0,0,5,0,0,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Patterson Police Services,2022,California,23836,CA05005,0,0,0,1,0,5,5,0,10,4,1,3,2,145,2,3,16,6,118,58,52,6,0,207,84,72,7,5,510,0,27,43,349,392,0,0,1,1,0,8,2,1,3,2,97,1,3,12,5,76,2,2,0,0,7,2,2,0,0,117,0,21,30,11,41,0,0,0,0,0,1,0,1,0,0,7,0,0,1,0,6,0,0,0,0,0,0,0,0,0,8,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Patterson Police Services,2021,California,,CA05005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patterson Police Services,2020,California,22743,CA05005,0,0,0,0,0,3,3,0,15,3,0,1,11,176,20,1,6,4,145,46,35,9,2,162,68,42,20,6,470,0,31,49,276,325,0,0,0,0,0,5,1,0,1,3,113,10,1,6,1,95,6,5,1,0,4,5,4,1,0,133,0,18,23,15,38,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,5,0,0,0,0,0,0,0,0,0,7,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1
Patterson Police Services,2019,California,22584,CA05005,0,0,0,0,0,6,4,2,14,2,0,1,11,196,10,1,8,7,170,81,54,19,8,249,104,80,19,5,650,0,26,46,434,480,0,0,0,0,0,5,0,0,0,5,120,5,0,4,5,106,12,5,3,4,11,7,5,1,1,155,0,14,19,30,49,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,1,1,0,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patterson Police Services,2018,California,22363,CA05005,0,0,1,0,0,0,0,0,8,1,1,0,6,137,7,6,17,15,92,45,30,11,4,224,118,113,1,4,532,0,45,53,387,440,0,0,0,0,0,2,0,1,0,1,81,0,3,12,11,55,3,3,0,0,8,5,3,0,2,99,0,26,28,16,44,0,0,0,0,0,1,0,1,0,0,10,0,0,8,0,2,0,0,0,0,1,1,1,0,0,13,0,8,9,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patterson Police Services,2017,California,21994,CA05005,0,0,7,0,1,3,3,0,9,6,0,1,2,183,16,4,9,5,149,50,31,16,3,327,136,128,3,5,709,0,34,46,513,559,0,2,1,1,0,2,2,0,0,0,111,4,3,3,5,96,6,4,2,0,11,3,2,0,1,136,0,15,18,20,38,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,1,0,1,0,2,0,0,0,0,10,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
Patterson Police Services,2016,California,21716,CA05005,0,0,16,1,0,4,3,1,18,3,2,1,12,199,12,7,10,8,162,85,42,32,11,297,106,98,5,3,710,0,37,60,488,548,0,0,0,0,0,9,2,1,1,5,106,0,2,5,6,93,15,7,5,3,12,5,5,0,0,147,0,13,22,32,54,0,0,0,0,0,1,0,0,0,1,6,0,0,0,1,5,1,1,0,0,1,1,1,0,0,10,0,1,2,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Patterson Police Services,2015,California,21410,CA05005,0,0,4,0,0,2,2,0,16,4,1,2,9,196,6,7,13,6,164,132,78,36,18,250,116,108,6,2,712,0,32,50,498,548,0,0,0,0,0,4,1,0,1,2,93,2,2,7,2,80,6,2,3,1,11,6,6,0,0,120,0,13,17,23,40,0,0,0,0,0,1,0,0,0,1,8,0,1,1,0,6,0,0,0,0,4,2,2,0,0,15,0,2,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patterson Police Services,2014,California,20977,CA05005,0,0,2,1,0,2,2,0,18,8,0,2,8,180,14,1,4,0,161,199,117,67,15,276,151,120,22,9,827,0,19,40,626,666,0,0,1,1,0,5,3,0,1,1,88,4,1,2,1,80,20,4,16,0,6,5,3,1,1,125,0,8,14,31,45,0,0,0,0,0,1,1,0,0,0,11,0,1,0,0,10,3,0,3,0,2,3,2,0,1,20,0,1,2,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
