agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Booneville Police Department,2023,Arkansas,3805,AR04201,0,0,0,0,0,2,2,0,0,0,0,0,0,85,3,0,2,12,68,16,9,5,2,50,2,1,1,0,155,0,17,19,68,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Booneville Police Department,2022,Arkansas,3826,AR04201,0,0,0,0,0,4,4,0,0,0,0,0,0,62,0,1,5,8,48,8,6,1,1,39,4,3,1,0,117,0,14,18,51,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Booneville Police Department,2021,Arkansas,3744,AR04201,0,0,0,0,0,7,6,1,0,0,0,0,0,72,4,2,2,12,52,10,7,3,0,61,5,3,2,0,155,0,20,27,76,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Booneville Police Department,2020,Arkansas,3765,AR04201,0,0,0,0,0,1,1,0,0,0,0,0,0,65,5,2,2,3,53,17,11,5,1,54,5,3,2,0,142,0,12,13,76,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Booneville Police Department,2019,Arkansas,3829,AR04201,0,0,0,1,0,2,2,0,0,0,0,0,0,86,2,2,9,1,72,34,20,13,1,70,3,2,0,1,196,0,14,17,107,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Booneville Police Department,2018,Arkansas,3837,AR04201,0,0,0,0,0,4,3,1,0,0,0,0,0,72,0,0,1,0,71,19,13,6,0,71,2,0,2,0,168,0,1,5,92,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Booneville Police Department,2017,Arkansas,3886,AR04201,0,0,0,0,0,6,6,0,1,0,0,0,1,98,2,1,1,0,94,30,17,12,1,116,8,4,4,0,259,0,4,11,154,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Booneville Police Department,2016,Arkansas,3872,AR04201,0,0,0,0,0,6,6,0,0,0,0,0,0,97,0,2,3,3,89,24,12,10,2,130,8,5,2,1,265,0,8,14,162,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Booneville Police Department,2015,Arkansas,3924,AR04201,0,0,0,0,0,7,7,0,2,0,0,0,2,72,4,0,2,4,62,29,19,9,1,117,2,0,1,1,229,0,10,19,148,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Booneville Police Department,2014,Arkansas,3961,AR04201,0,0,0,0,0,5,5,0,0,0,0,0,0,57,2,2,0,2,51,25,15,10,0,135,7,5,1,1,229,0,6,11,167,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
