agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Mount Pleasant Town Police Department,2023,New York,25699,NY05957,0,0,0,0,0,0,0,0,3,0,2,0,1,34,1,1,8,3,21,25,14,7,4,151,7,5,1,1,220,0,13,16,183,199,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,2,0,1,1,10,1,1,0,0,15,0,1,1,13,14
Mount Pleasant Town Police Department,2022,New York,25892,NY05957,0,0,0,0,0,0,0,0,2,2,0,0,0,42,2,4,6,13,17,14,11,3,0,210,11,9,1,1,279,0,25,27,235,262,0,0,1,1,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,16,3,3,0,0,28,0,0,1,19,20
Mount Pleasant Town Police Department,2021,New York,,NY05957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Pleasant Town Police Department,2020,New York,,NY05957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Pleasant Town Police Department,2019,New York,,NY05957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Pleasant Town Police Department,2018,New York,26506,NY05957,0,0,0,0,0,2,2,0,3,0,0,0,3,41,0,0,3,6,32,30,16,9,5,174,2,2,0,0,252,0,9,14,206,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Pleasant Town Police Department,2017,New York,,NY05957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Pleasant Town Police Department,2016,New York,26903,NY05957,0,0,0,0,0,3,3,0,6,0,0,0,6,60,0,1,3,1,55,28,17,6,5,182,0,0,0,0,279,0,5,14,210,224,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,5,0,0,0,3,3
Mount Pleasant Town Police Department,2015,New York,26689,NY05957,0,0,0,0,0,3,3,0,5,0,0,0,5,53,0,5,3,1,44,21,14,5,2,171,2,1,0,1,255,0,9,17,194,211,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1
Mount Pleasant Town Police Department,2014,New York,26931,NY05957,0,0,0,0,0,1,1,0,2,0,0,0,2,54,0,2,2,3,47,35,25,3,7,169,1,1,0,0,262,0,7,10,205,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
