agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Becker Police Department,2023,Minnesota,5046,MN07104,0,0,0,0,0,3,3,0,0,0,0,0,0,22,0,0,2,1,19,11,4,7,0,30,3,2,0,1,69,0,3,6,44,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Becker Police Department,2022,Minnesota,5033,MN07104,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,1,3,1,26,9,6,1,2,26,5,4,1,0,71,0,5,5,40,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Becker Police Department,2021,Minnesota,5080,MN07104,0,0,0,0,0,1,1,0,0,0,0,0,0,17,0,1,0,0,16,1,0,1,0,30,1,1,0,0,50,0,1,2,32,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Becker Police Department,2020,Minnesota,4997,MN07104,0,0,0,0,0,4,4,0,0,0,0,0,0,16,0,1,1,0,14,9,2,6,1,20,2,2,0,0,51,0,2,6,31,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Becker Police Department,2019,Minnesota,4957,MN07104,0,0,0,0,0,4,4,0,0,0,0,0,0,13,1,2,1,0,9,13,6,7,0,26,0,0,0,0,56,0,4,8,39,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Becker Police Department,2018,Minnesota,4880,MN07104,0,0,0,0,0,8,8,0,0,0,0,0,0,14,0,0,1,0,13,4,0,3,1,20,0,0,0,0,46,0,1,9,24,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Becker Police Department,2017,Minnesota,4825,MN07104,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,1,4,7,4,1,3,0,22,2,1,0,1,41,0,6,6,28,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Becker Police Department,2016,Minnesota,4730,MN07104,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,2,14,11,5,6,0,28,3,3,0,0,58,0,2,2,42,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Becker Police Department,2015,Minnesota,4721,MN07104,0,0,0,0,0,1,1,0,0,0,0,0,0,14,1,0,0,2,11,9,2,6,1,65,2,1,0,1,91,0,3,4,76,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Becker Police Department,2014,Minnesota,4668,MN07104,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,2,3,11,6,3,3,0,32,3,2,0,1,58,0,6,6,41,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
