agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_theft_under50_dollar,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_theft_under50_dollar,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_theft_under50_dollar,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Sp: Lawrence County,2023,Pennsylvania,13416,PA037SP,0,0,0,3,0,6,6,0,1,0,0,0,1,102,1,0,3,2,96,23,11,12,0,46,12,12,0,0,193,0,6,16,81,97,3,0,0,0,0,1,0,0,0,1,98,1,0,2,2,93,10,7,3,0,11,2,2,0,0,125,0,5,9,23,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Lawrence County,2022,Pennsylvania,14383,PA037SP,0,0,0,2,0,6,6,0,1,1,0,0,0,88,1,2,6,2,77,21,11,10,0,73,6,6,0,0,197,0,11,20,100,120,2,0,1,1,0,0,0,0,0,0,89,1,2,5,2,79,13,6,7,0,14,3,3,0,0,122,0,10,13,30,43,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,1,2,0,0,1,1,0,0,11,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Lawrence County,2021,Pennsylvania,15404,PA037SP,0,0,0,1,0,8,8,0,1,0,0,1,0,128,4,3,2,5,114,23,13,9,1,47,10,9,1,0,218,0,14,24,80,104,1,0,2,2,0,0,0,0,0,0,109,1,3,1,5,99,6,3,3,0,11,2,1,1,0,131,0,10,13,19,32,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Lawrence County,2020,Pennsylvania,,PA037SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sp: Lawrence County,2019,Pennsylvania,14298,PA037SP,0,0,2,0,0,3,3,0,4,0,1,0,3,116,8,2,7,4,95,27,16,10,1,62,7,5,1,1,219,0,21,28,96,124,0,0,1,1,0,3,0,1,0,2,106,6,1,6,2,91,8,3,5,0,12,5,4,0,1,135,0,15,19,25,44,0,0,0,0,0,1,0,0,0,1,7,0,1,0,0,6,0,0,0,0,0,0,0,0,0,8,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,1,1,1,0,0,6,0,0,0,2,2
Sp: Lawrence County,2018,Pennsylvania,14525,PA037SP,0,0,0,0,0,2,2,0,2,2,0,0,0,111,5,5,10,3,88,39,20,12,7,99,10,3,3,4,263,0,23,27,148,175,0,0,3,2,1,0,0,0,0,0,106,5,5,7,3,86,7,4,3,0,16,3,0,3,0,135,0,20,23,26,49,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,8,0,0,0,0,3,0,0,0,0,13,0,2,2,3,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,0,1,0,3,0,0,0,0,7,0,0,0,4,4
Sp: Lawrence County,2017,Pennsylvania,14751,PA037SP,0,0,0,2,0,16,16,0,2,1,0,0,1,107,4,3,1,1,98,53,36,14,3,89,15,6,4,5,284,0,9,29,157,186,2,0,1,1,0,0,0,0,0,0,99,3,3,0,1,92,12,7,5,0,14,7,3,1,3,135,0,7,10,33,43,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,1,0,1,0,0,0,0,0,0,7,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,8,0,0,0,0,8,1,0,1,0,3,0,0,0,0,14,0,0,2,4,6
Sp: Lawrence County,2016,Pennsylvania,13881,PA037SP,0,0,0,2,0,3,2,1,1,0,0,0,1,90,7,2,5,0,76,72,46,22,4,117,17,8,2,7,302,0,14,20,206,226,2,0,2,1,1,1,1,0,0,0,85,4,2,5,0,74,15,14,1,0,30,2,1,0,1,137,0,11,16,47,63,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,6,1,1,0,0,0,0,0,0,0,10,0,3,3,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,5,0,0,0,0,8,0,0,0,6,6
Sp: Lawrence County,2015,Pennsylvania,14215,PA037SP,0,0,2,1,0,5,5,0,1,1,0,0,0,74,4,1,3,0,66,77,48,25,4,117,15,2,1,12,290,0,8,15,209,224,2,0,5,5,0,0,0,0,0,0,70,2,1,1,0,66,12,8,4,0,33,2,1,0,1,124,0,4,11,47,58,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,2,1,1,0,1,0,0,0,0,9,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,3,1,0,0,1,6,0,0,0,5,5
Sp: Lawrence County,2014,Pennsylvania,14290,PA037SP,0,0,0,5,0,5,2,3,7,5,0,1,1,102,9,0,2,2,89,64,38,24,2,118,5,3,1,1,306,0,13,30,187,217,3,0,5,2,3,4,2,0,1,1,95,5,0,3,2,85,20,9,11,0,34,2,1,1,0,163,0,10,22,56,78,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,7,0,0,1,1,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,7,1,1,0,0,12,0,0,2,9,11
