agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Severance,2023,Colorado,12197,CO06228,0,0,0,1,0,1,1,0,0,0,0,0,0,29,3,1,2,4,19,2,1,1,0,22,8,5,3,0,63,0,10,12,32,44,0,0,0,0,0,0,0,0,0,0,19,2,0,1,3,13,0,0,0,0,1,1,1,0,0,21,0,6,6,2,8,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,5,0,0,0,0,1,1,1,0,0,9,0,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Severance,2022,Colorado,11574,CO06228,0,0,0,0,0,4,4,0,0,0,0,0,0,26,2,3,0,3,18,1,0,1,0,12,7,6,1,0,50,0,8,12,20,32,0,0,0,0,0,0,0,0,0,0,21,0,3,0,2,16,0,0,0,0,1,0,0,0,0,22,0,5,5,1,6,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,7,0,0,0,0,0,0,0,0,0,8,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Severance,2021,Colorado,8343,CO06228,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,4,1,2,1,16,3,3,0,0,41,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,2,0,1,1,1,0,0,0,0,18,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Severance,2020,Colorado,7040,CO06228,0,0,0,0,0,1,1,0,0,0,0,0,0,28,0,0,0,2,26,2,1,1,0,17,1,1,0,0,49,0,2,3,20,23,0,0,1,1,0,0,0,0,0,0,25,0,0,0,2,23,1,1,0,0,0,0,0,0,0,27,0,2,3,1,4,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,4,1,1,0,0,0,0,0,0,0,6,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Severance,2019,Colorado,5362,CO06228,0,0,0,0,0,2,2,0,0,0,0,0,0,19,0,0,0,0,19,3,0,3,0,11,1,1,0,0,36,0,0,2,15,17,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,16,1,0,1,0,2,1,1,0,0,23,0,3,3,4,7,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,3,0,0,0,0,1,1,1,0,0,8,0,3,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Severance,2018,Colorado,4454,CO06228,0,0,0,0,0,2,2,0,0,0,0,0,0,31,9,2,3,0,17,12,3,8,1,22,2,0,2,0,69,0,14,16,36,52,0,0,2,2,0,0,0,0,0,0,25,6,2,2,0,15,2,1,1,0,2,0,0,0,0,31,0,10,12,4,16,0,0,0,0,0,0,0,0,0,0,5,0,1,2,0,2,0,0,0,0,0,0,0,0,0,5,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Severance,2017,Colorado,4177,CO06228,0,0,0,0,0,1,1,0,0,0,0,0,0,13,3,0,0,0,10,7,2,3,2,18,0,0,0,0,39,0,3,4,25,29,0,0,1,1,0,0,0,0,0,0,9,3,0,0,0,6,2,0,1,1,0,0,0,0,0,12,0,3,4,2,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,2,0,1,1,0,0,0,0,0,5,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Severance,2016,Colorado,3805,CO06228,0,0,0,0,0,0,0,0,1,0,0,1,0,12,0,0,1,0,11,7,2,5,0,15,4,3,1,0,39,0,1,2,26,28,0,0,0,0,0,1,0,0,1,0,12,0,0,1,0,11,1,0,1,0,1,2,1,1,0,17,0,1,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Severance,2015,Colorado,3611,CO06228,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,0,5,3,1,2,0,10,0,0,0,0,20,0,2,2,13,15,0,0,0,0,0,0,0,0,0,0,7,1,0,1,0,5,2,0,2,0,1,0,0,0,0,10,0,2,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Severance,2014,Colorado,3447,CO06228,0,0,0,0,0,2,2,0,0,0,0,0,0,8,0,0,0,0,8,3,1,1,1,10,0,0,0,0,23,0,0,2,13,15,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,7,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Severance,2013,Colorado,3376,CO06228,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,1,0,9,3,1,1,1,5,1,0,0,1,20,0,2,2,9,11,0,0,1,1,0,0,0,0,0,0,10,1,0,1,0,8,1,0,0,1,1,1,1,0,0,14,0,2,3,3,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Severance,2012,Colorado,3284,CO06228,0,0,0,0,0,3,3,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,3,2,2,0,0,23,0,0,3,5,8,0,0,1,1,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,16,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
