agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Jefferson Hills Borough Police Department,2023,Pennsylvania,12238,PA00275,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,2,2,3,70,4,4,0,0,65,4,4,0,0,150,0,7,7,73,80,0,0,0,0,0,0,0,0,0,0,63,0,2,1,2,58,2,2,0,0,21,2,2,0,0,88,0,5,5,25,30,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,2,0,0,0,0,12,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson Hills Borough Police Department,2022,Pennsylvania,12314,PA00275,0,0,0,0,1,1,1,0,1,0,0,0,1,56,0,0,4,4,48,5,2,2,1,46,2,2,0,0,112,0,8,10,53,63,0,1,0,0,0,0,0,0,0,0,38,0,0,0,3,35,1,0,0,1,7,1,1,0,0,48,0,3,3,9,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson Hills Borough Police Department,2021,Pennsylvania,,PA00275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jefferson Hills Borough Police Department,2020,Pennsylvania,11152,PA00275,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,2,0,7,35,3,0,3,0,27,2,0,0,2,76,0,9,9,32,41,0,0,0,0,0,0,0,0,0,0,44,0,2,0,7,35,3,0,3,0,12,1,0,0,1,60,0,9,9,16,25,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,5,0,0,0,0,0,0,0,0,0,7,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson Hills Borough Police Department,2019,Pennsylvania,11211,PA00275,0,0,0,0,0,0,0,0,1,1,0,0,0,41,0,1,0,23,17,6,2,3,1,53,3,2,1,0,104,0,24,25,62,87,0,0,0,0,0,1,1,0,0,0,40,0,1,0,23,16,4,2,2,0,47,2,2,0,0,94,0,24,25,53,78,0,0,0,0,0,0,0,0,0,0,8,0,1,0,5,2,0,0,0,0,1,0,0,0,0,9,0,6,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson Hills Borough Police Department,2018,Pennsylvania,11309,PA00275,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,18,30,9,3,4,2,48,3,2,0,1,110,0,20,20,60,80,0,0,0,0,0,0,0,0,0,0,50,0,2,0,18,30,4,0,4,0,35,2,2,0,0,91,0,20,20,41,61,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,5,0,0,0,0,1,0,0,0,0,7,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson Hills Borough Police Department,2017,Pennsylvania,11418,PA00275,0,0,1,0,0,0,0,0,0,0,0,0,0,26,0,0,0,8,18,8,1,6,1,33,1,1,0,0,68,0,8,8,42,50,0,0,0,0,0,0,0,0,0,0,26,0,0,0,8,18,3,0,3,0,21,1,1,0,0,51,0,8,8,25,33,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,4,0,0,0,0,0,0,0,0,0,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson Hills Borough Police Department,2016,Pennsylvania,11505,PA00275,0,0,2,2,0,0,0,0,0,0,0,0,0,30,0,3,0,4,23,12,8,4,0,68,8,4,2,2,120,0,7,9,88,97,1,0,0,0,0,0,0,0,0,0,31,0,3,0,4,24,2,2,0,0,28,1,0,0,1,63,0,7,8,31,39,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,0,0,0,5,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,0,0,0,2,2
Jefferson Hills Borough Police Department,2015,Pennsylvania,11379,PA00275,0,0,1,0,0,0,0,0,1,1,0,0,0,49,1,0,1,9,38,9,6,2,1,55,4,2,0,2,118,0,11,12,68,80,0,0,0,0,0,0,0,0,0,0,46,1,0,1,9,35,2,2,0,0,27,1,1,0,0,76,0,11,11,30,41,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,8,0,0,0,0,0,0,0,0,0,9,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Jefferson Hills Borough Police Department,2014,Pennsylvania,11239,PA00275,0,0,0,0,0,0,0,0,1,0,0,0,1,43,0,0,7,1,35,16,10,5,1,51,5,3,1,1,116,0,8,9,72,81,0,0,0,0,0,0,0,0,0,0,42,0,0,7,1,34,3,3,0,0,9,2,2,0,0,56,0,8,8,14,22,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
