agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Allen County Sheriff's Office,2023,Indiana,107252,IN00200,0,0,0,2,0,12,12,0,6,4,0,2,0,1408,13,5,18,3,1369,98,26,40,32,453,37,19,9,9,2016,0,39,59,588,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allen County Sheriff's Office,2022,Indiana,106473,IN00200,0,0,0,0,0,4,4,0,3,1,1,0,1,342,5,0,4,1,332,22,8,8,6,109,6,4,1,1,486,0,10,17,137,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allen County Sheriff's Office,2021,Indiana,94228,IN00200,0,0,0,4,0,19,19,0,2,1,0,1,0,903,15,4,7,4,873,96,36,41,19,473,50,25,8,17,1547,0,30,55,619,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allen County Sheriff's Office,2020,Indiana,91760,IN00200,0,0,11,2,0,20,20,0,14,8,2,2,2,678,8,5,19,90,556,119,49,53,17,409,63,36,1,26,1305,0,122,158,591,749,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,6,0,0,2,4,6
Allen County Sheriff's Office,2019,Indiana,93408,IN00200,0,0,6,2,0,36,35,1,29,19,1,1,8,598,11,7,8,91,481,128,53,50,25,436,78,48,2,28,1307,0,117,184,642,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,2,2,0,0,7,0,0,0,7,7
Allen County Sheriff's Office,2018,Indiana,91956,IN00200,0,0,8,0,0,21,21,0,26,16,0,3,7,514,5,9,13,72,415,155,47,72,36,425,63,48,4,11,1204,0,99,146,643,789,0,0,5,5,0,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,7,2,2,0,0,17,0,0,5,10,15
Allen County Sheriff's Office,2017,Indiana,91616,IN00200,1,0,4,1,0,25,25,0,25,13,2,4,6,531,3,2,8,103,415,169,72,70,27,503,59,32,1,26,1313,0,116,167,731,898,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,1,1,0,0,9,0,0,1,8,9
Allen County Sheriff's Office,2016,Indiana,92717,IN00200,0,0,8,4,0,20,19,1,30,22,0,2,6,497,4,4,7,87,395,225,94,101,30,603,38,23,0,15,1417,0,102,156,866,1022,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,2
Allen County Sheriff's Office,2015,Indiana,92688,IN00200,0,0,5,2,0,14,14,0,60,44,5,5,6,440,10,3,8,48,371,180,86,65,29,532,50,33,1,16,1278,0,69,145,762,907,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,1,3,1,1,0,0,8,0,0,2,6,8
Allen County Sheriff's Office,2014,Indiana,92304,IN00200,0,0,6,1,0,8,6,2,40,30,4,3,3,400,13,10,6,27,344,168,87,64,17,614,48,30,4,14,1279,0,56,105,830,935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,3,0,0,0,3,3
Allen County Sheriff's Office,2013,Indiana,92528,IN00200,0,0,3,5,0,14,14,0,43,30,3,2,8,391,6,6,4,40,335,237,94,125,18,699,47,25,2,20,1436,0,56,118,983,1101,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,1,1,0,0,7,0,0,1,5,6
Allen County Sheriff's Office,2012,Indiana,87856,IN00200,0,0,8,2,0,8,8,0,14,6,2,0,6,397,0,3,7,36,351,203,78,90,35,760,59,25,0,34,1443,0,46,70,1022,1092,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,5,0,0,3,2,5
Allen County Sheriff's Office,2011,Indiana,87287,IN00200,0,0,8,2,0,9,9,0,15,10,0,0,5,380,2,0,5,38,335,169,89,63,17,711,58,32,0,26,1344,0,45,71,938,1009,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,1,2,3
Allen County Sheriff's Office,2010,Indiana,86844,IN00200,0,0,6,2,0,14,14,0,10,4,1,3,2,303,1,3,2,33,264,187,87,78,22,635,50,24,0,26,1201,0,39,65,872,937,0,0,1,1,0,0,0,0,0,0,4,0,0,0,1,3,1,0,1,0,0,0,0,0,0,6,0,1,2,1,3
Allen County Sheriff's Office,2009,Indiana,87835,IN00200,0,0,1,0,0,16,16,0,9,5,1,0,3,302,1,1,1,64,235,239,111,93,35,750,58,29,0,29,1374,0,67,92,1047,1139,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,2,2
Allen County Sheriff's Office,2008,Indiana,86500,IN00200,0,0,4,0,0,18,16,2,13,11,0,0,2,330,1,1,3,20,305,219,97,91,31,815,76,46,1,29,1471,0,25,56,1110,1166,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,4,0,0,1,3,4
Allen County Sheriff's Office,2007,Indiana,87119,IN00200,0,0,5,1,0,9,9,0,18,15,1,0,2,333,3,5,3,4,318,237,120,85,32,802,101,71,2,28,1501,0,15,43,1140,1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
