agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
University Of Iowa Police,2023,Iowa,0,IA05204,0,0,0,0,0,5,5,0,2,0,0,0,2,242,0,0,6,13,223,15,3,11,1,172,19,9,0,10,455,0,19,26,206,232,0,0,0,0,0,0,0,0,0,0,31,0,0,2,5,24,2,1,1,0,15,7,1,0,6,55,0,7,7,24,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Iowa Police,2022,Iowa,0,IA05204,0,0,0,0,0,5,5,0,2,0,0,2,0,222,1,0,10,21,190,12,3,8,1,163,15,3,0,12,419,0,32,39,190,229,0,0,0,0,0,2,0,0,2,0,35,1,0,4,10,20,2,1,1,0,8,2,0,0,2,49,0,15,17,12,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Iowa Police,2021,Iowa,0,IA05204,0,0,0,0,0,35,33,2,2,0,0,0,2,219,2,3,5,18,191,23,4,19,0,213,11,4,0,7,503,0,28,65,247,312,0,0,2,1,1,1,0,0,0,1,27,0,0,0,7,20,2,0,2,0,4,0,0,0,0,36,0,7,10,6,16,0,0,1,1,0,0,0,0,0,0,5,0,0,0,3,2,0,0,0,0,0,0,0,0,0,6,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Iowa Police,2020,Iowa,0,IA05204,0,0,9,0,0,20,19,1,1,0,0,0,1,101,0,1,18,10,72,13,6,7,0,130,3,0,0,3,268,0,29,50,146,196,0,0,0,0,0,0,0,0,0,0,24,0,0,12,1,11,2,0,2,0,4,0,0,0,0,30,0,13,13,6,19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Iowa Police,2019,Iowa,0,IA05204,0,0,0,0,0,7,7,0,2,0,0,0,2,83,0,0,1,16,66,14,4,8,2,163,1,0,0,1,270,0,17,26,178,204,0,0,1,1,0,2,0,0,0,2,31,0,0,1,5,25,1,0,0,1,9,0,0,0,0,44,0,6,9,10,19,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,5,0,0,0,0,1,0,0,0,0,7,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Iowa Police,2018,Iowa,0,IA05204,0,0,0,0,0,16,15,1,0,0,0,0,0,105,0,2,0,9,94,18,3,11,4,220,4,2,0,2,363,0,11,27,242,269,0,0,0,0,0,0,0,0,0,0,43,0,2,0,5,36,2,1,1,0,17,2,2,0,0,64,0,7,7,21,28,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,6,0,0,0,0,10,0,1,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Iowa Police,2017,Iowa,0,IA05204,0,0,0,0,0,18,17,1,1,1,0,0,0,73,0,1,0,8,64,24,13,9,2,283,11,5,0,6,410,0,9,28,318,346,0,0,1,0,1,0,0,0,0,0,26,0,0,0,4,22,4,2,2,0,9,0,0,0,0,40,0,4,5,13,18,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,3,0,0,0,0,1,0,0,0,0,6,0,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Iowa Police,2016,Iowa,0,IA05204,0,0,0,0,0,11,11,0,0,0,0,0,0,86,0,0,3,4,79,32,3,29,0,215,9,5,1,3,353,0,7,18,256,274,0,0,1,1,0,0,0,0,0,0,43,0,0,2,4,37,1,0,1,0,14,2,1,0,1,61,0,6,7,17,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Iowa Police,2015,Iowa,0,IA05204,0,0,0,0,0,3,2,1,2,0,0,1,1,80,0,1,2,3,74,27,6,21,0,224,4,4,0,0,340,0,6,11,255,266,0,0,0,0,0,2,0,0,1,1,67,0,0,2,2,63,14,1,13,0,19,0,0,0,0,102,0,4,6,33,39,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Iowa Police,2014,Iowa,0,IA05204,0,0,0,0,0,8,8,0,2,1,0,0,1,49,0,1,0,1,47,15,2,13,0,179,4,1,1,2,257,0,2,12,198,210,0,0,1,1,0,1,0,0,0,1,41,0,0,0,1,40,3,1,2,0,8,1,0,1,0,55,0,1,3,12,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
