agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Crowley County Sheriff's Office,2023,Colorado,5584,CO01300,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,0,2,34,16,5,10,1,11,6,5,1,0,70,0,3,3,33,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crowley County Sheriff's Office,2022,Colorado,6132,CO01300,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,4,1,2,21,11,3,7,1,20,11,8,2,1,74,0,11,11,42,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crowley County Sheriff's Office,2021,Colorado,5610,CO01300,0,0,0,0,0,2,2,0,0,0,0,0,0,49,4,1,4,2,38,13,8,4,1,14,5,5,0,0,83,0,11,13,32,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crowley County Sheriff's Office,2020,Colorado,6052,CO01300,0,0,0,0,0,3,3,0,0,0,0,0,0,44,0,0,2,0,42,20,8,11,1,34,6,5,1,0,107,0,2,5,60,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crowley County Sheriff's Office,2019,Colorado,5841,CO01300,0,0,0,0,0,1,1,0,0,0,0,0,0,25,0,1,2,1,21,25,8,14,3,30,6,3,2,1,87,0,4,5,61,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crowley County Sheriff's Office,2018,Colorado,5814,CO01300,0,0,0,0,0,0,0,0,1,0,0,0,1,38,0,2,8,0,28,14,6,8,0,23,5,5,0,0,81,0,10,11,42,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crowley County Sheriff's Office,2017,Colorado,5651,CO01300,0,0,0,0,0,2,2,0,0,0,0,0,0,45,1,2,2,0,40,37,14,20,3,22,1,0,0,1,107,0,5,7,60,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crowley County Sheriff's Office,2016,Colorado,5507,CO01300,0,0,0,1,0,1,1,0,0,0,0,0,0,26,1,1,0,1,23,31,15,14,2,20,7,7,0,0,86,0,3,5,58,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crowley County Sheriff's Office,2015,Colorado,5267,CO01300,0,0,0,0,0,3,3,0,0,0,0,0,0,28,1,1,0,0,26,19,10,9,0,17,1,1,0,0,68,0,2,5,37,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crowley County Sheriff's Office,2014,Colorado,5231,CO01300,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,2,0,0,20,4,4,0,0,1,0,0,0,0,27,0,2,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crowley County Sheriff's Office,2013,Colorado,5251,CO01300,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,2,0,1,22,2,1,1,0,0,0,0,0,0,29,0,5,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crowley County Sheriff's Office,2012,Colorado,5815,CO01300,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,2,4,5,15,1,0,0,1,1,0,0,0,0,28,0,11,11,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crowley County Sheriff's Office,2011,Colorado,5924,CO01300,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2,1,0,15,0,0,0,0,0,0,0,0,0,18,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crowley County Sheriff's Office,2010,Colorado,5823,CO01300,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,3,16,0,0,0,0,0,0,0,0,0,20,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
