agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Eloy Police Department,2023,Arizona,17767,AZ01105,0,0,0,2,0,7,7,0,2,1,1,0,0,203,35,9,18,41,100,48,26,21,1,157,23,21,2,0,442,0,103,114,228,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eloy Police Department,2022,Arizona,15717,AZ01105,0,0,0,0,0,10,9,1,0,0,0,0,0,227,18,8,25,48,128,70,30,40,0,197,38,35,0,3,542,0,99,109,305,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eloy Police Department,2021,Arizona,17347,AZ01105,0,0,0,1,0,10,10,0,4,2,1,1,0,302,13,8,27,27,227,57,23,34,0,180,30,25,3,2,584,0,75,90,267,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eloy Police Department,2020,Arizona,19981,AZ01105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eloy Police Department,2019,Arizona,19758,AZ01105,0,0,10,0,0,7,7,0,8,2,2,0,4,263,7,8,17,30,201,75,30,43,2,263,25,25,0,0,641,0,62,77,363,440,0,0,2,2,0,0,0,0,0,0,14,0,0,2,0,12,1,1,0,0,1,0,0,0,0,18,0,2,4,2,6
Eloy Police Department,2018,Arizona,19549,AZ01105,0,0,0,0,0,8,8,0,2,1,0,0,1,267,9,12,27,23,196,70,33,37,0,252,29,25,4,0,628,0,71,81,351,432,0,0,2,1,1,0,0,0,0,0,25,0,2,1,0,22,2,1,1,0,0,0,0,0,0,29,0,3,5,2,7
Eloy Police Department,2017,Arizona,17552,AZ01105,0,0,1,1,0,4,4,0,5,3,0,1,1,252,10,16,30,24,172,154,62,78,14,326,28,28,0,0,770,0,80,90,508,598,0,0,0,0,0,0,0,0,0,0,27,0,1,1,1,24,1,0,1,0,5,2,2,0,0,35,0,3,3,8,11
Eloy Police Department,2016,Arizona,17110,AZ01105,0,0,4,0,0,3,2,1,6,2,2,0,2,198,7,11,15,20,145,117,58,56,3,307,36,31,3,2,667,0,53,62,460,522,0,0,0,0,0,0,0,0,0,0,21,1,2,0,1,17,2,1,0,1,9,0,0,0,0,32,0,4,4,11,15
Eloy Police Department,2015,Arizona,16678,AZ01105,0,0,3,1,0,8,6,2,8,1,1,1,5,198,4,13,26,29,126,97,45,46,6,331,29,26,3,0,672,0,72,89,457,546,0,0,0,0,0,0,0,0,0,0,22,1,1,0,2,18,2,0,2,0,3,0,0,0,0,27,0,4,4,5,9
Eloy Police Department,2014,Arizona,17001,AZ01105,1,0,3,2,1,4,4,0,8,4,0,1,3,217,7,14,22,28,146,127,57,63,7,343,28,26,0,2,730,0,71,85,498,583,0,0,1,1,0,0,0,0,0,0,20,0,2,0,2,16,2,1,1,0,5,1,1,0,0,29,0,4,5,8,13
