agency,year,state,population,ORI,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_strong_arm,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_strong_arm,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_strong_arm,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_strong_arm,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Sp: Wicomico County,2017,Maryland,0,MD322SP,0,0,3,3,0,11,3,1,0,7,197,6,11,11,15,154,79,47,31,1,104,14,7,3,4,408,43,0,0,0,0,0,1,0,0,0,1,129,3,9,8,10,99,21,10,11,0,9,3,2,0,1,163,30,0,0,0,0,0,0,0,0,0,0,18,2,4,0,0,12,1,1,0,0,1,1,0,0,1,21,6,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0
Sp: Wicomico County,2016,Maryland,0,MD322SP,1,0,4,4,0,7,2,1,2,2,250,8,10,14,9,209,82,38,39,5,108,11,9,1,1,463,41,1,0,3,3,0,4,1,1,1,1,202,2,7,9,9,175,16,6,8,2,30,6,5,0,1,262,27,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,1,0,1,0,0,3,2,0,1,8,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,1
Sp: Wicomico County,2015,Maryland,0,MD322SP,1,0,5,2,3,8,6,0,1,1,255,16,6,4,8,221,80,40,37,3,123,18,18,0,0,490,34,1,0,2,1,1,2,2,0,0,0,163,4,6,2,6,145,17,10,6,1,25,6,6,0,0,216,18,0,0,0,0,0,0,0,0,0,0,17,0,0,1,1,15,3,0,3,0,2,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,1,1,0,0,5,0
Sp: Wicomico County,2014,Maryland,0,MD322SP,1,0,5,3,2,5,3,1,0,1,239,2,5,8,9,215,97,45,48,4,107,12,12,0,0,466,24,1,0,4,2,2,1,1,0,0,0,191,1,3,6,6,175,21,10,11,0,24,5,5,0,0,247,16,0,0,0,0,0,1,1,0,0,0,12,0,0,1,0,11,1,0,1,0,0,0,0,0,0,14,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,1,0,0,0,0,8,0
Sp: Wicomico County,2013,Maryland,0,MD322SP,1,0,5,2,3,7,1,2,1,3,344,7,10,11,13,303,118,49,62,7,154,13,12,0,1,642,41,1,0,2,2,0,4,1,2,0,1,280,3,9,10,12,246,33,20,12,1,74,13,12,0,1,407,34,0,0,0,0,0,0,0,0,0,0,23,0,0,2,2,19,0,0,0,0,5,1,1,0,0,29,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,3,1,1,0,0,7,0
Sp: Wicomico County,2012,Maryland,0,MD322SP,1,0,2,1,1,9,4,0,1,4,346,16,13,21,12,284,114,62,45,7,142,14,11,0,3,628,62,1,0,2,2,0,4,3,0,0,1,316,12,12,21,7,264,27,20,6,1,43,12,12,0,0,405,52,0,0,0,0,0,0,0,0,0,0,16,0,1,1,0,14,3,2,1,0,0,2,2,0,0,21,2,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,3,0,0,0,0,7,0
Sp: Wicomico County,2011,Maryland,0,MD322SP,3,0,1,1,0,9,2,1,1,5,268,8,15,19,3,223,113,61,40,12,124,14,11,0,3,532,45,3,0,2,2,0,2,1,1,0,0,240,2,14,11,3,210,23,12,8,3,43,8,8,0,0,321,30,0,0,0,0,0,0,0,0,0,0,48,0,4,2,1,41,4,2,2,0,4,0,0,0,0,56,7,0,0,1,1,0,1,1,0,0,0,2,0,0,0,0,2,1,1,0,0,4,2,2,0,0,11,0
Sp: Wicomico County,2010,Maryland,0,MD322SP,3,0,2,2,0,9,2,0,4,3,309,18,16,22,7,246,135,82,41,12,181,16,12,2,2,655,63,0,0,0,0,0,7,3,1,1,2,291,14,17,17,9,234,36,32,3,1,36,4,4,0,0,374,57,0,0,0,0,0,0,0,0,0,0,64,1,3,3,1,56,1,1,0,0,2,0,0,0,0,67,8,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,0
Sp: Wicomico County,2009,Maryland,0,MD322SP,1,0,4,4,0,14,12,0,0,2,356,6,25,29,11,285,140,100,35,5,157,28,23,1,4,700,71,1,0,4,4,0,4,3,0,1,0,295,3,16,27,7,242,17,11,5,1,28,5,5,0,0,354,53,0,0,0,0,0,0,0,0,0,0,68,0,1,5,3,59,0,0,0,0,4,0,0,0,0,72,9,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,1,1,1,0,0,27,0
Sp: Wicomico County,2008,Maryland,0,MD322SP,1,0,2,2,0,12,8,1,0,3,355,13,25,48,19,250,130,89,31,10,178,39,34,2,3,717,105,1,0,9,8,1,0,0,0,0,0,302,3,16,42,22,219,27,19,5,3,39,16,13,2,1,394,83,0,0,0,0,0,0,0,0,0,0,93,0,8,10,8,67,3,1,2,0,3,4,4,0,0,103,26,0,0,0,0,0,0,0,0,0,0,27,0,0,1,1,25,0,0,0,0,3,2,2,0,0,32,2
Sp: Wicomico County,2007,Maryland,0,MD322SP,0,0,6,6,0,16,5,3,4,4,299,13,10,30,19,227,118,66,42,10,147,23,18,1,4,609,72,0,0,4,3,1,3,1,0,1,1,257,11,5,20,14,207,35,27,8,0,52,22,19,1,2,373,50,0,0,0,0,0,0,0,0,0,0,33,0,0,3,1,29,0,0,0,0,3,0,0,0,0,36,4,0,0,1,1,0,0,0,0,0,0,11,0,0,0,0,11,1,0,1,0,1,4,4,0,0,18,0
Sp: Wicomico County,2006,Maryland,0,MD322SP,2,0,7,7,0,12,5,1,3,3,280,11,14,22,34,199,119,62,43,14,208,52,45,4,3,680,81,2,0,3,3,0,1,0,0,0,1,201,8,10,13,27,143,31,10,18,3,56,13,11,2,0,307,58,0,0,0,0,0,0,0,0,0,0,30,0,2,4,5,19,5,2,3,0,6,3,3,0,0,44,11,0,0,1,1,0,0,0,0,0,0,18,0,0,1,1,16,0,0,0,0,2,1,1,0,0,22,2
Sp: Wicomico County,2005,Maryland,0,MD322SP,1,0,1,1,0,16,9,1,0,6,339,29,21,30,40,219,126,80,38,8,177,34,27,3,4,694,120,1,0,1,1,0,2,0,0,0,2,286,17,17,20,34,198,21,12,6,3,36,15,10,1,4,362,88,0,0,0,0,0,1,0,0,0,1,72,3,3,6,12,48,4,2,0,2,2,4,2,1,1,83,24,0,0,3,3,0,0,0,0,0,0,5,0,0,0,2,3,0,0,0,0,2,1,1,0,0,11,2
Sp: Wicomico County,2004,Maryland,0,MD322SP,1,0,3,3,0,11,3,2,1,5,257,5,13,25,11,203,96,57,38,1,146,25,15,3,7,539,54,1,0,1,1,0,2,0,0,0,2,235,4,13,17,10,191,19,11,8,0,40,15,11,2,2,313,44,0,0,0,0,0,0,0,0,0,0,39,1,4,4,4,26,2,1,1,0,3,5,5,0,0,49,13,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,5,2,0,2,0,0,0,0,0,0,8,1
Sp: Wicomico County,2003,Maryland,0,MD322SP,0,0,2,1,1,13,6,2,4,1,255,9,11,7,11,217,90,54,33,3,158,26,19,1,6,544,38,0,0,1,1,0,4,3,1,0,0,205,1,11,5,10,178,17,9,8,0,27,9,9,0,0,263,27,0,0,0,0,0,1,0,1,0,0,17,0,2,1,1,13,1,1,0,0,2,2,2,0,0,23,4,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,5,0,0,0,0,1,2,2,0,0,9,1
Sp: Wicomico County,2002,Maryland,0,MD322SP,1,0,4,2,2,16,11,2,0,3,300,6,13,12,31,238,121,68,42,11,183,37,28,3,6,662,62,1,0,2,0,2,1,1,0,0,0,239,5,8,9,24,193,23,10,9,4,46,11,8,0,3,323,46,0,0,1,0,1,0,0,0,0,0,22,0,1,2,3,16,4,2,2,0,9,3,1,0,2,39,6,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,9,1,0,1,0,4,2,2,0,0,18,2
Sp: Wicomico County,2001,Maryland,0,MD322SP,1,0,5,5,0,8,4,1,0,3,287,9,8,18,33,219,111,65,33,13,150,29,23,2,4,591,68,1,0,4,4,0,2,0,0,0,2,258,7,8,8,23,212,9,7,2,0,26,13,10,1,2,313,46,0,0,1,1,0,0,0,0,0,0,32,2,1,0,5,24,1,1,0,0,4,2,1,0,1,40,8,0,0,0,0,0,0,0,0,0,0,42,0,1,0,8,33,0,0,0,0,2,1,1,0,0,45,9
Sp: Wicomico County,2000,Maryland,0,MD322SP,1,0,6,6,0,12,11,0,0,1,306,11,21,25,30,219,120,60,49,11,177,29,21,5,3,651,87,1,0,5,5,0,3,1,0,0,2,279,13,14,18,20,214,28,17,10,1,41,9,7,1,1,366,65,0,0,1,1,0,1,1,0,0,0,16,1,2,0,0,13,4,3,1,0,5,0,0,0,0,27,3,0,0,3,1,2,0,0,0,0,0,17,0,0,3,1,13,0,0,0,0,2,0,0,0,0,22,4
Sp: Wicomico County,1999,Maryland,0,MD322SP,1,0,8,8,0,10,7,0,0,3,322,17,15,33,31,226,170,113,46,11,206,54,34,13,7,771,96,1,0,8,8,0,6,1,0,0,5,293,13,17,23,29,211,45,32,11,2,55,19,14,4,1,427,82,0,0,0,0,0,0,0,0,0,0,19,0,3,1,3,12,9,5,3,1,1,8,5,2,1,37,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,1,1,0,0,3,0,0,0,0,8,0
Sp: Wicomico County,1998,Maryland,0,MD322SP,3,0,12,11,1,7,0,3,1,3,251,14,8,21,23,185,127,92,26,9,273,61,49,5,7,734,66,3,0,8,8,0,4,2,0,0,2,249,14,9,11,20,195,39,28,10,1,83,52,46,2,4,438,54,0,0,2,2,0,1,1,0,0,0,21,2,0,0,3,16,7,6,1,0,12,15,11,2,2,58,5,0,0,2,2,0,0,0,0,0,0,8,0,0,1,2,5,0,0,0,0,3,1,1,0,0,14,3
Sp: Wicomico County,1997,Maryland,0,MD322SP,3,0,7,7,0,12,5,2,2,3,241,8,12,22,11,188,165,114,34,17,287,45,30,7,8,760,53,1,0,8,8,0,3,0,1,0,2,225,3,10,18,12,182,35,31,3,1,65,19,16,1,2,356,43,0,0,4,4,0,0,0,0,0,0,15,0,2,2,1,10,9,7,2,0,8,4,2,1,1,40,5,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,1
