agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Caln Township Police Department,2023,Pennsylvania,14665,PA01517,0,0,0,0,0,2,1,1,3,1,0,0,2,36,1,0,1,6,28,10,7,2,1,174,13,9,0,4,238,0,8,13,197,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caln Township Police Department,2022,Pennsylvania,,PA01517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caln Township Police Department,2021,Pennsylvania,,PA01517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caln Township Police Department,2020,Pennsylvania,14323,PA01517,0,0,0,0,0,1,1,0,6,1,1,0,4,41,0,0,1,10,30,10,5,4,1,148,6,4,0,2,212,0,11,18,164,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caln Township Police Department,2019,Pennsylvania,14363,PA01517,0,0,0,0,0,1,0,1,3,0,0,0,3,69,3,0,0,21,45,10,6,3,1,242,9,6,0,3,334,0,24,28,261,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caln Township Police Department,2018,Pennsylvania,14316,PA01517,0,0,0,0,0,0,0,0,3,0,0,1,2,79,0,0,4,32,43,18,11,4,3,241,13,8,0,5,354,0,36,39,272,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caln Township Police Department,2017,Pennsylvania,14137,PA01517,0,0,0,0,0,2,1,1,12,4,1,1,6,86,0,0,2,20,64,20,11,5,4,272,17,9,2,6,409,0,22,36,309,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caln Township Police Department,2016,Pennsylvania,14167,PA01517,0,0,0,0,0,4,2,2,7,5,1,0,1,84,1,0,3,38,42,17,8,5,4,329,10,8,0,2,451,0,42,53,356,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caln Township Police Department,2015,Pennsylvania,14247,PA01517,0,0,0,0,0,1,1,0,10,6,0,0,4,66,1,4,1,54,6,17,9,4,4,278,6,4,0,2,378,0,60,71,301,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caln Township Police Department,2014,Pennsylvania,14166,PA01517,0,0,0,0,0,3,3,0,8,3,0,2,3,68,1,1,4,54,8,27,15,7,5,247,7,4,0,3,360,0,60,71,281,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caln Township Police Department,2013,Pennsylvania,14090,PA01517,0,0,0,1,0,1,1,0,4,0,0,0,4,71,1,1,10,53,6,24,8,10,6,295,10,5,0,5,406,0,65,71,329,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caln Township Police Department,2012,Pennsylvania,13957,PA01517,0,0,0,1,0,5,4,1,6,3,0,0,3,57,0,4,3,41,9,43,28,13,2,321,6,3,0,3,439,0,48,60,370,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caln Township Police Department,2011,Pennsylvania,13861,PA01517,0,0,0,0,0,2,2,0,6,4,0,0,2,69,2,4,6,46,11,29,14,10,5,296,17,10,2,5,419,0,58,66,342,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caln Township Police Department,2010,Pennsylvania,13817,PA01517,0,0,0,0,0,1,1,0,9,7,2,0,0,46,2,5,1,30,8,30,21,6,3,223,10,4,3,3,319,0,38,48,263,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
