agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Fultondale Police Department,2023,Alabama,9582,AL00111,0,0,0,3,0,3,3,0,5,3,0,2,0,117,2,2,2,12,99,20,10,10,0,177,39,35,1,3,364,0,18,29,236,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fultondale Police Department,2022,Alabama,9699,AL00111,0,0,0,0,0,2,2,0,4,3,0,0,1,93,1,2,2,4,84,25,16,4,5,200,49,45,1,3,373,0,9,15,274,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fultondale Police Department,2021,Alabama,9365,AL00111,0,0,0,2,0,5,5,0,3,1,0,0,2,102,11,2,3,2,84,97,71,25,1,150,26,24,0,2,385,0,18,28,273,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fultondale Police Department,2020,Alabama,9391,AL00111,0,0,0,0,0,6,6,0,3,0,1,1,1,87,1,0,16,0,70,9,6,3,0,167,10,9,0,1,282,0,17,26,186,212,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,6,0,0,1,5,6
Fultondale Police Department,2019,Alabama,,AL00111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fultondale Police Department,2018,Alabama,9312,AL00111,0,0,0,0,0,3,3,0,8,2,0,3,3,154,3,3,22,7,119,42,29,12,1,300,24,24,0,0,531,0,35,46,366,412,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,0,0,11,4,4,0,0,19,0,0,0,17,17
Fultondale Police Department,2017,Alabama,9207,AL00111,0,0,0,0,0,3,3,0,7,4,0,0,3,131,3,2,27,6,93,40,24,16,0,315,26,24,2,0,522,0,38,48,381,429,0,0,1,1,0,1,0,0,1,0,2,0,0,0,0,2,1,0,1,0,14,6,6,0,0,25,0,0,2,21,23
Fultondale Police Department,2016,Alabama,9188,AL00111,0,0,2,2,0,3,3,0,15,11,0,1,3,142,3,2,19,6,112,68,49,17,2,319,27,24,0,3,576,0,30,50,414,464,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,5,3,3,0,0,10,0,0,0,9,9
Fultondale Police Department,2015,Alabama,9044,AL00111,0,0,0,0,0,0,0,0,1,0,0,0,1,42,0,0,4,3,35,19,14,5,0,117,4,3,0,1,183,0,7,8,140,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,4,0,0,0,4,4
Fultondale Police Department,2014,Alabama,,AL00111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fultondale Police Department,2013,Alabama,,AL00111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fultondale Police Department,2012,Alabama,8421,AL00111,0,0,1,0,0,1,1,0,6,4,0,2,0,112,1,1,7,4,99,56,40,14,2,221,10,8,1,1,406,0,13,20,287,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,2,2
Fultondale Police Department,2011,Alabama,8420,AL00111,0,0,0,0,0,1,1,0,5,2,0,2,1,103,1,0,7,0,95,76,53,18,5,333,25,19,1,5,543,0,8,14,434,448,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,0,6,0,0,0,0,10,0,0,1,8,9
Fultondale Police Department,2010,Alabama,8380,AL00111,0,0,0,0,0,1,1,0,1,0,1,0,0,21,0,0,0,1,20,18,16,2,0,202,11,8,2,1,254,0,1,3,231,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,0,0,10,0,0,0,10,10
Fultondale Police Department,2009,Alabama,6953,AL00111,0,0,0,0,0,1,1,0,8,6,0,1,1,189,7,1,6,1,174,86,55,30,1,301,28,26,0,2,613,0,15,24,415,439,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,3,3,2,1,0,6,3,3,0,0,16,0,0,1,12,13
Fultondale Police Department,2008,Alabama,6945,AL00111,0,0,0,0,0,3,3,0,15,12,0,0,3,202,7,2,3,5,185,95,71,24,0,348,28,26,0,2,691,0,17,35,471,506,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,0,7,4,4,0,0,14,0,0,0,13,13
Fultondale Police Department,2007,Alabama,,AL00111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fultondale Police Department,2006,Alabama,6915,AL00111,0,0,0,0,0,3,3,0,8,4,3,0,1,194,2,3,3,5,181,75,47,27,1,327,31,29,0,2,638,0,13,24,433,457,2,0,0,0,0,1,0,0,1,0,6,0,0,0,0,6,1,1,0,0,8,1,1,0,0,19,0,0,3,10,13
Fultondale Police Department,2005,Alabama,6854,AL00111,0,0,1,0,0,4,4,0,7,1,2,0,4,154,5,0,4,7,138,66,47,18,1,262,29,26,1,2,522,0,16,27,357,384,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,4,0,0,0,3,3
Fultondale Police Department,2004,Alabama,6683,AL00111,0,0,0,0,0,4,4,0,8,3,1,0,4,155,2,4,9,5,135,77,52,25,0,305,33,31,0,2,582,0,20,32,415,447,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,4,4
Fultondale Police Department,2003,Alabama,6664,AL00111,0,0,0,0,0,4,4,0,10,7,0,1,2,166,2,2,10,8,144,107,77,25,5,281,27,24,1,2,595,0,22,36,415,451,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,6,1,0,0,1,9,0,1,1,7,8
Fultondale Police Department,2002,Alabama,6653,AL00111,0,0,0,0,1,2,2,0,6,5,0,0,1,123,2,2,6,6,107,62,47,14,1,171,16,14,0,2,381,0,16,24,249,273,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,5,3,2,0,9,3,3,0,0,19,0,0,2,17,19
Fultondale Police Department,2001,Alabama,6621,AL00111,0,0,0,0,0,2,2,0,7,5,0,0,2,124,1,0,2,6,115,42,24,18,0,164,25,16,1,8,364,0,9,18,231,249,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,3,0,0,0,0,6,3,2,0,1,13,0,0,1,9,10
Fultondale Police Department,2000,Alabama,6595,AL00111,0,0,0,0,0,2,2,0,6,4,0,1,1,173,2,2,2,1,166,49,34,15,0,227,25,22,1,2,482,0,7,15,301,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,1,1,0,0,9,0,0,0,9,9
Fultondale Police Department,1999,Alabama,6663,AL00111,0,0,1,1,0,3,3,0,2,2,0,0,0,213,4,1,4,3,201,46,32,13,1,165,26,19,2,5,456,0,12,18,237,255,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,12,3,3,0,0,17,0,1,1,15,16
Fultondale Police Department,1998,Alabama,6565,AL00111,0,0,0,0,0,0,0,0,1,0,0,1,0,184,4,2,0,5,173,52,25,25,2,153,32,24,6,2,422,0,11,12,237,249,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,8,3,2,1,0,17,0,0,2,15,17
Fultondale Police Department,1997,Alabama,6528,AL00111,0,0,1,0,0,3,3,0,2,0,0,1,1,137,2,0,3,2,130,48,27,20,1,171,26,13,10,3,387,0,7,12,245,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fultondale Police Department,1996,Alabama,6459,AL00111,0,0,0,0,0,0,0,0,8,4,0,0,4,34,0,0,0,0,34,28,23,5,0,119,18,14,3,1,207,0,0,8,165,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fultondale Police Department,1995,Alabama,6429,AL00111,0,0,0,0,0,0,0,0,1,0,0,0,1,29,0,0,1,0,28,44,37,7,0,85,18,11,5,2,177,0,1,2,147,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fultondale Police Department,1994,Alabama,6498,AL00111,0,0,0,0,0,0,0,0,5,0,0,0,0,46,0,0,0,2,44,22,0,0,0,122,20,0,0,0,215,0,2,7,164,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fultondale Police Department,1993,Alabama,6449,AL00111,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,1,6,16,0,0,0,50,15,0,0,0,89,0,1,2,81,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fultondale Police Department,1992,Alabama,6550,AL00111,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,23,0,0,0,48,17,0,0,0,90,0,2,2,88,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,2
Fultondale Police Department,1991,Alabama,6476,AL00111,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,26,0,0,0,63,11,0,0,0,104,0,0,4,100,104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,2
Fultondale Police Department,1990,Alabama,6400,AL00111,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,0,0,0,73,12,0,0,0,112,0,0,3,109,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fultondale Police Department,1989,Alabama,6421,AL00111,0,0,3,1,0,0,0,0,6,5,1,0,0,10,3,1,1,0,5,38,33,5,0,56,9,8,1,0,120,0,5,12,103,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fultondale Police Department,1988,Alabama,6220,AL00111,0,0,0,0,0,0,0,0,8,3,0,0,5,25,6,0,4,5,10,51,28,21,2,108,22,21,0,1,214,0,15,23,181,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fultondale Police Department,1987,Alabama,,AL00111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fultondale Police Department,1986,Alabama,,AL00111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fultondale Police Department,1985,Alabama,6166,AL00111,0,0,0,1,0,0,0,0,2,2,0,0,0,37,2,2,4,0,29,45,35,8,2,99,23,18,3,2,207,0,8,11,167,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
Fultondale Police Department,1984,Alabama,,AL00111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fultondale Police Department,1983,Alabama,,AL00111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fultondale Police Department,1982,Alabama,,AL00111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fultondale Police Department,1981,Alabama,6308,AL00111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,28,27,1,0,97,33,18,10,5,159,0,0,0,158,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fultondale Police Department,1980,Alabama,6220,AL00111,0,0,0,0,0,0,0,0,6,4,0,0,2,3,0,0,0,3,0,61,61,0,0,112,53,26,15,12,235,0,3,9,226,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fultondale Police Department,1979,Alabama,7085,AL00111,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,43,43,0,0,51,27,7,14,6,123,0,0,2,121,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fultondale Police Department,1978,Alabama,6812,AL00111,0,0,0,1,0,0,0,0,2,1,0,0,1,1,0,0,0,1,0,45,45,0,0,41,32,18,11,3,122,0,1,4,118,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fultondale Police Department,1977,Alabama,7000,AL00111,0,0,0,0,0,0,0,0,4,2,2,0,0,3,1,0,0,0,2,43,43,0,0,45,15,11,2,2,110,0,1,5,103,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fultondale Police Department,1976,Alabama,5385,AL00111,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,3,0,41,36,1,4,11,7,4,2,1,64,0,3,5,59,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
