agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
New Britain Police Department,2023,Connecticut,74609,CT00089,0,0,0,3,0,49,47,2,62,15,5,7,35,1967,66,82,77,26,1716,108,49,47,12,1221,383,362,10,11,3793,0,251,365,1712,2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Britain Police Department,2022,Connecticut,73621,CT00089,0,0,0,3,1,41,40,1,52,8,4,4,36,1990,40,53,45,40,1812,181,106,51,24,1106,238,209,11,18,3612,0,178,274,1525,1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Britain Police Department,2021,Connecticut,72093,CT00089,0,0,0,2,1,52,51,1,74,21,2,7,44,1712,40,52,50,33,1537,184,84,67,33,1466,288,266,8,14,3779,0,175,303,1938,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Britain Police Department,2020,Connecticut,72412,CT00089,0,0,38,1,0,43,42,1,64,17,12,4,31,1682,32,57,79,34,1480,254,132,73,49,1287,275,244,4,27,3606,0,202,310,1816,2126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Britain Police Department,2019,Connecticut,72354,CT00089,0,0,7,3,0,44,43,1,66,15,5,6,40,1384,21,61,54,57,1191,188,107,67,14,826,181,145,11,25,2692,0,193,306,1195,1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Britain Police Department,2018,Connecticut,72630,CT00089,0,0,20,1,0,30,29,1,84,14,9,9,52,1294,9,45,42,99,1099,223,114,81,28,1372,419,385,6,28,3423,0,195,310,2014,2324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Britain Police Department,2017,Connecticut,72442,CT00089,0,0,23,4,0,39,38,1,91,22,9,13,47,917,6,30,48,51,782,357,181,130,46,1342,388,319,13,56,3138,0,135,269,2087,2356,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
New Britain Police Department,2016,Connecticut,72720,CT00089,0,0,26,1,0,47,46,1,73,17,9,2,45,664,14,26,33,22,569,401,235,125,41,1257,463,372,11,80,2906,0,95,216,2121,2337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Britain Police Department,2015,Connecticut,72788,CT00089,0,0,24,9,1,44,43,1,114,26,21,3,64,732,12,38,42,16,624,439,276,121,42,1362,290,211,10,69,2991,0,108,275,2091,2366,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
New Britain Police Department,2014,Connecticut,72864,CT00089,0,0,34,5,1,55,55,0,110,43,7,3,57,722,9,36,47,59,571,553,339,163,51,1361,204,135,18,51,3011,0,151,321,2118,2439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
