agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Cottage Grove Police Department,2023,Oregon,10767,OR02001,0,0,0,0,0,9,9,0,3,1,0,2,0,89,1,2,16,7,63,17,8,9,0,147,11,8,2,1,276,0,26,38,175,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cottage Grove Police Department,2022,Oregon,10622,OR02001,0,0,0,0,0,1,1,0,1,0,0,1,0,95,1,3,21,5,65,9,4,5,0,88,5,4,1,0,199,0,30,32,102,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cottage Grove Police Department,2021,Oregon,10606,OR02001,0,0,0,1,0,4,4,0,4,1,1,2,0,86,0,1,10,8,67,5,3,2,0,81,20,17,3,0,201,0,19,28,106,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cottage Grove Police Department,2020,Oregon,10556,OR02001,0,0,0,0,0,5,5,0,4,0,0,3,1,80,0,0,14,7,59,21,11,9,1,130,36,31,5,0,276,0,21,30,187,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cottage Grove Police Department,2019,Oregon,10437,OR02001,0,0,0,0,0,4,4,0,1,0,0,1,0,62,0,0,10,4,48,17,5,12,0,197,26,15,7,4,307,0,14,19,240,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cottage Grove Police Department,2018,Oregon,10241,OR02001,0,0,0,0,0,4,4,0,4,0,1,0,3,76,0,3,3,13,57,28,17,11,0,345,43,29,11,3,500,0,19,27,416,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cottage Grove Police Department,2017,Oregon,10182,OR02001,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,3,16,13,6,7,0,111,12,8,4,0,156,0,4,4,136,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cottage Grove Police Department,2016,Oregon,10025,OR02001,0,0,1,0,0,1,1,0,4,1,0,0,3,78,1,3,5,10,59,43,25,13,5,465,38,26,6,6,629,0,19,24,546,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,2,2
Cottage Grove Police Department,2015,Oregon,9884,OR02001,0,0,2,0,0,0,0,0,7,0,1,0,6,77,0,1,3,14,59,60,25,28,7,579,31,21,9,1,754,0,18,25,670,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Cottage Grove Police Department,2014,Oregon,9821,OR02001,0,0,2,0,0,0,0,0,2,0,0,0,2,74,0,1,1,9,63,46,15,26,5,500,28,10,11,7,650,0,11,13,574,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
