agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_theft_under50_dollar,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_theft_under50_dollar,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_theft_under50_dollar,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Little Falls Police Department,2023,Minnesota,9083,MN04901,0,0,0,1,0,3,3,0,1,0,0,0,1,110,3,2,6,2,97,9,0,9,0,155,8,6,1,1,287,0,13,18,172,190,1,0,3,3,0,0,0,0,0,0,60,2,1,1,1,55,2,0,2,0,62,3,3,0,0,131,0,5,9,67,76,0,0,1,1,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,7,0,0,0,0,26,0,0,1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Falls Police Department,2022,Minnesota,9025,MN04901,0,0,0,0,0,2,2,0,0,0,0,0,0,70,0,1,2,1,66,22,0,17,5,168,9,8,1,0,271,0,4,6,199,205,0,0,0,0,0,0,0,0,0,0,47,0,1,2,1,43,3,0,2,1,47,2,2,0,0,99,0,4,4,52,56,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,6,0,0,0,0,9,0,0,0,0,16,0,1,1,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Falls Police Department,2021,Minnesota,8597,MN04901,0,0,0,1,0,1,1,0,0,0,0,0,0,108,1,4,7,1,95,20,2,17,1,134,16,11,2,3,280,0,13,15,170,185,1,0,1,1,0,0,0,0,0,0,57,0,2,2,0,53,8,0,7,1,39,0,0,0,0,106,0,4,6,47,53,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,6,0,0,0,0,3,0,0,0,0,10,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Falls Police Department,2020,Minnesota,8682,MN04901,0,0,0,0,0,5,5,0,0,0,0,0,0,111,3,2,7,2,97,16,3,7,6,178,24,17,4,3,334,0,14,19,218,237,0,0,1,1,0,0,0,0,0,0,47,2,2,5,2,36,2,0,1,1,43,6,6,0,0,99,0,11,12,51,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
Little Falls Police Department,2019,Minnesota,8669,MN04901,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,1,3,3,38,23,13,8,2,166,10,9,0,1,244,0,7,7,199,206,0,0,0,0,0,0,0,0,0,0,37,0,1,3,2,31,14,6,6,2,88,9,8,0,1,148,0,6,6,111,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Little Falls Police Department,2018,Minnesota,8683,MN04901,0,0,0,0,0,2,2,0,1,0,1,0,0,64,0,1,5,3,55,20,13,7,0,139,12,10,0,2,238,0,9,12,171,183,0,0,2,2,0,1,0,1,0,0,57,0,1,4,1,51,6,3,3,0,51,6,6,0,0,123,0,6,9,63,72,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,3,0,0,0,0,4,0,0,0,0,9,0,2,2,4,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,3,0,1,1,1,2
Little Falls Police Department,2017,Minnesota,8665,MN04901,0,0,0,0,0,3,3,0,0,0,0,0,0,38,0,1,3,1,33,15,10,5,0,98,11,8,1,2,165,0,5,8,124,132,0,0,0,0,0,0,0,0,0,0,18,0,0,1,0,17,5,3,2,0,35,4,2,1,1,62,0,1,1,44,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,0,0,0,11,0,0,0,6,6
Little Falls Police Department,2016,Minnesota,8611,MN04901,0,0,0,0,0,1,1,0,1,0,0,1,0,58,1,0,0,1,56,15,11,4,0,122,9,8,1,0,206,0,2,4,146,150,0,0,1,1,0,0,0,0,0,0,38,0,0,0,1,37,1,1,0,0,77,7,7,0,0,124,0,1,2,85,87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Falls Police Department,2015,Minnesota,8159,MN04901,0,0,0,0,0,1,1,0,0,0,0,0,0,58,1,2,4,3,48,9,7,2,0,143,9,9,0,0,220,0,10,11,161,172,0,0,0,0,0,0,0,0,0,0,38,1,2,3,2,30,0,0,0,0,94,3,3,0,0,135,0,8,8,97,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Falls Police Department,2014,Minnesota,8198,MN04901,0,0,0,0,0,3,3,0,0,0,0,0,0,63,0,4,1,3,55,6,5,1,0,132,10,8,1,1,214,0,8,11,148,159,0,0,3,3,0,0,0,0,0,0,50,0,4,1,3,42,4,4,0,0,67,6,5,1,0,130,0,8,11,77,88,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
