agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Sunnyside Police Department,2023,Washington,16252,WA03902,0,0,0,0,0,3,3,0,4,2,1,0,1,225,17,15,5,1,187,56,33,15,8,309,64,45,12,7,661,0,38,45,429,474,0,0,0,0,0,2,0,1,0,1,153,6,9,3,1,134,13,5,6,2,68,1,1,0,0,237,0,19,21,82,103,0,0,0,0,0,1,0,1,0,0,31,3,6,2,1,19,0,0,0,0,1,0,0,0,0,33,0,12,13,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunnyside Police Department,2022,Washington,16300,WA03902,0,0,0,1,0,4,4,0,18,6,1,1,10,226,37,11,5,3,170,83,56,17,10,428,103,78,17,8,863,0,56,79,614,693,0,0,1,1,0,8,1,1,0,6,121,5,5,1,3,107,15,7,5,3,99,4,2,1,1,248,0,14,23,118,141,0,0,0,0,0,1,0,0,0,1,16,0,0,1,0,15,0,0,0,0,1,1,1,0,0,19,0,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunnyside Police Department,2021,Washington,17021,WA03902,0,0,0,5,0,6,6,0,6,0,2,1,3,257,6,4,13,3,231,92,68,20,4,367,132,104,22,6,865,0,26,43,591,634,1,0,1,1,0,4,0,1,1,2,156,1,3,7,3,142,12,8,4,0,58,0,0,0,0,232,0,14,20,70,90,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,7,0,0,0,0,29,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunnyside Police Department,2020,Washington,16888,WA03902,0,0,0,1,0,4,4,0,7,3,1,2,1,233,20,1,9,5,198,102,64,32,6,533,89,72,16,1,969,0,35,47,724,771,0,0,2,2,0,3,1,1,1,0,154,18,1,7,2,126,12,7,4,1,142,5,4,1,0,318,0,28,33,159,192,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,19,1,0,1,0,7,0,0,0,0,29,0,2,2,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunnyside Police Department,2019,Washington,16839,WA03902,0,0,0,0,0,3,3,0,6,4,1,1,0,237,7,2,2,4,222,51,26,24,1,379,110,89,20,1,786,0,15,24,540,564,0,0,2,2,0,1,0,0,1,0,163,5,1,2,3,152,7,1,6,0,105,1,0,1,0,279,0,11,14,113,127,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,22,1,0,1,0,9,0,0,0,0,33,0,1,1,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunnyside Police Department,2018,Washington,16468,WA03902,0,0,0,2,0,4,4,0,6,1,1,1,3,207,9,9,4,3,182,74,54,18,2,283,66,52,14,0,642,0,25,37,423,460,1,0,1,1,0,1,0,0,0,1,136,8,7,2,3,116,10,5,5,0,60,3,3,0,0,212,0,20,23,73,96,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,1,0,1,0,1,1,1,0,0,14,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunnyside Police Department,2017,Washington,16480,WA03902,0,0,0,1,0,8,7,1,14,8,2,0,4,207,12,6,2,7,180,48,30,16,2,253,52,49,3,0,583,0,27,50,353,403,0,0,1,1,0,4,3,1,0,0,111,1,2,2,3,103,7,3,3,1,67,2,2,0,0,192,0,8,13,76,89,0,0,0,0,0,0,0,0,0,0,24,0,0,1,0,23,1,0,1,0,7,1,1,0,0,33,0,1,1,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunnyside Police Department,2016,Washington,16387,WA03902,0,0,0,1,0,2,2,0,6,2,0,1,3,239,3,2,5,4,225,63,35,23,5,322,58,48,8,2,691,0,14,23,443,466,1,0,0,0,0,2,0,0,1,1,188,2,1,4,3,178,8,3,3,2,96,5,3,1,1,300,0,10,13,109,122,1,0,0,0,0,0,0,0,0,0,30,0,0,0,1,29,0,0,0,0,9,0,0,0,0,40,0,1,2,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunnyside Police Department,2015,Washington,16198,WA03902,0,0,0,2,0,3,3,0,9,3,2,1,3,229,2,2,6,2,217,59,36,19,4,301,44,37,4,3,647,0,12,26,404,430,0,0,1,1,0,5,1,0,1,3,161,1,1,4,1,154,6,4,2,0,125,8,6,0,2,306,0,7,13,139,152,0,0,0,0,0,0,0,0,0,0,30,0,0,4,0,26,1,1,0,0,16,1,1,0,0,48,0,4,4,18,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunnyside Police Department,2014,Washington,16105,WA03902,0,0,0,0,0,1,1,0,6,6,0,0,0,266,5,3,3,3,252,74,46,23,5,329,54,42,11,1,730,0,14,21,457,478,0,0,0,0,0,1,1,0,0,0,207,4,1,3,3,196,11,6,4,1,128,5,3,2,0,352,0,11,12,144,156,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,1,1,0,0,28,3,1,2,0,62,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
