agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
San Augustine Police Dept,2017,Texas,1895,TX20301,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,2,2,1,0,1,0,0,1,0,1,0,8,4,0,0,0,0,0,0,0,0,0,0,5,2,0,0,2,1,1,0,1,0,0,1,0,1,0,7,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Augustine Police Dept,2016,Texas,1989,TX20301,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,1,0,0,2,6,3,3,0,4,0,0,0,0,15,2,0,0,0,0,0,1,0,0,0,1,3,1,0,0,0,2,2,1,1,0,3,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Augustine Police Dept,2015,Texas,2035,TX20301,0,0,0,0,0,0,0,0,1,0,0,0,1,21,0,3,0,7,11,11,4,7,0,14,0,0,0,0,47,10,0,0,0,0,0,1,0,0,0,1,17,0,2,0,5,10,1,1,0,0,3,0,0,0,0,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
San Augustine Police Dept,2014,Texas,2094,TX20301,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,2,3,11,12,7,5,0,26,0,0,0,0,55,6,0,0,0,0,0,0,0,0,0,0,15,0,1,2,1,11,2,0,2,0,17,0,0,0,0,34,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3,1
San Augustine Police Dept,2013,Texas,2081,TX20301,0,0,1,0,0,0,0,0,1,1,0,0,0,17,0,1,1,3,12,4,3,1,0,23,3,3,0,0,48,5,0,0,0,0,0,0,0,0,0,0,16,0,1,1,3,11,3,3,0,0,12,2,2,0,0,33,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,2,2,0,0,1,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,1,1,0,0,1,0,0,0,0,5,1
San Augustine Police Dept,2012,Texas,2138,TX20301,0,0,0,0,0,0,0,0,1,0,0,0,1,17,1,1,0,2,13,1,0,1,0,11,1,1,0,0,31,4,0,0,0,0,0,1,0,0,0,1,16,0,1,0,2,13,0,0,0,0,7,1,1,0,0,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Augustine Police Dept,2011,Texas,2152,TX20301,0,0,1,0,0,0,0,0,1,1,0,0,0,20,1,0,3,6,10,9,9,0,0,15,0,0,0,0,45,10,0,0,0,0,0,0,0,0,0,0,20,1,0,3,6,10,2,2,0,0,5,0,0,0,0,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Augustine Police Dept,2010,Texas,2108,TX20301,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,2,0,3,15,3,2,1,0,14,1,1,0,0,39,6,0,0,0,0,0,0,0,0,0,0,17,0,1,0,3,13,1,0,1,0,7,0,0,0,0,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Augustine Police Dept,2009,Texas,2333,TX20301,0,0,1,0,0,0,0,0,0,0,0,0,0,29,2,1,0,7,19,14,10,4,0,41,2,1,1,0,86,10,0,0,0,0,0,0,0,0,0,0,26,1,1,0,6,18,2,1,1,0,20,1,0,1,0,49,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Augustine Police Dept,2008,Texas,2352,TX20301,0,0,0,0,0,0,0,0,3,1,1,1,0,36,2,2,4,10,18,15,12,3,0,32,0,0,0,0,86,18,0,0,0,0,0,1,0,1,0,0,30,2,2,3,8,15,0,0,0,0,14,0,0,0,0,45,15,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
