agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Grinnell Police Department,2023,Iowa,9471,IA07901,0,0,0,0,0,1,1,0,3,1,0,1,1,100,0,2,10,3,85,17,5,12,0,104,5,5,0,0,230,0,15,19,126,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grinnell Police Department,2022,Iowa,9474,IA07901,0,0,0,0,0,6,6,0,3,0,1,2,0,143,1,5,15,6,116,22,2,20,0,153,9,7,2,0,336,0,27,36,184,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grinnell Police Department,2021,Iowa,9084,IA07901,0,0,0,0,0,6,6,0,1,0,0,0,1,149,2,5,17,5,120,27,2,23,2,127,8,8,0,0,318,0,29,36,162,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grinnell Police Department,2020,Iowa,9104,IA07901,0,0,0,1,0,7,7,0,0,0,0,0,0,203,3,3,2,11,184,32,5,26,1,130,10,10,0,0,383,0,19,27,172,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grinnell Police Department,2019,Iowa,9333,IA07901,0,0,0,0,0,24,24,0,0,0,0,0,0,205,2,2,6,5,190,16,3,13,0,149,2,2,0,0,396,0,15,39,167,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grinnell Police Department,2018,Iowa,9000,IA07901,0,0,0,0,0,6,6,0,1,1,0,0,0,203,1,3,8,29,162,61,9,52,0,164,10,9,1,0,445,0,41,48,235,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grinnell Police Department,2017,Iowa,9141,IA07901,0,0,2,0,0,7,7,0,2,1,1,0,0,227,1,3,8,54,161,55,1,54,0,162,12,5,4,3,465,0,66,75,229,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grinnell Police Department,2016,Iowa,9127,IA07901,0,0,0,0,0,9,9,0,1,1,0,0,0,235,0,9,7,50,169,90,10,80,0,173,6,6,0,0,514,0,66,76,269,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grinnell Police Department,2015,Iowa,9034,IA07901,0,0,0,0,0,4,4,0,0,0,0,0,0,175,0,3,5,46,121,29,10,18,1,157,4,2,1,1,369,0,54,58,190,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grinnell Police Department,2014,Iowa,9009,IA07901,0,0,0,1,0,4,4,0,0,0,0,0,0,83,0,2,1,18,62,59,11,41,7,169,4,3,0,1,320,0,21,26,232,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
