agency,year,state,population,ORI,act_all_crimes,clr_18_all_crimes,clr_all_crimes,unfound_all_crimes,act_aggravated_assault,clr_18_aggravated_assault,clr_aggravated_assault,unfound_aggravated_assault,act_assault_total,clr_18_assault_total,clr_assault_total,unfound_assault_total,act_gun_assault,clr_18_gun_assault,clr_gun_assault,unfound_gun_assault,act_knife_assault,clr_18_knife_assault,clr_knife_assault,unfound_knife_assault,act_other_weapon_assault,clr_18_other_weapon_assault,clr_other_weapon_assault,unfound_other_weapon_assault,act_simple_assault,clr_18_simple_assault,clr_simple_assault,unfound_simple_assault,act_hand_feet_assault,clr_18_hand_feet_assault,clr_hand_feet_assault,unfound_hand_feet_assault,act_burglary_total,clr_18_burglary_total,clr_burglary_total,unfound_burglary_total,act_attempted_burglary,clr_18_attempted_burglary,clr_attempted_burglary,unfound_attempted_burglary,act_burg_force_entry,clr_18_burg_force_entry,clr_burg_force_entry,unfound_burg_force_entry,act_burg_no_force_entry,clr_18_burg_no_force_entry,clr_burg_no_force_entry,unfound_burg_no_force_entry,act_mtr_vhc_theft_total,clr_18_mtr_vhc_theft_total,clr_mtr_vhc_theft_total,unfound_mtr_vhc_theft_total,act_manslaughter,clr_18_manslaughter,clr_manslaughter,unfound_manslaughter,act_murder,clr_18_murder,clr_murder,unfound_murder,officers_assaulted,officers_killed_by_accident,officers_killed_by_felony,act_rape_total,clr_18_rape_total,clr_rape_total,unfound_rape_total,act_attempted_rape,clr_18_attempted_rape,clr_attempted_rape,unfound_attempted_rape,act_force_rape,clr_18_force_rape,clr_force_rape,unfound_force_rape,act_robbery_total,clr_18_robbery_total,clr_robbery_total,unfound_robbery_total,act_gun_robbery,clr_18_gun_robbery,clr_gun_robbery,unfound_gun_robbery,act_knife_robbery,clr_18_knife_robbery,clr_knife_robbery,unfound_knife_robbery,act_other_weapon_robbery,clr_18_other_weapon_robbery,clr_other_weapon_robbery,unfound_other_weapon_robbery,act_strong_arm_robbery,clr_18_strong_arm_robbery,clr_strong_arm_robbery,unfound_strong_arm_robbery,act_theft_total,clr_18_theft_total,clr_theft_total,unfound_theft_total,act_auto_theft,clr_18_auto_theft,clr_auto_theft,unfound_auto_theft,act_other_vhc_theft,clr_18_other_vhc_theft,clr_other_vhc_theft,unfound_other_vhc_theft,act_truck_bus_theft,clr_18_truck_bus_theft,clr_truck_bus_theft,unfound_truck_bus_theft
Murray State University Police Department,1979,Kentucky,0,KY01802,88,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,24,0,0,0,0,0,0,0,17,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Murray State University Police Department,1980,Kentucky,0,KY01802,215,0,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,20,0,2,0,0,0,0,0,11,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Murray State University Police Department,1981,Kentucky,0,KY01802,234,2,14,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,0,0,0,64,0,0,0,0,0,0,0,56,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2,11,0,1,0,0,0,1,0,0,0,0,0,0,0
Murray State University Police Department,1982,Kentucky,0,KY01802,228,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,69,0,0,0,0,0,0,0,66,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,149,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0
Murray State University Police Department,1983,Kentucky,0,KY01802,269,0,16,2,0,0,0,0,17,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,2,12,0,1,0,105,0,8,0,1,0,0,0,98,0,8,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,145,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0
Murray State University Police Department,1985,Kentucky,0,KY01802,235,0,8,2,0,0,0,0,8,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,6,0,1,0,70,0,0,0,0,0,0,0,38,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0
Murray State University Police Department,1986,Kentucky,0,KY01802,212,0,13,4,0,0,0,0,8,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,0,1,0,19,0,1,0,0,0,0,0,12,0,0,0,7,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,7,4,3,0,3,0,0,0,0,0,0,0,0,0
Murray State University Police Department,1987,Kentucky,0,KY01802,195,1,9,2,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,5,0,0,0,31,0,0,0,0,0,0,0,4,0,0,0,14,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,1,7,1,1,0,0,1,0,0,0,0,0,0,0,0
Murray State University Police Department,1989,Kentucky,0,KY01802,82,0,21,0,0,0,0,0,16,0,12,0,1,0,1,0,1,0,0,0,0,0,0,0,10,0,7,0,4,0,4,0,5,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,58,0,8,0,1,0,1,0,0,0,0,0,0,0,0,0
Murray State University Police Department,1990,Kentucky,0,KY01802,97,1,12,1,0,0,0,0,15,0,7,0,1,0,1,0,2,0,1,0,0,0,0,0,7,0,3,0,5,0,2,0,9,0,2,0,0,0,0,0,1,0,0,0,5,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0
Murray State University Police Department,1991,Kentucky,0,KY01802,91,1,18,0,0,0,0,0,10,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,1,4,0,10,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0
Murray State University Police Department,1992,Kentucky,0,KY01802,101,0,26,3,0,0,0,0,9,0,7,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,5,0,2,0,1,0,14,0,2,0,0,0,0,0,9,0,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77,0,17,2,1,0,0,0,0,0,0,0,0,0,0,0
Murray State University Police Department,1993,Kentucky,0,KY01802,89,0,20,3,0,0,0,0,13,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,11,0,0,0,0,0,13,0,1,0,0,0,0,0,6,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,62,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0
Murray State University Police Department,1994,Kentucky,0,KY01802,130,6,40,1,0,0,0,0,13,0,12,0,2,0,1,0,0,0,0,0,1,0,1,0,9,0,9,0,1,0,1,0,18,0,3,0,0,0,0,0,4,0,0,0,14,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95,6,21,1,1,0,1,0,0,0,0,0,0,0,0,0
Murray State University Police Department,1995,Kentucky,0,KY01802,111,3,26,6,0,0,0,0,14,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,9,0,0,0,0,0,11,0,1,1,0,0,0,0,2,0,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,84,3,16,5,0,0,0,0,0,0,0,0,0,0,0,0
Murray State University Police Department,2003,Kentucky,0,KY01802,12,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Murray State University Police Department,2004,Kentucky,0,KY01802,169,2,38,0,0,0,0,0,31,1,22,0,0,0,0,0,2,0,1,0,1,0,0,0,26,1,19,0,2,0,2,0,32,0,2,0,3,0,0,0,4,0,1,0,25,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,13,0,3,0,0,0,0,0,0,0,0,0,0,0
Murray State University Police Department,2005,Kentucky,0,KY01802,148,1,36,0,0,0,0,0,31,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,22,0,1,0,1,0,19,0,2,0,2,0,0,0,1,0,0,0,16,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,93,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0
Murray State University Police Department,2006,Kentucky,0,KY01802,167,0,17,0,0,0,0,0,21,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,7,0,2,0,2,0,27,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0
Murray State University Police Department,2007,Kentucky,0,KY01802,140,1,14,0,0,0,0,0,15,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,8,0,1,0,1,0,18,0,1,0,0,0,0,0,1,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Murray State University Police Department,2008,Kentucky,0,KY01802,186,0,34,0,0,0,0,0,23,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,15,0,0,0,0,0,22,0,0,0,0,0,0,0,1,0,0,0,21,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,136,0,18,0,3,0,1,0,1,0,0,0,0,0,0,0
