agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_theft_under50_dollar,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_theft_under50_dollar,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_theft_under50_dollar,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
City of Encinitas Police Department,2023,California,61062,CA037A4,0,0,0,0,0,3,3,0,28,4,2,1,21,333,7,10,30,55,231,103,46,54,3,545,85,73,0,12,1097,0,102,133,733,866,0,0,0,0,0,14,2,1,0,11,210,2,6,21,38,143,26,11,14,1,53,7,6,0,1,310,0,67,81,86,167,0,0,0,0,0,0,0,0,0,0,10,1,1,0,0,8,1,0,1,0,4,0,0,0,0,15,0,2,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
City of Encinitas Police Department,2022,California,61488,CA037A4,0,0,0,0,0,4,3,1,17,7,1,1,8,388,11,18,26,36,297,147,87,54,6,669,106,93,1,12,1331,0,91,112,922,1034,0,0,1,1,0,3,1,0,0,2,176,8,12,9,16,131,25,15,10,0,56,14,11,1,2,275,0,45,49,95,144,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,10,0,0,0,0,5,1,1,0,0,20,0,4,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
City of Encinitas Police Department,2021,California,62984,CA037A4,0,0,0,0,0,10,10,0,26,4,2,4,16,450,10,24,36,23,357,146,71,68,7,668,101,87,2,12,1401,0,93,129,915,1044,0,0,0,0,0,4,1,0,1,2,59,2,3,4,2,48,5,2,3,0,18,5,4,0,1,91,0,11,15,28,43,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
City of Encinitas Police Department,2020,California,63055,CA037A4,0,0,20,0,0,10,9,1,24,3,0,5,16,424,6,21,40,32,325,143,68,68,7,477,56,41,7,8,1134,0,99,133,676,809,0,0,2,2,0,17,3,0,2,12,244,3,16,32,17,176,24,8,14,2,84,13,11,0,2,384,0,68,87,121,208,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,3,1,1,0,0,1,0,0,0,0,7,0,2,2,2,4,0,0,0,0,0,0,0,0,0,0,8,1,0,1,0,6,1,0,1,0,3,7,7,0,0,19,0,2,2,11,13
City of Encinitas Police Department,2019,California,63320,CA037A4,0,0,21,2,0,10,10,0,15,2,0,1,12,371,1,9,26,23,312,115,56,56,3,422,68,52,14,2,1003,0,59,86,605,691,1,0,3,3,0,7,1,0,0,6,295,0,8,18,17,252,32,8,24,0,142,17,9,8,0,497,0,43,54,191,245,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,1,2,0,4,0,0,0,0,10,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,1,0,0,1,4,4,3,1,0,12,0,2,2,9,11
City of Encinitas Police Department,2018,California,63700,CA037A4,0,0,18,0,0,16,14,2,21,0,3,5,13,353,6,15,36,20,276,145,48,88,9,567,83,65,9,9,1185,0,77,114,795,909,0,0,7,6,1,9,0,1,2,6,228,0,11,20,16,181,31,6,23,2,103,17,13,3,1,395,0,47,63,151,214,0,0,1,0,1,1,0,0,0,1,8,0,1,0,0,7,1,0,1,0,2,1,1,0,0,14,0,1,3,4,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,3,0,5,4,4,0,0,14,0,0,0,12,12
City of Encinitas Police Department,2017,California,63722,CA037A4,0,0,23,0,0,13,10,3,23,3,2,5,13,385,2,17,30,21,315,208,91,106,11,651,66,51,9,6,1346,0,70,106,925,1031,0,0,2,0,2,8,0,1,1,6,240,2,7,23,17,191,34,8,22,4,104,17,13,3,1,405,0,49,59,155,214,0,0,0,0,0,1,0,0,0,1,19,1,1,2,1,14,3,0,3,0,10,1,1,0,0,34,0,5,6,14,20,0,0,1,1,0,0,0,0,0,0,8,0,1,0,0,7,2,0,2,0,4,5,4,0,1,20,0,1,2,11,13
City of Encinitas Police Department,2016,California,63597,CA037A4,0,0,16,0,0,9,9,0,14,3,5,0,6,382,1,10,37,34,300,204,81,116,7,757,76,57,9,10,1442,0,82,105,1037,1142,0,0,2,2,0,7,2,3,0,2,211,1,5,24,18,163,50,16,33,1,104,21,20,1,0,395,0,48,57,175,232,0,0,0,0,0,1,0,0,0,1,9,0,0,1,3,5,2,0,2,0,9,0,0,0,0,21,0,4,5,11,16,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,5,1,0,1,0,3,8,8,0,0,18,0,0,1,12,13
City of Encinitas Police Department,2015,California,62909,CA037A4,0,0,16,0,0,13,13,0,27,3,0,7,17,390,3,20,33,30,304,186,63,103,20,712,88,70,11,7,1416,0,86,126,986,1112,0,0,6,6,0,17,1,0,4,12,268,2,11,22,19,214,21,3,15,3,142,14,13,1,0,468,0,54,77,177,254,0,0,0,0,0,1,0,0,1,0,3,0,0,0,1,2,1,0,1,0,11,1,1,0,0,17,0,1,2,13,15,1,0,1,1,0,1,1,0,0,0,10,0,2,0,0,8,1,0,1,0,4,9,8,0,1,27,0,2,5,14,19
City of Encinitas Police Department,2014,California,62071,CA037A4,0,0,10,0,0,12,11,1,22,6,0,3,13,348,3,8,38,21,278,181,55,113,13,642,85,77,1,7,1290,0,70,104,908,1012,0,0,4,4,0,8,2,0,0,6,229,4,5,21,14,185,37,11,25,1,108,6,6,0,0,392,0,44,56,151,207,0,0,2,2,0,0,0,0,0,0,8,0,0,1,0,7,1,0,1,0,11,1,1,0,0,23,0,1,3,13,16,0,0,1,0,1,0,0,0,0,0,7,0,1,1,0,5,2,0,1,1,11,4,4,0,0,25,0,2,3,17,20
