agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
North Mankato Police Department,2023,Minnesota,14229,MN05201,0,0,0,0,0,3,1,2,1,1,0,0,0,109,6,4,12,2,85,24,10,13,1,120,16,15,0,1,273,0,24,28,160,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Mankato Police Department,2022,Minnesota,14403,MN05201,0,0,0,0,0,7,7,0,0,0,0,0,0,119,1,3,2,5,108,29,14,14,1,95,10,9,1,0,260,0,11,18,134,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Mankato Police Department,2021,Minnesota,14117,MN05201,0,0,0,0,0,4,4,0,2,1,0,1,0,93,2,1,10,1,79,28,10,18,0,130,8,7,0,1,265,0,14,20,166,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Mankato Police Department,2020,Minnesota,14008,MN05201,0,0,3,0,0,8,7,1,1,1,0,0,0,97,2,2,3,2,88,12,1,10,1,116,7,7,0,0,241,0,9,18,135,153,0,0,2,2,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,1,1,0,0,7,0,0,2,2,4
North Mankato Police Department,2019,Minnesota,13977,MN05201,0,0,2,0,0,5,5,0,2,0,0,0,2,86,0,2,4,1,79,16,5,11,0,99,9,8,1,0,217,0,7,14,124,138,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1
North Mankato Police Department,2018,Minnesota,13794,MN05201,0,0,0,0,0,8,8,0,0,0,0,0,0,79,2,1,7,1,68,16,4,12,0,125,3,2,0,1,231,0,11,19,144,163,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,1,0,0,0,0,9,0,0,0,1,1
North Mankato Police Department,2017,Minnesota,13664,MN05201,0,0,2,0,0,2,2,0,1,0,0,0,1,94,0,0,9,4,81,32,12,18,2,119,11,10,0,1,259,0,13,16,162,178,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,0,3,0,0,0,0,7,0,0,1,5,6
North Mankato Police Department,2016,Minnesota,13553,MN05201,0,0,1,0,0,0,0,0,0,0,0,0,0,68,1,2,2,2,61,30,8,20,2,116,3,3,0,0,217,0,7,7,149,156,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
North Mankato Police Department,2015,Minnesota,13438,MN05201,0,0,0,0,0,6,6,0,1,0,0,0,1,62,0,2,5,1,54,34,17,17,0,157,8,7,0,1,268,0,8,15,199,214,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,4,0,0,0,0,6,0,0,0,5,5
North Mankato Police Department,2014,Minnesota,13448,MN05201,0,0,2,0,0,7,7,0,3,0,0,1,2,92,0,3,6,7,76,44,21,21,2,196,15,13,0,2,357,0,16,26,255,281,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,1,1
North Mankato Police Department,2013,Minnesota,13357,MN05201,0,0,4,0,0,4,4,0,2,0,0,1,1,94,3,4,4,5,78,65,33,32,0,188,17,13,0,4,370,0,16,22,270,292,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,5,0,0,1,1,2
North Mankato Police Department,2012,Minnesota,13523,MN05201,0,0,0,0,0,4,4,0,1,1,0,0,0,62,0,0,0,4,58,28,12,16,0,185,6,3,0,3,286,0,4,9,219,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Mankato Police Department,2011,Minnesota,13497,MN05201,0,0,0,0,0,9,9,0,3,3,0,0,0,46,0,0,0,0,46,47,12,35,0,259,8,7,0,1,372,0,0,12,314,326,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2
North Mankato Police Department,2010,Minnesota,13394,MN05201,0,0,0,1,0,6,6,0,4,4,0,0,0,41,3,0,0,2,36,22,7,15,0,207,3,2,0,1,284,0,5,16,232,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Mankato Police Department,2009,Minnesota,12605,MN05201,0,0,0,0,0,7,7,0,0,0,0,0,0,38,1,0,0,0,37,22,6,16,0,229,8,6,0,2,304,0,1,8,259,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Mankato Police Department,2008,Minnesota,12467,MN05201,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,1,0,0,58,4,0,4,0,177,16,12,2,2,264,0,2,2,197,199,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
North Mankato Police Department,2007,Minnesota,12295,MN05201,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,46,10,1,9,0,173,15,11,0,4,250,0,0,0,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Mankato Police Department,2006,Minnesota,12159,MN05201,0,0,0,0,0,0,0,0,1,1,0,0,0,31,2,0,0,1,28,6,1,5,0,228,11,8,2,1,281,0,3,4,245,249,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
North Mankato Police Department,2005,Minnesota,12210,MN05201,0,0,0,0,0,4,4,0,0,0,0,0,0,38,1,0,0,0,37,2,2,0,0,189,12,8,1,3,245,0,1,5,203,208,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
North Mankato Police Department,2004,Minnesota,12349,MN05201,0,0,0,0,0,5,5,0,0,0,0,0,0,50,0,0,0,0,50,9,7,2,0,228,14,12,1,1,306,0,0,5,251,256,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2
