agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Jones Police Department,2023,Oklahoma,3070,OK05512,0,0,0,1,0,1,1,0,0,0,0,0,0,36,4,0,0,1,31,9,6,3,0,12,4,1,1,2,63,0,5,7,25,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jones Police Department,2022,Oklahoma,2991,OK05512,0,0,0,0,0,1,1,0,0,0,0,0,0,48,5,2,1,2,38,13,4,6,3,18,4,3,1,0,84,0,10,11,35,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jones Police Department,2021,Oklahoma,3280,OK05512,0,0,0,0,0,2,2,0,0,0,0,0,0,58,2,2,0,3,51,13,5,7,1,38,12,8,4,0,123,0,7,9,63,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jones Police Department,2020,Oklahoma,3225,OK05512,0,0,0,2,0,1,1,0,0,0,0,0,0,62,0,2,0,4,56,20,12,6,2,32,5,4,0,1,122,0,6,9,57,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jones Police Department,2019,Oklahoma,3196,OK05512,0,0,0,0,0,2,2,0,0,0,0,0,0,40,2,0,1,0,37,24,12,11,1,44,9,7,2,0,119,0,3,5,77,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jones Police Department,2018,Oklahoma,3159,OK05512,0,0,0,0,0,1,1,0,0,0,0,0,0,46,2,0,3,0,41,17,5,9,3,29,3,2,0,1,96,0,5,6,49,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jones Police Department,2017,Oklahoma,3067,OK05512,0,0,0,0,0,1,1,0,0,0,0,0,0,58,0,0,3,0,55,13,6,7,0,21,8,5,2,1,101,0,3,4,42,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jones Police Department,2016,Oklahoma,3000,OK05512,0,0,0,0,0,4,2,2,0,0,0,0,0,41,0,0,1,3,37,21,9,10,2,31,9,7,1,1,106,0,4,8,61,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jones Police Department,2015,Oklahoma,2918,OK05512,0,0,0,0,0,2,2,0,1,0,0,0,1,15,0,0,0,0,15,23,11,12,0,26,4,4,0,0,71,0,0,3,53,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jones Police Department,2014,Oklahoma,2884,OK05512,0,0,0,0,0,1,1,0,2,2,0,0,0,17,0,0,1,1,15,7,3,4,0,22,2,2,0,0,51,0,2,5,31,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
