agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_theft_under50_dollar,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_theft_under50_dollar,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_theft_under50_dollar,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Rohnert Park Department of Public Safety,2023,California,44272,CA04904,0,0,0,0,0,28,25,3,25,6,1,5,13,438,22,29,33,33,321,77,37,37,3,499,75,58,10,7,1142,0,117,170,651,821,0,0,3,2,1,10,0,1,4,5,247,12,10,17,23,185,13,3,10,0,74,4,2,1,1,351,0,62,75,91,166,0,0,0,0,0,0,0,0,0,0,13,0,1,0,2,10,0,0,0,0,3,0,0,0,0,16,0,3,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rohnert Park Department of Public Safety,2022,California,44479,CA04904,0,0,0,0,0,35,34,1,20,2,4,7,7,487,11,20,43,46,367,111,39,56,16,481,104,87,11,6,1238,0,120,175,696,871,0,0,4,4,0,10,1,2,4,3,307,3,17,22,37,228,24,0,21,3,69,11,7,4,0,425,0,79,93,104,197,0,0,0,0,0,3,1,1,1,0,10,1,0,0,1,8,0,0,0,0,1,1,0,1,0,15,0,2,5,2,7,0,0,1,1,0,2,2,0,0,0,3,0,0,0,1,2,0,0,0,0,11,2,2,0,0,19,0,1,4,13,17
Rohnert Park Department of Public Safety,2021,California,,CA04904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rohnert Park Department of Public Safety,2020,California,43572,CA04904,0,0,20,1,0,33,31,2,33,7,0,15,11,421,20,18,50,125,208,91,24,54,13,515,103,68,24,11,1197,0,213,280,709,989,1,0,5,5,0,11,1,0,3,7,321,9,13,42,101,156,14,3,9,2,66,22,17,3,2,440,0,165,182,102,284,0,0,0,0,0,1,0,0,0,1,8,1,0,0,2,5,1,0,1,0,2,0,0,0,0,12,0,3,4,3,7,0,0,4,4,0,0,0,0,0,0,19,2,1,0,2,14,1,0,1,0,5,3,3,0,0,32,0,5,9,9,18
Rohnert Park Department of Public Safety,2019,California,44131,CA04904,0,0,10,0,0,28,27,1,28,9,0,3,16,487,9,26,50,126,276,93,19,67,7,615,78,51,22,5,1329,0,211,267,786,1053,0,0,12,11,1,16,6,0,2,8,369,3,22,43,110,191,11,3,8,0,122,9,7,1,1,539,0,178,206,142,348,0,0,0,0,0,2,1,0,0,1,23,0,1,2,2,18,0,0,0,0,7,1,0,1,0,33,0,5,7,8,15,0,0,5,4,1,1,1,0,0,0,59,0,1,1,22,35,2,0,2,0,7,3,3,0,0,77,0,24,30,12,42
Rohnert Park Department of Public Safety,2018,California,43129,CA04904,0,0,24,0,0,40,37,3,22,3,5,1,13,434,14,13,44,89,274,112,40,63,9,549,84,49,30,5,1241,0,160,222,745,967,0,0,17,16,1,11,2,1,1,7,264,3,11,29,70,151,19,3,14,2,107,7,3,4,0,425,0,113,141,133,274,0,0,0,0,0,0,0,0,0,0,19,1,1,0,7,10,1,0,0,1,3,0,0,0,0,23,0,9,9,4,13,0,0,3,2,1,1,0,0,0,1,29,1,0,2,3,23,0,0,0,0,4,4,3,1,0,41,0,6,10,8,18
Rohnert Park Department of Public Safety,2017,California,42922,CA04904,0,0,9,0,0,29,29,0,21,5,5,0,11,408,22,27,37,82,240,110,43,59,8,610,112,80,26,6,1290,0,168,218,832,1050,0,0,10,10,0,11,3,3,0,5,262,17,16,23,57,149,23,9,13,1,122,6,5,1,0,434,0,113,134,151,285,0,0,0,0,0,1,0,1,0,0,23,6,2,1,1,13,0,0,0,0,7,1,1,0,0,32,0,10,11,8,19,0,0,2,1,1,0,0,0,0,0,16,0,0,3,5,8,0,0,0,0,7,1,1,0,0,26,0,8,10,8,18
Rohnert Park Department of Public Safety,2016,California,42723,CA04904,0,0,12,0,0,31,31,0,20,4,5,0,11,386,8,13,34,98,233,117,54,47,16,538,88,52,32,4,1180,0,153,204,743,947,0,0,17,17,0,10,2,2,0,6,313,3,7,29,84,190,16,5,9,2,123,7,4,2,1,486,0,123,150,146,296,0,0,1,1,0,1,0,0,0,1,7,0,0,2,0,5,1,1,0,0,3,1,1,0,0,14,0,2,4,5,9,0,0,2,2,0,0,0,0,0,0,15,0,0,1,2,12,0,0,0,0,0,5,4,1,0,22,0,3,5,5,10
Rohnert Park Department of Public Safety,2015,California,42622,CA04904,0,0,16,0,0,23,22,1,46,10,11,2,23,359,10,21,31,76,221,168,68,86,14,712,148,110,32,6,1456,0,138,207,1028,1235,0,0,8,8,0,33,8,8,3,14,312,7,17,22,70,196,27,6,18,3,166,9,6,3,0,555,0,116,157,202,359,0,0,0,0,0,0,0,0,0,0,12,2,1,0,2,7,1,0,1,0,5,0,0,0,0,18,0,5,5,6,11,0,0,3,2,1,0,0,0,0,0,18,0,2,1,1,14,1,0,0,1,1,0,0,0,0,23,0,4,7,2,9
Rohnert Park Department of Public Safety,2014,California,41535,CA04904,0,0,19,1,0,16,16,0,24,7,1,3,13,317,10,19,27,63,198,110,47,57,6,547,78,51,23,4,1093,0,119,160,735,895,2,0,6,6,0,12,2,1,1,8,267,5,13,21,56,172,23,8,13,2,149,14,10,4,0,473,0,95,115,186,301,0,0,5,5,0,3,0,0,1,2,13,0,2,1,3,7,0,0,0,0,12,2,2,0,0,35,0,6,14,14,28,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,1,1,0,1,0,5,2,2,0,0,11,0,1,2,8,10
