agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Gooding County Sheriff's Office,2023,Idaho,7926,ID02400,0,0,0,0,0,5,5,0,1,1,0,0,0,65,6,0,4,4,51,13,7,5,1,27,9,9,0,0,120,0,14,20,49,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gooding County Sheriff's Office,2022,Idaho,8095,ID02400,0,0,0,0,0,4,4,0,1,0,0,0,1,33,3,0,2,7,21,3,3,0,0,30,7,7,0,0,78,0,12,17,40,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gooding County Sheriff's Office,2021,Idaho,8752,ID02400,0,0,0,0,0,5,5,0,0,0,0,0,0,45,5,0,2,7,31,11,6,5,0,21,7,7,0,0,89,0,14,19,39,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gooding County Sheriff's Office,2020,Idaho,8230,ID02400,0,0,0,0,0,2,2,0,0,0,0,0,0,47,6,0,2,10,29,17,6,11,0,21,12,10,0,2,99,0,18,20,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gooding County Sheriff's Office,2019,Idaho,8182,ID02400,0,0,0,1,0,2,2,0,0,0,0,0,0,33,6,4,5,1,17,11,3,8,0,19,11,10,0,1,77,0,16,19,41,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gooding County Sheriff's Office,2018,Idaho,8211,ID02400,0,0,0,0,0,2,2,0,1,0,0,1,0,45,2,2,1,1,39,20,10,10,0,38,12,11,0,1,118,0,6,9,70,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gooding County Sheriff's Office,2017,Idaho,8201,ID02400,0,0,0,0,0,1,1,0,1,0,0,0,1,48,7,0,1,4,36,19,11,8,0,28,14,12,1,1,111,0,12,14,61,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gooding County Sheriff's Office,2016,Idaho,8242,ID02400,0,0,0,0,0,1,1,0,0,0,0,0,0,38,1,3,5,2,27,23,11,12,0,32,9,9,0,0,103,0,11,12,64,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gooding County Sheriff's Office,2015,Idaho,8023,ID02400,0,0,0,0,0,1,1,0,0,0,0,0,0,31,8,0,2,0,21,17,4,13,0,22,14,13,1,0,85,0,10,11,53,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gooding County Sheriff's Office,2014,Idaho,8102,ID02400,0,0,0,0,0,0,0,0,1,0,0,0,1,29,3,0,3,5,18,16,5,11,0,23,6,5,1,0,75,0,11,12,45,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
