agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
North Berwick Police Department,2023,Maine,5233,ME01611,0,0,0,0,0,2,2,0,0,0,0,0,0,52,1,0,0,0,51,4,1,3,0,13,0,0,0,0,71,0,1,3,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Berwick Police Department,2022,Maine,5163,ME01611,0,0,0,0,0,3,3,0,0,0,0,0,0,37,0,0,2,0,35,3,0,2,1,17,0,0,0,0,60,0,2,5,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Berwick Police Department,2021,Maine,4762,ME01611,0,0,0,0,0,2,2,0,0,0,0,0,0,42,0,0,0,0,42,3,3,0,0,16,2,2,0,0,65,0,0,2,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Berwick Police Department,2020,Maine,4744,ME01611,0,0,0,0,0,2,2,0,0,0,0,0,0,29,0,0,1,0,28,4,0,3,1,26,3,1,0,2,64,0,1,3,33,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Berwick Police Department,2019,Maine,4731,ME01611,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,2,0,31,3,0,3,0,16,0,0,0,0,52,0,2,2,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Berwick Police Department,2018,Maine,4707,ME01611,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,29,3,1,2,0,15,5,5,0,0,52,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
North Berwick Police Department,2017,Maine,4690,ME01611,0,0,0,0,0,1,1,0,1,0,0,0,1,22,0,1,0,0,21,1,1,0,0,18,2,2,0,0,45,0,1,3,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Berwick Police Department,2016,Maine,4672,ME01611,0,0,0,0,0,1,1,0,0,0,0,0,0,17,0,0,1,1,15,14,7,7,0,15,0,0,0,0,47,0,2,3,29,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Berwick Police Department,2015,Maine,4668,ME01611,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,21,20,11,9,0,23,1,1,0,0,66,0,1,1,44,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
North Berwick Police Department,2014,Maine,4630,ME01611,0,0,0,0,0,1,1,0,0,0,0,0,0,23,1,1,1,0,20,11,5,5,1,17,2,1,0,1,54,0,3,4,30,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
