agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Coffeyville Police Department,2023,Kansas,8635,KS06301,0,0,0,0,0,7,7,0,4,1,0,0,3,204,11,10,7,14,162,45,30,15,0,201,23,18,4,1,484,0,42,53,269,322,0,0,4,4,0,2,1,0,0,1,92,7,8,7,6,64,9,5,4,0,38,1,1,0,0,146,0,28,34,48,82,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,1,0,0,0,0,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coffeyville Police Department,2022,Kansas,8788,KS06301,0,0,0,2,0,2,2,0,3,1,0,0,2,217,12,6,11,16,172,22,15,7,0,270,16,11,2,3,532,0,45,52,308,360,1,0,1,1,0,2,0,0,0,2,101,10,3,4,5,79,2,1,1,0,61,3,3,0,0,171,0,22,26,66,92,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,8,0,0,0,0,1,1,1,0,0,11,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coffeyville Police Department,2021,Kansas,9066,KS06301,0,0,0,2,0,6,6,0,5,3,0,0,2,302,28,6,9,6,253,44,30,13,1,224,24,19,4,1,607,0,49,62,292,354,2,0,1,1,0,2,1,0,0,1,110,16,2,8,3,81,7,4,3,0,31,4,4,0,0,157,0,29,34,42,76,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,1,1,0,0,3,1,1,0,0,13,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coffeyville Police Department,2020,Kansas,9171,KS06301,0,0,6,1,0,10,10,0,8,4,0,1,3,283,15,9,9,5,245,169,141,23,5,292,23,17,4,2,786,0,38,57,484,541,0,0,2,2,0,4,1,0,1,2,89,2,2,3,5,77,12,7,4,1,50,5,5,0,0,162,0,12,18,67,85,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,2,1,1,0,0,10,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coffeyville Police Department,2019,Kansas,9260,KS06301,0,0,0,1,0,10,10,0,5,3,0,0,2,281,15,6,8,15,237,69,58,10,1,234,22,16,1,5,622,0,44,60,325,385,1,0,2,2,0,1,0,0,0,1,87,5,5,2,2,73,4,4,0,0,22,2,1,0,1,119,0,14,18,28,46,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,10,1,1,0,0,0,1,0,0,1,13,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coffeyville Police Department,2018,Kansas,9375,KS06301,0,0,0,0,0,9,9,0,5,3,1,0,1,244,14,14,12,4,200,107,86,21,0,342,22,16,2,4,729,0,44,58,471,529,0,0,0,0,0,2,2,0,0,0,10,0,0,0,1,9,0,0,0,0,8,0,0,0,0,20,0,1,3,8,11,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coffeyville Police Department,2017,Kansas,9423,KS06301,0,0,4,3,0,4,4,0,4,1,0,1,2,295,14,10,9,4,258,108,98,10,0,332,21,15,2,4,767,0,37,48,461,509,0,0,0,0,0,1,0,0,0,1,101,2,5,3,2,89,5,4,1,0,35,1,1,0,0,143,0,12,13,41,54,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,1,1,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coffeyville Police Department,2016,Kansas,9555,KS06301,0,0,0,0,0,6,6,0,5,1,0,0,4,365,19,18,23,12,293,149,140,9,0,411,34,23,5,6,970,0,72,83,594,677,0,0,1,1,0,0,0,0,0,0,145,2,14,13,7,109,7,7,0,0,54,0,0,0,0,207,0,36,37,61,98,0,0,1,1,0,0,0,0,0,0,8,0,0,4,0,4,0,0,0,0,3,0,0,0,0,12,0,4,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coffeyville Police Department,2015,Kansas,9782,KS06301,0,0,0,0,0,7,7,0,6,1,2,0,3,329,21,6,11,10,281,200,180,18,2,409,18,15,1,2,969,0,48,61,627,688,0,0,0,0,0,1,0,0,0,1,134,10,4,1,5,114,6,4,1,1,71,2,2,0,0,214,0,20,21,79,100,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,10,0,0,0,0,7,0,0,0,0,18,0,1,1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coffeyville Police Department,2014,Kansas,9873,KS06301,0,0,0,0,0,9,8,1,11,4,2,1,4,493,14,31,36,9,403,202,167,25,10,519,30,22,4,4,1264,0,90,110,751,861,0,0,2,2,0,1,0,0,0,1,170,5,17,12,2,134,10,10,0,0,77,3,1,2,0,263,0,36,39,90,129,0,0,2,2,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,1,1,0,0,13,0,0,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
