agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Livingston Police Department,2023,Texas,5813,TX18702,0,0,0,0,0,6,6,0,5,1,0,3,1,180,5,11,9,4,151,19,15,4,0,243,35,33,0,2,488,0,29,40,297,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Livingston Police Department,2022,Texas,5937,TX18702,0,0,0,0,0,4,4,0,2,1,0,0,1,186,13,7,10,9,147,14,9,5,0,306,31,28,2,1,543,0,39,45,351,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Livingston Police Department,2021,Texas,5533,TX18702,0,0,0,4,0,6,6,0,3,3,0,0,0,160,4,3,7,1,145,13,6,6,1,190,18,18,0,0,394,0,15,28,221,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Livingston Police Department,2020,Texas,5240,TX18702,0,0,0,0,0,1,1,0,5,2,0,0,3,164,3,5,7,1,148,10,6,3,1,228,15,13,0,2,423,0,16,22,253,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Livingston Police Department,2019,Texas,5112,TX18702,0,0,0,1,0,6,6,0,2,1,0,0,1,161,2,3,1,1,154,13,5,8,0,254,30,30,0,0,467,0,7,16,297,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Livingston Police Department,2018,Texas,5128,TX18702,0,0,0,0,0,7,6,1,10,6,0,1,3,133,6,3,8,5,111,34,19,14,1,210,16,16,0,0,410,0,22,39,260,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Livingston Police Department,2017,Texas,5107,TX18702,0,0,3,0,0,3,3,0,1,0,0,0,1,153,4,2,5,7,135,31,7,24,0,167,6,3,3,0,361,0,18,22,204,226,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,1,1,1,2
Livingston Police Department,2016,Texas,5140,TX18702,0,0,6,0,0,6,6,0,4,0,2,1,1,146,4,4,4,4,130,22,10,12,0,173,15,11,3,1,366,0,16,26,210,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,2
Livingston Police Department,2015,Texas,5129,TX18702,0,0,3,0,0,1,1,0,2,0,1,1,0,152,3,8,7,13,121,25,5,20,0,173,13,10,2,1,366,0,31,34,211,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,4
Livingston Police Department,2014,Texas,5168,TX18702,0,0,2,0,0,4,4,0,8,3,0,1,4,164,2,3,9,6,144,43,17,26,0,263,14,12,2,0,496,0,20,32,320,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Livingston Police Department,2013,Texas,5207,TX18702,0,0,0,0,0,5,5,0,7,3,0,1,3,161,3,8,12,8,130,37,9,28,0,262,10,7,2,1,482,0,31,43,309,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Livingston Police Department,2012,Texas,5466,TX18702,0,0,0,0,0,4,4,0,2,0,1,0,1,155,2,5,3,4,141,47,23,24,0,244,15,13,2,0,467,0,14,20,306,326,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,7,0,0,0,4,4
Livingston Police Department,2011,Texas,5447,TX18702,0,0,0,0,0,6,6,0,5,3,0,0,2,156,3,1,4,0,148,51,26,25,0,224,7,7,0,0,449,0,8,19,282,301,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,1,4,5
Livingston Police Department,2010,Texas,5335,TX18702,0,0,0,0,0,5,3,2,8,3,0,0,5,143,5,5,5,1,127,40,23,17,0,245,7,6,1,0,448,0,16,29,292,321,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,4,0,0,1,3,4
Livingston Police Department,2009,Texas,6280,TX18702,0,0,0,1,0,16,15,1,8,0,0,0,8,150,0,11,10,4,125,56,35,21,0,269,22,19,2,1,522,0,25,50,347,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Livingston Police Department,2008,Texas,6345,TX18702,0,0,1,0,0,7,7,0,10,4,0,1,5,116,1,4,12,4,95,61,24,37,0,307,12,8,3,1,513,0,21,38,380,418,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,7,0,0,3,4,7
Livingston Police Department,2007,Texas,6567,TX18702,0,0,1,0,0,5,5,0,4,0,0,0,4,94,2,10,9,9,64,76,28,48,0,259,21,13,6,2,459,0,30,39,356,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,5
Livingston Police Department,2006,Texas,6582,TX18702,0,0,0,0,0,13,13,0,8,1,3,1,3,98,4,0,7,11,76,74,25,48,1,243,21,13,6,2,457,0,22,43,338,381,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,2,0,0,0,0,6,0,0,2,3,5
Livingston Police Department,2005,Texas,6486,TX18702,0,0,0,0,0,5,4,1,1,0,1,0,0,75,1,2,3,7,62,87,46,40,1,265,11,9,1,1,444,0,13,19,363,382,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,2,4,6
