agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_theft_under50_dollar,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_theft_under50_dollar,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_theft_under50_dollar,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Blountstown Police Dept.,2023,Florida,2255,FL00702,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,1,3,5,17,3,1,1,1,17,3,2,1,0,50,0,10,10,23,33,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,2,0,1,1,7,2,2,0,0,28,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blountstown Police Dept.,2022,Florida,2253,FL00702,0,0,0,0,0,0,0,0,1,1,0,0,0,17,0,1,3,2,11,13,5,7,1,33,2,2,0,0,66,0,6,7,48,55,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,10,5,4,1,14,2,2,0,0,37,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blountstown Police Dept.,2021,Florida,,FL00702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blountstown Police Dept.,2020,Florida,2435,FL00702,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,4,3,0,1,36,3,1,0,2,63,0,0,0,43,43,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,2,1,0,1,15,2,1,0,1,39,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blountstown Police Dept.,2019,Florida,2473,FL00702,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,2,4,20,8,6,2,0,23,5,0,4,1,62,0,6,6,36,42,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,20,2,1,1,0,8,3,0,2,1,39,0,6,6,13,19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blountstown Police Dept.,2018,Florida,,FL00702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blountstown Police Dept.,2017,Florida,2499,FL00702,0,0,0,0,0,0,0,0,1,0,0,0,1,31,1,3,2,2,23,8,5,3,0,39,0,0,0,0,79,0,8,9,47,56,0,0,0,0,0,1,0,0,0,0,31,0,0,0,0,23,5,3,2,0,15,0,0,0,0,52,0,8,9,20,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blountstown Police Dept.,2016,Florida,2495,FL00702,0,0,0,0,0,0,0,0,1,1,0,0,0,33,4,2,4,2,21,4,2,2,0,31,1,0,1,0,70,0,12,13,36,49,0,0,0,0,0,1,0,0,0,0,33,0,0,0,0,21,2,0,2,0,17,1,0,1,0,54,0,12,13,20,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blountstown Police Dept.,2015,Florida,2495,FL00702,0,0,3,0,0,0,0,0,0,0,0,0,0,49,0,0,2,4,43,10,4,4,2,18,3,2,1,0,80,0,6,6,31,37,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,43,5,1,4,0,5,1,1,0,0,60,0,6,6,11,17,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,15,1,0,1,0,2,1,1,0,0,21,0,2,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blountstown Police Dept.,2014,Florida,2546,FL00702,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,1,2,0,20,7,4,3,0,28,2,2,0,0,60,0,3,3,37,40,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,20,1,1,0,0,12,1,1,0,0,37,0,3,3,14,17,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,1,1,0,0,2,1,1,0,0,11,0,2,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
