agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
State Police: Butler County,2023,Pennsylvania,76427,PA010SP,0,0,0,4,0,28,28,0,3,2,1,0,0,360,3,0,12,11,334,46,28,16,2,198,20,20,0,0,659,0,26,61,264,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police: Butler County,2022,Pennsylvania,70215,PA010SP,0,0,0,1,0,25,25,0,3,1,0,0,2,337,6,3,7,10,311,33,17,14,2,213,28,24,4,0,640,0,26,55,274,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police: Butler County,2021,Pennsylvania,73112,PA010SP,0,0,0,0,0,16,16,0,1,0,0,0,1,273,6,4,6,19,238,49,31,18,0,152,18,17,1,0,509,0,35,52,219,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police: Butler County,2020,Pennsylvania,,PA010SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State Police: Butler County,2019,Pennsylvania,70525,PA010SP,0,0,0,1,0,13,13,0,6,3,0,0,3,318,14,1,4,6,293,107,73,31,3,284,13,9,0,4,742,0,25,45,404,449,0,0,3,2,1,0,0,0,0,0,10,1,0,0,0,9,2,1,1,0,0,0,0,0,0,15,0,1,4,2,6
State Police: Butler County,2018,Pennsylvania,70817,PA010SP,0,0,0,0,0,18,18,0,7,2,0,1,4,460,10,2,4,119,325,108,62,39,7,264,14,10,0,4,871,0,135,160,386,546,0,0,5,5,0,1,0,0,1,0,16,0,1,0,0,15,2,2,0,0,2,1,1,0,0,27,0,1,7,5,12
State Police: Butler County,2017,Pennsylvania,70899,PA010SP,0,0,1,2,1,5,4,1,8,5,0,1,2,353,13,3,8,11,318,120,78,39,3,303,15,11,1,3,807,0,35,50,438,488,0,0,4,4,0,1,1,0,0,0,10,1,0,0,0,9,0,0,0,0,3,1,1,0,0,19,0,1,6,4,10
State Police: Butler County,2016,Pennsylvania,70716,PA010SP,0,0,0,0,0,14,13,1,2,1,0,0,1,319,10,7,6,14,282,114,63,50,1,317,20,15,5,0,786,0,37,53,451,504,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,8,0,0,0,0,11,0,0,0,9,9
State Police: Butler County,2015,Pennsylvania,70890,PA010SP,0,0,0,0,0,11,11,0,10,3,2,1,4,303,9,2,4,12,276,184,104,73,7,357,20,16,2,2,885,0,27,48,561,609,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,1,2,0,1,0,0,0,0,6,0,0,0,4,4
State Police: Butler County,2014,Pennsylvania,73410,PA010SP,0,0,0,1,1,16,16,0,5,2,0,0,3,289,8,3,6,8,264,168,97,65,6,391,29,23,1,5,900,0,25,47,588,635,1,0,1,1,0,0,0,0,0,0,10,0,0,0,0,10,5,4,1,0,8,0,0,0,0,25,0,0,2,13,15
