agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Howell County Sheriff's Office,2023,Missouri,23551,MO04600,0,0,0,1,0,8,5,3,0,0,0,0,0,196,8,4,13,12,159,38,29,9,0,131,25,22,3,0,399,0,37,46,194,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Howell County Sheriff's Office,2022,Missouri,23168,MO04600,0,0,0,0,0,6,6,0,1,0,1,0,0,164,6,2,23,8,125,34,20,14,0,113,42,40,1,1,360,0,39,46,189,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Howell County Sheriff's Office,2021,Missouri,23075,MO04600,0,0,0,0,0,12,10,2,0,0,0,0,0,196,3,6,41,2,144,54,32,21,1,188,33,27,6,0,483,0,52,64,275,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Howell County Sheriff's Office,2020,Missouri,22988,MO04600,0,0,0,1,0,2,1,1,1,0,0,0,1,126,10,7,16,54,39,102,52,49,1,215,63,47,5,11,510,0,87,91,380,471,0,0,0,0,0,1,0,0,1,0,4,0,0,0,3,1,7,2,5,0,24,1,1,0,0,37,0,3,4,32,36
Howell County Sheriff's Office,2019,Missouri,22943,MO04600,0,0,0,1,0,0,0,0,2,0,0,0,2,124,3,2,10,52,57,69,32,36,1,188,92,65,8,19,476,0,67,70,349,419,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,1,5,2,2,1,15,8,6,0,2,32,0,3,3,28,31
Howell County Sheriff's Office,2018,Missouri,22972,MO04600,0,0,0,1,0,1,1,0,0,0,0,0,0,123,5,4,9,35,70,101,38,55,8,172,35,25,2,8,433,0,53,55,308,363,0,0,0,0,0,0,0,0,0,0,10,1,0,0,4,5,4,0,4,0,5,5,3,0,2,24,0,5,5,14,19
Howell County Sheriff's Office,2017,Missouri,22992,MO04600,0,0,0,1,0,4,4,0,1,1,0,0,0,131,4,5,14,39,69,99,40,56,3,177,47,35,3,9,460,0,62,68,323,391,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,6,4,4,0,0,10,3,3,0,0,25,0,2,2,17,19
Howell County Sheriff's Office,2016,Missouri,22830,MO04600,0,0,0,0,0,0,0,0,4,1,2,1,0,107,5,4,10,30,58,67,30,34,3,102,22,15,1,6,302,0,49,53,191,244,0,0,0,0,0,0,0,0,0,0,10,0,1,0,3,6,5,2,3,0,11,1,1,0,0,27,0,4,4,17,21
Howell County Sheriff's Office,2015,Missouri,22940,MO04600,0,0,3,0,0,1,1,0,2,2,0,0,0,105,5,2,11,13,74,80,33,38,9,177,24,19,1,4,389,0,31,34,281,315,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,4,3,1,0,7,3,3,0,0,18,0,1,1,14,15
Howell County Sheriff's Office,2014,Missouri,23188,MO04600,0,0,3,0,0,0,0,0,2,1,0,0,1,117,2,1,4,17,93,114,49,58,7,184,29,22,0,7,446,0,24,26,327,353,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,4,1,0,1,0,3,2,2,0,0,11,0,1,1,6,7
