agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Colbert Police Department,2023,Oklahoma,1092,OK00713,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,2,12,3,2,1,0,7,7,1,2,4,34,0,5,5,17,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colbert Police Department,2022,Oklahoma,1066,OK00713,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,8,0,0,0,0,3,2,2,0,0,14,0,1,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colbert Police Department,2021,Oklahoma,1281,OK00713,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,1,2,1,8,1,0,1,0,2,5,5,0,0,22,0,6,6,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colbert Police Department,2020,Oklahoma,1264,OK00713,0,0,0,0,1,0,0,0,0,0,0,0,0,25,3,0,9,6,7,0,0,0,0,3,2,2,0,0,31,0,18,18,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colbert Police Department,2019,Oklahoma,1250,OK00713,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,5,1,1,4,3,1,2,0,2,1,1,0,0,18,0,8,8,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colbert Police Department,2018,Oklahoma,1231,OK00713,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,1,4,0,4,0,5,7,6,0,1,20,0,3,3,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colbert Police Department,2017,Oklahoma,1207,OK00713,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,3,0,0,0,0,1,1,1,0,0,6,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colbert Police Department,2016,Oklahoma,1191,OK00713,0,0,0,0,0,1,1,0,0,0,0,0,0,13,0,0,0,0,13,7,7,0,0,10,0,0,0,0,31,0,0,1,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colbert Police Department,2015,Oklahoma,,OK00713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colbert Police Department,2014,Oklahoma,1181,OK00713,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,4,2,1,1,5,2,2,0,0,14,0,1,1,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colbert Police Department,2013,Oklahoma,1161,OK00713,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,3,0,9,0,0,0,0,19,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colbert Police Department,2012,Oklahoma,1165,OK00713,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,3,0,3,0,1,0,0,0,0,6,0,1,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colbert Police Department,2011,Oklahoma,1152,OK00713,0,0,0,0,0,0,0,0,1,1,0,0,0,12,0,0,1,3,8,12,7,3,2,13,2,2,0,0,40,0,4,5,27,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colbert Police Department,2010,Oklahoma,1140,OK00713,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,2,1,1,0,4,0,0,0,0,10,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colbert Police Department,2009,Oklahoma,1129,OK00713,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,6,16,11,5,0,14,0,0,0,0,37,0,0,1,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colbert Police Department,2008,Oklahoma,1117,OK00713,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,8,5,0,13,3,1,0,2,33,0,0,1,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colbert Police Department,2007,Oklahoma,1115,OK00713,0,0,1,0,0,1,1,0,0,0,0,0,0,8,1,0,1,1,5,12,8,3,1,9,0,0,0,0,30,0,3,4,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colbert Police Department,2006,Oklahoma,1104,OK00713,0,0,0,0,0,0,0,0,1,0,0,0,1,23,0,2,1,0,20,13,10,3,0,19,2,2,0,0,58,0,3,4,34,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colbert Police Department,2005,Oklahoma,1101,OK00713,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,5,3,13,10,7,3,0,20,2,0,2,0,53,0,8,8,32,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colbert Police Department,2004,Oklahoma,1089,OK00713,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,2,18,8,3,1,4,8,0,0,0,0,37,0,3,3,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colbert Police Department,2003,Oklahoma,1089,OK00713,0,0,1,1,0,0,0,0,0,0,0,0,0,22,0,0,0,2,20,3,3,0,0,2,2,1,0,1,30,0,2,3,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
Colbert Police Department,2002,Oklahoma,1078,OK00713,0,0,2,0,0,0,0,0,0,0,0,0,0,17,0,0,1,4,12,5,4,1,0,7,2,1,0,1,31,0,5,5,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colbert Police Department,2001,Oklahoma,1068,OK00713,0,0,0,0,0,0,0,0,1,0,0,0,1,13,0,0,0,2,11,6,5,1,0,7,3,3,0,0,30,0,2,3,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colbert Police Department,2000,Oklahoma,1065,OK00713,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,5,9,6,3,0,7,1,1,0,0,23,0,1,1,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colbert Police Department,1999,Oklahoma,1167,OK00713,0,0,0,0,0,0,0,0,4,0,0,1,3,6,0,0,0,2,4,8,6,1,1,13,1,0,0,1,32,0,2,6,22,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colbert Police Department,1998,Oklahoma,1153,OK00713,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,7,13,7,4,2,6,1,1,0,0,28,0,1,1,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
