agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Coolbaugh Township Police Tobyhanna,1995,Pennsylvania,6871,PA04505,0,0,0,0,1,1,1,0,0,0,0,0,0,35,2,0,2,1,30,141,131,10,0,90,5,5,0,0,273,0,5,6,236,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coolbaugh Township Police Tobyhanna,1994,Pennsylvania,6860,PA04505,0,0,0,1,0,2,2,0,1,0,0,0,1,50,2,0,0,5,43,144,127,17,0,81,14,11,1,2,293,0,7,11,239,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coolbaugh Township Police Tobyhanna,1993,Pennsylvania,6858,PA04505,0,0,0,0,0,0,0,0,1,0,0,0,1,43,0,0,1,3,39,134,121,13,0,128,8,3,2,3,314,0,4,5,270,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coolbaugh Township Police Tobyhanna,1992,Pennsylvania,6828,PA04505,0,0,0,0,1,1,1,0,2,0,0,0,2,34,0,0,3,4,27,118,104,14,0,127,10,6,2,2,293,0,7,10,255,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coolbaugh Township Police Tobyhanna,1991,Pennsylvania,,PA04505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coolbaugh Township Police Tobyhanna,1990,Pennsylvania,6756,PA04505,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,1,1,4,16,91,80,11,0,126,9,7,1,1,249,0,7,7,226,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,1,0,0,3,0,0,0,3,3
Coolbaugh Township Police Tobyhanna,1989,Pennsylvania,6741,PA04505,0,0,1,0,0,3,2,1,1,0,0,1,0,29,1,0,3,6,19,128,112,16,0,109,5,4,0,1,275,0,10,14,242,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1
Coolbaugh Township Police Tobyhanna,1988,Pennsylvania,5422,PA04505,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,1,0,5,0,90,75,15,0,32,2,1,0,1,131,0,6,7,124,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coolbaugh Township Police Tobyhanna,1987,Pennsylvania,5100,PA04505,0,0,0,0,0,1,1,0,0,0,0,0,0,11,0,0,1,6,4,147,132,13,2,87,7,6,1,0,253,0,7,8,241,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coolbaugh Township Police Tobyhanna,1986,Pennsylvania,4544,PA04505,0,0,0,0,0,1,1,0,0,0,0,0,0,7,1,0,1,1,4,96,90,6,0,67,1,1,0,0,172,0,3,4,164,168,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,1,1,2
Coolbaugh Township Police Tobyhanna,1985,Pennsylvania,4241,PA04505,0,0,0,0,0,0,0,0,1,0,0,0,1,15,0,0,0,8,7,97,91,2,4,33,3,2,1,0,149,0,8,9,133,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,2,2
Coolbaugh Township Police Tobyhanna,1984,Pennsylvania,4258,PA04505,0,0,0,0,0,2,2,0,1,0,0,0,1,7,0,0,1,3,3,66,60,2,4,41,3,3,0,0,120,0,4,7,110,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
Coolbaugh Township Police Tobyhanna,1983,Pennsylvania,3611,PA04505,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,0,1,2,61,57,2,2,49,5,3,0,2,122,0,5,5,115,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,2,2
