agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,actual_arson_single_occupancy,actual_arson_other_residential,actual_arson_storage,actual_arson_industrial,actual_arson_other_commercial,actual_arson_community_public,actual_arson_all_oth_structures,actual_arson_total_structures,actual_arson_motor_vehicles,actual_arson_other_mobile,actual_arson_total_mobile,actual_arson_all_other,actual_arson_grand_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,tot_clr_arson_single_occupancy,tot_clr_arson_other_residential,tot_clr_arson_storage,tot_clr_arson_industrial,tot_clr_arson_other_commercial,tot_clr_arson_community_public,tot_clr_arson_all_oth_structures,tot_clr_arson_total_structures,tot_clr_arson_motor_vehicles,tot_clr_arson_other_mobile,tot_clr_arson_total_mobile,tot_clr_arson_all_other,tot_clr_arson_grand_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,clr_18_arson_single_occupancy,clr_18_arson_other_residential,clr_18_arson_storage,clr_18_arson_industrial,clr_18_arson_other_commercial,clr_18_arson_community_public,clr_18_arson_all_oth_structures,clr_18_arson_total_structures,clr_18_arson_motor_vehicles,clr_18_arson_other_mobile,clr_18_arson_total_mobile,clr_18_arson_all_other,clr_18_arson_grand_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total,unfound_arson_single_occupancy,unfound_arson_other_residential,unfound_arson_storage,unfound_arson_industrial,unfound_arson_other_commercial,unfound_arson_community_public,unfound_arson_all_oth_structures,unfound_arson_total_structures,unfound_arson_motor_vehicles,unfound_arson_other_mobile,unfound_arson_total_mobile,unfound_arson_all_other,unfound_arson_grand_total
Sp: Cumberland County,2018,Pennsylvania,61997,PA021SP,0,0,4,0,0,40,40,0,9,3,3,0,3,476,2,2,8,20,444,105,53,38,14,428,25,11,2,12,1086,32,81,561,642,0,0,0,0,1,1,0,1,1,0,1,0,3,0,0,20,20,0,3,2,0,0,1,386,2,1,5,15,363,14,7,5,2,175,7,2,1,4,606,23,46,197,243,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,1,28,2,1,1,0,21,0,0,0,0,52,1,1,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,0,1,15,0,0,0,0,15,5,1,4,0,17,2,2,0,0,46,0,7,24,31,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Cumberland County,2017,Pennsylvania,62127,PA021SP,0,0,10,0,1,44,44,0,16,3,5,0,8,455,13,8,7,23,404,139,64,63,12,403,27,17,0,10,1089,51,111,573,684,0,0,1,0,0,0,0,1,2,0,2,1,4,0,1,19,19,0,10,3,4,0,3,387,12,8,6,25,336,43,33,8,2,124,11,9,0,2,596,51,80,179,259,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,46,0,0,1,1,44,3,3,0,0,12,1,1,0,0,64,2,4,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,26,0,0,1,2,23,8,4,3,1,21,4,3,0,1,77,3,21,33,54,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Cumberland County,2016,Pennsylvania,60917,PA021SP,0,0,2,0,0,25,24,1,10,2,2,1,5,422,2,3,1,16,400,190,97,78,15,366,25,12,3,10,1041,22,57,584,641,1,0,0,0,0,0,0,1,0,0,0,2,3,0,0,12,12,0,10,3,2,2,3,361,2,2,0,15,342,40,35,5,0,141,8,5,1,2,574,19,41,191,232,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,1,0,5,3,0,0,2,28,0,0,0,1,27,8,7,1,0,12,2,1,0,1,57,1,7,23,30,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10,10,0,0,0,0,0,0,22,2,0,0,0,20,11,5,6,0,26,1,1,0,0,70,2,12,38,50,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Cumberland County,2015,Pennsylvania,60955,PA021SP,0,0,1,1,0,30,30,0,14,9,2,0,3,376,0,5,4,12,355,117,53,49,15,496,8,4,0,4,1044,21,66,623,689,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,16,16,0,7,2,2,1,2,324,0,3,3,10,308,21,14,7,0,141,5,3,0,2,516,16,40,168,208,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,33,0,0,0,3,30,2,1,1,0,12,1,1,0,0,50,3,4,16,20,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,5,5,0,0,0,0,0,0,21,0,0,0,0,21,5,2,3,0,14,3,1,0,2,48,0,5,22,27,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Cumberland County,2014,Pennsylvania,60486,PA021SP,0,0,1,0,0,24,24,0,13,3,1,0,9,328,14,9,7,5,293,173,82,83,8,692,31,12,4,15,1265,35,72,900,972,1,0,0,0,0,0,0,1,0,1,1,2,4,0,0,13,13,0,10,2,2,0,6,294,11,8,6,5,264,53,34,18,1,288,4,2,2,0,667,30,53,350,403,1,0,0,0,0,0,0,1,0,0,0,4,5,0,0,1,1,0,0,0,0,0,0,32,0,2,3,1,26,3,1,1,1,28,0,0,0,0,66,6,7,33,40,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,8,8,0,0,0,0,0,0,12,0,0,0,0,12,10,2,8,0,24,1,1,0,0,55,0,8,35,43,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Cumberland County,2013,Pennsylvania,60264,PA021SP,0,0,0,0,1,5,5,0,3,0,0,0,3,384,6,1,7,6,364,186,84,93,9,535,29,16,4,9,1149,20,28,756,784,1,1,1,0,0,0,0,3,1,0,1,2,6,0,1,2,2,0,2,1,0,0,1,333,6,2,1,5,319,53,28,23,2,166,5,1,1,3,565,14,18,227,245,0,0,1,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35,4,2,2,0,14,0,0,0,0,53,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,15,0,0,0,0,15,5,2,1,2,14,2,2,0,0,39,0,3,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Cumberland County,2012,Pennsylvania,60125,PA021SP,0,0,0,0,0,7,7,0,12,5,1,1,5,414,4,3,12,3,392,191,81,94,16,565,19,13,2,4,1218,22,41,785,826,3,0,1,0,0,0,0,4,1,0,1,5,10,0,0,1,1,0,3,1,0,0,2,363,5,1,9,2,346,36,21,13,2,188,7,6,0,1,599,17,21,232,253,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,0,0,5,0,29,4,0,4,0,18,1,0,0,1,57,5,5,23,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,1,0,1,0,0,21,0,0,1,0,20,7,0,5,2,19,3,3,0,0,58,1,9,29,38,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Cumberland County,2011,Pennsylvania,59651,PA021SP,0,0,4,1,0,18,15,3,10,2,1,2,5,389,4,4,19,3,359,236,109,108,19,497,23,18,1,4,1181,30,59,763,822,0,0,1,0,0,0,0,1,0,0,0,6,7,2,0,8,8,0,5,2,0,0,3,323,4,3,6,1,309,60,41,18,1,159,8,7,1,0,567,14,29,229,258,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,35,0,0,0,0,35,4,2,2,0,24,0,0,0,0,65,0,1,29,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2,0,1,0,0,0,1,18,0,0,0,0,18,3,0,3,0,16,7,6,0,1,48,0,4,26,30,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Cumberland County,2010,Pennsylvania,59463,PA021SP,0,0,0,0,0,10,10,0,8,2,0,0,6,400,5,6,11,7,371,142,79,51,12,513,21,14,2,5,1100,29,47,682,729,0,0,0,0,0,0,1,1,4,1,5,0,6,0,0,4,4,0,3,0,0,0,3,340,6,5,3,6,320,51,30,21,0,165,14,9,2,3,579,20,27,232,259,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,39,7,3,4,0,26,3,3,0,0,75,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,0,0,1,0,6,4,1,3,0,14,3,1,0,2,35,1,8,21,29,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Cumberland County,2009,Pennsylvania,,PA021SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
