agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Marysville Police Department,2023,California,12630,CA05801,0,0,0,5,0,7,7,0,10,4,0,2,4,299,7,10,31,16,235,48,33,12,3,99,110,109,1,0,578,0,64,86,257,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marysville Police Department,2022,California,12711,CA05801,0,0,0,1,1,13,13,0,16,1,2,5,8,243,9,9,29,17,179,43,32,11,0,116,113,106,1,6,546,0,64,94,272,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marysville Police Department,2021,California,,CA05801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marysville Police Department,2020,California,12519,CA05801,0,0,1,0,0,19,15,4,15,4,2,1,8,378,20,28,47,12,271,63,28,34,1,205,195,154,23,18,875,0,107,141,463,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marysville Police Department,2019,California,12572,CA05801,0,0,2,2,0,20,20,0,23,2,3,0,18,335,13,19,32,7,264,81,43,36,2,324,136,115,8,13,921,0,71,116,541,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marysville Police Department,2018,California,12459,CA05801,0,0,2,0,0,11,9,2,26,4,2,4,16,352,3,27,35,10,277,72,36,36,0,332,129,92,8,29,922,0,75,112,533,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marysville Police Department,2017,California,12275,CA05801,0,0,1,1,0,6,5,1,20,5,0,2,13,335,9,13,29,17,267,107,53,51,3,265,136,114,13,9,870,0,68,95,508,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marysville Police Department,2016,California,12241,CA05801,0,0,3,1,0,8,5,3,23,8,1,2,12,407,9,17,32,6,343,108,42,43,23,295,101,82,9,10,943,0,64,96,504,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marysville Police Department,2015,California,12264,CA05801,0,0,1,2,0,7,5,2,23,7,1,3,12,388,6,10,23,14,335,78,16,38,24,311,93,80,4,9,902,0,53,85,482,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marysville Police Department,2014,California,12242,CA05801,0,0,3,1,0,5,3,2,8,2,2,1,3,374,13,9,36,14,302,143,9,86,48,268,96,78,9,9,895,0,72,86,507,593,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Marysville Police Department,2013,California,12168,CA05801,0,0,1,0,0,10,10,0,17,4,2,2,9,361,2,3,27,28,301,135,14,79,42,269,135,114,9,12,927,0,60,87,539,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marysville Police Department,2012,California,12254,CA05801,0,0,1,0,0,9,7,2,19,3,1,2,13,389,0,9,22,29,329,176,19,99,58,240,86,55,16,15,919,0,60,88,502,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marysville Police Department,2011,California,12214,CA05801,0,0,0,1,0,6,6,0,11,2,1,1,7,381,16,9,26,32,298,154,18,87,49,231,75,54,10,11,859,0,83,101,460,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
