agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_theft_under50_dollar,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_theft_under50_dollar,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_theft_under50_dollar,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Shelby County Sheriff's Office,2023,Kentucky,28601,KY10600,0,0,0,0,0,3,3,0,1,1,0,0,0,95,0,0,12,0,83,28,7,19,2,116,14,12,2,0,257,0,12,16,158,174,0,0,1,1,0,0,0,0,0,0,58,0,0,10,0,48,10,2,7,1,11,2,2,0,0,82,0,10,11,23,34,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,2,1,1,0,1,0,0,0,0,13,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shelby County Sheriff's Office,2022,Kentucky,28218,KY10600,0,0,0,0,0,6,6,0,2,1,0,1,0,110,4,0,6,0,100,21,8,13,0,109,27,26,1,0,275,0,10,18,157,175,0,0,2,2,0,0,0,0,0,0,48,3,0,6,0,39,5,1,4,0,8,2,2,0,0,65,0,9,11,15,26,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shelby County Sheriff's Office,2021,Kentucky,30539,KY10600,0,0,0,0,0,7,6,1,5,1,0,1,3,92,2,1,8,0,81,42,16,23,3,152,32,28,3,1,330,0,11,23,226,249,0,0,0,0,0,3,0,0,1,2,27,1,1,3,0,22,8,2,4,2,5,3,2,1,0,46,0,5,8,16,24,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shelby County Sheriff's Office,2020,Kentucky,29956,KY10600,0,0,0,1,0,9,9,0,5,3,0,0,2,111,1,3,6,1,100,41,16,23,2,127,28,19,8,1,322,0,11,26,196,222,1,0,0,0,0,4,3,0,0,1,63,1,1,7,1,53,8,5,3,0,11,4,4,0,0,91,0,10,15,23,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shelby County Sheriff's Office,2019,Kentucky,29698,KY10600,0,0,0,0,0,3,2,1,4,3,0,1,0,105,2,1,5,3,94,56,22,31,3,162,26,21,4,1,356,0,11,18,244,262,0,0,1,0,1,0,0,0,0,0,43,1,1,4,2,35,14,5,8,1,21,5,5,0,0,84,0,8,9,40,49,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,5,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shelby County Sheriff's Office,2018,Kentucky,29175,KY10600,0,0,0,0,0,1,1,0,4,1,0,0,3,145,0,2,4,6,133,47,19,27,1,193,20,19,1,0,410,0,12,17,260,277,0,0,1,1,0,2,1,0,0,1,59,0,1,0,1,57,13,4,8,1,21,0,0,0,0,96,0,2,5,34,39,0,0,1,1,0,0,0,0,0,0,5,0,1,0,0,4,0,0,0,0,1,0,0,0,0,7,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shelby County Sheriff's Office,2017,Kentucky,28601,KY10600,0,0,0,0,0,3,3,0,4,0,0,1,3,131,3,0,8,3,117,68,21,43,4,216,32,27,5,0,454,0,14,21,316,337,0,0,5,5,0,1,0,0,1,0,52,3,0,3,1,45,9,2,6,1,24,3,3,0,0,94,0,7,13,36,49,0,0,2,2,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,2,0,0,0,0,13,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shelby County Sheriff's Office,2016,Kentucky,28057,KY10600,0,0,0,0,0,8,8,0,4,1,0,3,0,124,0,2,4,5,113,87,33,45,9,272,21,19,2,0,516,0,11,23,380,403,0,0,2,2,0,1,0,0,1,0,34,0,1,1,3,29,13,4,7,2,27,1,0,1,0,78,0,5,8,41,49,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,1,0,0,1,0,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shelby County Sheriff's Office,2015,Kentucky,27597,KY10600,0,0,0,0,0,3,3,0,6,1,0,1,4,121,2,1,3,1,114,134,53,76,5,248,18,17,0,1,530,0,7,16,400,416,0,0,4,4,0,1,0,0,0,1,37,2,0,4,0,31,22,9,13,0,17,2,2,0,0,83,0,6,11,41,52,0,0,3,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shelby County Sheriff's Office,2014,Kentucky,27127,KY10600,0,0,0,0,0,3,3,0,6,1,0,1,4,192,2,0,5,1,184,112,51,58,3,279,19,18,0,1,611,0,8,17,410,427,0,0,1,1,0,1,0,0,0,1,45,0,0,3,0,42,13,5,7,1,21,4,4,0,0,85,0,3,5,38,43,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
