agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Montague County Sheriff's Office,2017,Texas,10248,TX16900,0,0,0,0,0,2,2,0,0,0,0,0,0,63,6,1,7,33,16,52,27,23,2,58,16,9,5,2,191,47,0,0,0,0,0,0,0,0,0,0,31,1,1,4,21,4,2,0,2,0,10,4,1,3,0,47,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,4,0,0,2,2,0,1,1,0,0,2,0,0,0,0,8,4
Montague County Sheriff's Office,2016,Texas,10083,TX16900,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,1,1,6,9,12,7,2,3,31,6,5,0,1,67,9,0,0,0,0,0,0,0,0,0,0,14,1,1,1,5,6,1,0,1,0,7,2,2,0,0,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montague County Sheriff's Office,2015,Texas,10273,TX16900,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1,15,14,33,19,14,0,39,11,2,3,6,113,16,0,0,0,0,0,0,0,0,0,0,29,0,0,1,14,14,4,2,2,0,3,2,0,1,1,38,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montague County Sheriff's Office,2014,Texas,10400,TX16900,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,3,2,5,14,47,33,14,0,52,18,1,3,14,141,10,0,0,0,0,0,0,0,0,0,0,14,0,2,2,2,8,6,3,3,0,6,5,1,1,3,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montague County Sheriff's Office,2013,Texas,10406,TX16900,0,0,1,0,1,0,0,0,0,0,0,0,0,56,1,3,3,10,39,63,35,25,3,109,10,4,2,4,239,17,0,0,0,0,0,0,0,0,0,0,13,1,0,0,5,7,5,1,4,0,15,0,0,0,0,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,1,1,0,0,9,0
Montague County Sheriff's Office,2012,Texas,10577,TX16900,0,0,0,0,0,0,0,0,1,1,0,0,0,59,1,2,2,5,49,50,32,18,0,124,6,4,2,0,240,10,0,0,0,0,0,0,0,0,0,0,26,1,2,1,3,19,7,4,3,0,11,1,0,1,0,45,7,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,1,0,2,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,1
Montague County Sheriff's Office,2011,Texas,10644,TX16900,0,0,1,0,0,0,0,0,0,0,0,0,0,100,3,1,5,8,83,50,24,22,4,124,10,5,1,4,284,17,0,0,0,0,0,0,0,0,0,0,36,0,1,1,5,29,0,0,0,0,7,2,2,0,0,45,7,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,3,2,2,0,0,8,0
Montague County Sheriff's Office,2010,Texas,10425,TX16900,0,0,0,0,0,0,0,0,0,0,0,0,0,76,5,1,3,5,62,88,41,45,2,103,19,11,1,7,286,14,0,0,0,0,0,0,0,0,0,0,34,3,0,3,3,25,1,1,0,0,1,1,0,0,1,37,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,3,0
Montague County Sheriff's Office,2009,Texas,9986,TX16900,0,0,0,0,0,2,0,2,0,0,0,0,0,89,6,2,8,2,71,68,36,32,0,93,11,2,3,6,263,18,0,0,0,0,0,0,0,0,0,0,25,0,0,2,0,23,3,1,2,0,1,0,0,0,0,29,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,1,0,0,0,0,4,1
Montague County Sheriff's Office,2008,Texas,9933,TX16900,0,0,1,1,0,0,0,0,0,0,0,0,0,50,0,1,1,7,41,66,36,29,1,98,16,10,0,6,231,9,1,0,0,0,0,0,0,0,0,0,23,0,0,0,3,20,1,0,1,0,8,1,1,0,0,34,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0
Montague County Sheriff's Office,2007,Texas,10030,TX16900,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,1,1,7,42,67,37,30,0,113,10,3,3,4,242,10,0,0,0,0,0,0,0,0,0,0,27,1,0,0,5,21,4,0,4,0,13,6,3,2,1,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Montague County Sheriff's Office,2006,Texas,10177,TX16900,0,0,0,1,0,6,6,0,0,0,0,0,0,40,4,4,1,1,30,29,11,18,0,69,7,6,1,0,152,10,1,0,0,0,0,0,0,0,0,0,16,3,1,1,0,11,1,0,1,0,15,2,2,0,0,35,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0
Montague County Sheriff's Office,2005,Texas,9986,TX16900,0,0,0,0,0,1,1,0,3,1,0,0,2,76,3,1,0,15,57,64,21,36,7,87,15,10,3,2,246,19,1,0,0,0,0,2,1,0,0,1,21,7,0,0,4,10,5,1,4,0,3,4,3,1,0,36,11,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,2,0,0,0,0,6,0
Montague County Sheriff's Office,2004,Texas,9933,TX16900,0,0,0,2,0,7,6,1,1,1,0,0,0,57,0,0,2,5,50,54,25,28,1,84,13,3,3,7,218,7,0,0,6,5,1,1,1,0,0,0,21,0,0,0,2,19,13,8,5,0,6,3,1,1,1,50,2,0,0,4,3,1,0,0,0,0,0,2,0,0,0,0,2,2,1,1,0,0,0,0,0,0,8,0,0,0,4,4,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,7,0
Montague County Sheriff's Office,2003,Texas,9982,TX16900,0,0,0,0,0,7,7,0,1,0,1,0,0,60,2,2,4,10,42,101,62,38,1,93,12,12,0,0,274,18,0,0,7,7,0,0,0,0,0,0,26,1,1,2,2,20,51,49,2,0,9,2,2,0,0,95,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Montague County Sheriff's Office,2002,Texas,10156,TX16900,0,0,0,1,0,6,6,0,2,0,2,0,0,57,6,1,3,12,35,105,75,30,0,103,19,13,1,5,293,22,1,0,3,3,0,2,0,2,0,0,25,1,0,2,5,17,10,10,0,0,3,4,4,0,0,48,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,3,1
Montague County Sheriff's Office,2001,Texas,9944,TX16900,0,0,2,4,0,6,5,1,4,3,1,0,0,57,6,0,9,3,39,89,50,39,0,116,12,6,3,3,288,18,4,0,2,2,0,1,1,0,0,0,33,5,0,4,1,23,9,3,6,0,14,4,3,0,1,67,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,1,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,4,1,1,0,0,8,0
Montague County Sheriff's Office,2000,Texas,9723,TX16900,0,0,0,0,0,4,4,0,4,1,0,0,3,59,7,3,4,8,37,79,43,31,5,91,7,3,1,3,244,22,0,0,1,1,0,1,0,0,0,1,25,2,3,0,4,16,2,2,0,0,6,1,1,0,0,36,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,5,2,3,0,2,0,0,0,0,11,1
Montague County Sheriff's Office,1999,Texas,9598,TX16900,0,0,4,1,0,2,2,0,0,0,0,0,0,94,5,2,7,16,64,93,50,42,1,106,10,2,6,2,306,30,1,0,0,0,0,0,0,0,0,0,45,4,0,5,6,30,2,1,1,0,12,3,1,2,0,63,15,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,3,0,0,0,0,9,0,0,0,1,1,0,0,0,0,0,0,6,1,0,0,0,5,2,0,2,0,5,3,0,1,2,17,1
Montague County Sheriff's Office,1998,Texas,9291,TX16900,0,0,0,0,0,4,4,0,1,0,0,0,1,66,5,2,7,8,44,94,55,38,1,125,14,10,1,3,304,22,0,0,3,3,0,1,0,0,0,1,46,4,2,3,5,32,9,6,3,0,9,4,3,0,1,72,14,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,3,0,0,0,0,0,0,0,0,0,4,1,0,0,1,1,0,0,0,0,0,0,5,1,0,0,0,4,0,0,0,0,5,1,1,0,0,12,1
Montague County Sheriff's Office,1997,Texas,9398,TX16900,0,0,0,1,0,2,1,1,1,1,0,0,0,54,1,1,2,13,37,56,35,20,1,100,15,7,2,6,229,17,0,0,1,1,0,0,0,0,0,0,37,1,1,2,10,23,12,8,4,0,10,7,5,1,1,67,14,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,3,2,1,0,4,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,3,1,1,0,0,6,1
Montague County Sheriff's Office,1996,Texas,9248,TX16900,0,0,2,1,0,0,0,0,3,1,0,1,1,50,3,2,5,3,37,64,40,24,0,78,7,1,1,5,203,13,1,0,0,0,0,3,1,0,1,1,38,2,5,4,1,26,8,5,3,0,8,2,1,1,0,60,12,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,2,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,1,0,2,2,1,0,1,7,1
Montague County Sheriff's Office,1995,Texas,9053,TX16900,0,0,0,1,0,4,4,0,0,0,0,0,0,41,1,2,0,2,36,79,48,27,4,76,18,5,4,9,219,5,1,0,3,3,0,0,0,0,0,0,36,1,1,0,2,32,14,12,2,0,8,6,3,1,2,68,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,0,2,2,0,1,1,7,0,0,0,2,1,1,2,1,0,1,0,20,0,0,0,0,20,6,1,4,1,12,5,3,1,1,47,0
Montague County Sheriff's Office,1994,Texas,8789,TX16900,0,0,1,0,0,4,4,0,1,1,0,0,0,43,5,0,0,3,35,71,37,27,7,72,11,1,2,8,202,8,0,0,2,2,0,0,0,0,0,0,35,4,0,0,2,29,10,2,7,1,11,1,0,0,1,59,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1,2,1,2,1,0,0,1,8,0,0,0,1,0,1,0,0,0,0,0,5,0,0,0,0,5,4,1,3,0,8,3,2,1,0,21,0
Montague County Sheriff's Office,1993,Texas,8624,TX16900,0,0,1,0,0,5,2,3,0,0,0,0,0,30,1,0,1,0,28,93,71,19,3,85,13,2,4,7,226,2,0,0,4,1,3,0,0,0,0,0,27,1,0,1,0,25,30,24,6,0,15,2,0,1,1,78,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,0,0,0,1,0,0,1,5,0,0,0,3,1,2,0,0,0,0,0,3,0,0,0,1,2,3,0,3,0,7,2,1,1,0,18,1
Montague County Sheriff's Office,1992,Texas,9784,TX16900,0,0,0,0,0,2,1,1,0,0,0,0,0,35,1,2,4,3,25,87,50,36,1,78,20,1,7,12,222,10,0,0,1,1,0,0,0,0,0,0,30,1,2,2,3,22,15,8,7,0,14,7,1,4,2,67,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,3,0,0,0,2,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,10,2,7,1,19,3,0,1,2,37,0
Montague County Sheriff's Office,1991,Texas,9614,TX16900,0,0,1,1,0,3,2,1,0,0,0,0,0,55,4,2,1,8,40,94,58,32,4,95,26,3,6,17,274,15,1,0,1,1,0,0,0,0,0,0,48,3,2,1,7,35,15,13,2,0,11,7,1,5,1,83,13,0,0,1,1,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,3,1,2,0,7,1,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0,7,18,3,14,1,19,4,1,2,1,49,0
Montague County Sheriff's Office,1990,Texas,9414,TX16900,0,0,0,0,0,2,2,0,2,1,0,1,0,34,7,0,2,4,21,116,81,34,1,106,38,9,9,20,298,13,0,0,1,1,0,0,0,0,0,0,21,6,0,1,4,10,10,7,3,0,3,8,5,1,2,43,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,3,0,3,0,0,0,0,0,14,0,1,1,1,11,5,1,3,1,6,1,1,0,0,29,3
Montague County Sheriff's Office,1989,Texas,9364,TX16900,0,0,1,0,0,1,1,0,1,0,1,0,0,27,1,2,0,6,18,157,87,63,7,105,30,7,10,13,321,9,0,0,0,0,0,0,0,0,0,0,19,1,2,0,4,12,11,7,4,0,3,9,0,6,3,42,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0,1,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,1,0,0,9,2,0,1,1,15,0
Montague County Sheriff's Office,1988,Texas,9371,TX16900,0,0,0,1,0,3,1,2,0,0,0,0,0,27,4,2,0,3,18,121,89,29,3,80,18,3,9,6,250,9,1,0,2,0,2,0,0,0,0,0,17,4,1,0,3,9,27,23,2,2,9,7,3,4,0,63,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,0,3,0,0,0,0,6,0
Montague County Sheriff's Office,1987,Texas,9642,TX16900,0,0,0,1,0,0,0,0,3,0,1,1,1,16,1,1,1,6,7,131,90,40,1,65,17,5,9,3,233,9,1,0,0,0,0,1,0,0,1,0,14,1,1,0,5,7,8,5,2,1,11,9,4,5,0,44,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,2,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,3,0
Montague County Sheriff's Office,1986,Texas,9882,TX16900,0,0,0,1,0,2,1,1,2,2,0,0,0,19,6,2,1,2,8,139,111,27,1,100,18,2,5,11,281,11,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,9,8,1,0,7,4,0,2,2,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
