agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_theft_under50_dollar,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_theft_under50_dollar,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_theft_under50_dollar,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Mckenzie County Sheriff's Office,2023,North Dakota,7863,ND02700,0,0,0,2,0,1,1,0,0,0,0,0,0,90,1,2,4,13,70,4,0,4,0,69,8,5,1,2,174,0,20,23,81,104,2,0,0,0,0,0,0,0,0,0,49,1,2,2,10,34,2,0,2,0,3,1,1,0,0,57,0,15,17,6,23,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mckenzie County Sheriff's Office,2022,North Dakota,7574,ND02700,0,0,0,0,0,2,2,0,0,0,0,0,0,68,0,2,4,8,54,5,0,5,0,61,21,14,5,2,157,0,14,16,87,103,0,0,1,1,0,0,0,0,0,0,35,0,2,1,5,27,2,0,2,0,3,6,5,0,1,47,0,8,9,11,20,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mckenzie County Sheriff's Office,2021,North Dakota,7323,ND02700,0,0,0,0,0,3,3,0,1,0,0,0,1,63,0,3,2,6,52,10,1,9,0,63,19,14,5,0,159,0,11,15,92,107,0,0,3,3,0,1,0,0,0,1,38,0,3,1,3,31,1,1,0,0,5,1,1,0,0,49,0,7,11,7,18,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,4,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mckenzie County Sheriff's Office,2020,North Dakota,7055,ND02700,0,0,0,0,0,5,5,0,2,2,0,0,0,94,3,2,3,9,77,25,6,19,0,71,20,13,3,4,217,0,17,24,116,140,0,0,2,2,0,0,0,0,0,0,51,3,1,2,6,39,5,0,5,0,5,3,2,1,0,66,0,12,14,13,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mckenzie County Sheriff's Office,2019,North Dakota,6149,ND02700,0,0,0,0,0,8,8,0,0,0,0,0,0,138,0,0,6,1,131,25,2,23,0,114,28,17,7,4,313,0,7,15,167,182,0,0,4,4,0,0,0,0,0,0,79,0,0,4,1,74,7,0,7,0,6,6,5,1,0,102,0,5,9,19,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mckenzie County Sheriff's Office,2018,North Dakota,5818,ND02700,0,0,0,0,0,11,11,0,0,0,0,0,0,114,1,0,9,9,95,24,4,19,1,127,28,22,5,1,304,0,19,30,179,209,0,0,2,2,0,0,0,0,0,0,69,0,0,8,6,55,3,0,3,0,9,8,7,1,0,91,0,14,16,20,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mckenzie County Sheriff's Office,2017,North Dakota,5644,ND02700,0,0,0,1,0,2,2,0,0,0,0,0,0,97,1,1,10,4,81,19,5,14,0,96,26,23,3,0,241,0,16,19,141,160,1,0,0,0,0,0,0,0,0,0,59,1,1,6,2,49,3,1,2,0,7,2,1,1,0,72,0,10,11,12,23,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,3,0,0,0,0,0,0,0,0,0,5,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mckenzie County Sheriff's Office,2016,North Dakota,5453,ND02700,0,0,0,0,0,5,5,0,0,0,0,0,0,129,1,0,8,11,109,40,13,25,2,122,43,20,12,11,339,0,20,25,205,230,0,0,2,2,0,0,0,0,0,0,77,1,0,5,7,64,3,0,2,1,3,9,8,1,0,94,0,13,15,15,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,3,0,0,4,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mckenzie County Sheriff's Office,2015,North Dakota,7165,ND02700,0,0,0,0,0,4,2,2,0,0,0,0,0,106,0,4,2,6,94,54,43,8,3,160,54,14,8,32,378,0,12,16,268,284,0,0,1,1,0,0,0,0,0,0,70,0,2,1,5,62,6,4,2,0,11,4,0,1,3,92,0,8,9,21,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mckenzie County Sheriff's Office,2014,North Dakota,6427,ND02700,0,0,0,0,0,3,3,0,0,0,0,0,0,96,5,1,5,6,79,12,6,6,0,40,18,12,2,4,169,0,17,20,70,90,0,0,1,1,0,0,0,0,0,0,85,5,1,4,6,69,4,1,3,0,4,2,1,0,1,96,0,16,17,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
