agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Fairmont Police Department,2023,West Virginia,18153,WV02501,0,0,0,3,0,13,13,0,3,0,1,2,0,244,8,6,36,41,153,47,5,42,0,178,18,14,1,3,506,0,91,110,243,353,3,0,8,8,0,3,0,1,2,0,170,5,6,22,35,102,12,1,11,0,62,10,7,1,2,268,0,68,82,84,166,0,0,1,1,0,0,0,0,0,0,13,1,0,0,1,11,0,0,0,0,1,0,0,0,0,15,0,2,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairmont Police Department,2022,West Virginia,18121,WV02501,0,0,0,1,0,12,12,0,5,5,0,0,0,178,15,3,16,23,121,56,12,44,0,181,18,16,1,1,451,0,57,75,255,330,1,0,5,5,0,2,2,0,0,0,130,12,2,8,20,88,15,3,12,0,42,3,3,0,0,198,0,42,50,60,110,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,5,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairmont Police Department,2021,West Virginia,18335,WV02501,0,0,0,1,0,20,20,0,2,0,1,1,0,215,18,7,31,24,135,81,17,64,0,177,32,29,2,1,528,0,80,103,290,393,1,0,1,1,0,0,0,0,0,0,136,13,4,20,17,82,20,4,16,0,41,11,11,0,0,210,0,54,56,72,128,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairmont Police Department,2020,West Virginia,18352,WV02501,0,0,0,3,1,11,11,0,9,2,1,5,1,165,20,8,25,9,103,85,22,63,0,172,14,13,1,0,460,0,62,85,271,356,1,1,2,2,0,3,0,0,3,0,98,7,5,15,9,62,9,2,7,0,62,5,5,0,0,181,0,36,42,76,118,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,4,0,0,0,0,1,1,1,0,0,7,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairmont Police Department,2019,West Virginia,18372,WV02501,0,0,0,1,0,9,9,0,1,1,0,0,0,116,15,10,3,4,84,8,1,6,1,111,3,2,0,1,249,0,32,43,122,165,1,0,3,3,0,0,0,0,0,0,80,11,7,2,0,60,1,0,1,0,57,1,0,0,1,143,0,20,24,59,83,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairmont Police Department,2018,West Virginia,18430,WV02501,0,0,0,2,0,12,12,0,9,1,5,3,0,103,26,5,4,6,62,48,20,23,5,182,31,29,0,2,387,0,41,64,261,325,2,0,1,1,0,0,0,0,0,0,45,8,2,0,4,31,11,5,5,1,53,9,9,0,0,121,0,14,17,73,90,0,0,0,0,0,0,0,0,0,0,8,5,0,0,2,1,0,0,0,0,0,0,0,0,0,8,0,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairmont Police Department,2017,West Virginia,18604,WV02501,0,0,0,3,0,4,4,0,11,2,1,2,6,128,16,7,12,3,90,100,60,35,5,222,50,45,2,3,518,0,38,56,372,428,0,0,4,4,0,1,1,0,0,0,68,9,2,7,0,50,12,7,4,1,77,12,9,1,2,174,0,18,23,101,124,0,0,1,1,0,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,1,2,2,0,0,10,0,3,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairmont Police Department,2016,West Virginia,18733,WV02501,0,0,0,0,0,13,11,2,17,6,4,0,7,177,21,6,15,7,128,77,41,29,7,224,28,24,1,3,536,0,49,79,329,408,0,0,3,3,0,4,2,0,0,2,112,16,4,13,6,73,10,5,3,2,53,8,8,0,0,190,0,39,46,71,117,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,7,1,1,0,0,1,0,0,0,0,10,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairmont Police Department,2015,West Virginia,18741,WV02501,0,0,0,2,0,6,6,0,7,2,0,1,4,117,6,5,3,2,101,66,31,33,2,152,21,15,4,2,371,0,16,31,239,270,0,0,0,0,0,2,1,0,0,1,71,3,4,1,0,63,9,4,5,0,34,2,2,0,0,118,0,8,10,45,55,0,0,0,0,0,1,0,0,0,1,6,0,0,0,0,6,1,0,1,0,0,0,0,0,0,8,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairmont Police Department,2014,West Virginia,18835,WV02501,0,0,0,0,0,8,8,0,9,4,1,3,1,146,4,6,3,2,131,99,58,37,4,168,11,11,0,0,441,0,15,32,278,310,0,0,1,1,0,5,1,1,2,1,79,1,5,3,2,68,12,9,3,0,41,4,4,0,0,142,0,11,17,57,74,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,1,1,0,0,3,1,1,0,0,9,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
