agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Escondido Police Department,2023,California,149837,CA03706,0,0,0,2,0,35,35,0,131,18,12,18,83,1316,36,109,182,79,910,351,206,131,14,1670,363,312,0,51,3868,0,406,574,2384,2958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escondido Police Department,2022,California,150072,CA03706,0,0,0,2,0,44,44,0,146,12,21,20,93,1362,47,77,133,73,1032,420,258,139,23,1724,579,490,7,82,4277,0,330,522,2723,3245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escondido Police Department,2021,California,150507,CA03706,0,0,0,3,0,47,45,2,155,18,24,21,92,1426,63,103,136,95,1029,355,213,130,12,1806,575,503,4,68,4367,0,397,602,2736,3338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escondido Police Department,2020,California,152446,CA03706,0,0,97,5,0,51,48,3,118,12,11,20,75,1490,59,107,128,101,1095,400,246,128,26,1865,432,329,81,22,4361,0,395,569,2697,3266,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,3,9,7,1,1,16,0,0,2,12,14
Escondido Police Department,2019,California,153215,CA03706,0,0,81,4,0,51,46,5,143,18,21,27,77,1339,46,71,116,105,1001,379,218,139,22,1599,395,302,69,24,3910,0,338,536,2373,2909,0,0,2,2,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,18,16,2,0,23,0,3,5,18,23
Escondido Police Department,2018,California,153073,CA03706,0,0,66,4,0,64,58,6,159,26,17,24,92,1356,35,78,123,72,1048,357,184,146,27,1891,488,376,90,22,4319,0,308,535,2736,3271,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,5,0,0,0,0,1,27,24,3,0,36,0,3,3,28,31
Escondido Police Department,2017,California,152845,CA03706,0,0,77,3,0,51,49,2,174,18,24,29,103,1420,39,72,159,78,1072,427,238,153,36,1780,398,316,52,30,4253,0,348,576,2605,3181,1,0,4,4,0,0,0,0,0,0,6,1,0,2,0,3,0,0,0,0,1,18,17,0,1,30,0,3,8,19,27
Escondido Police Department,2016,California,152897,CA03706,0,0,63,4,0,48,47,1,150,25,21,18,86,1490,71,79,148,55,1137,415,225,163,27,2213,658,521,96,41,4978,0,353,555,3286,3841,0,0,1,1,0,0,0,0,0,0,6,0,0,0,2,4,2,0,2,0,4,18,16,2,0,31,0,2,3,24,27
Escondido Police Department,2015,California,151732,CA03706,0,0,98,7,0,48,46,2,176,30,27,26,93,1469,65,100,102,31,1171,479,278,173,28,2308,606,481,76,49,5093,0,298,529,3393,3922,0,0,5,5,0,0,0,0,0,0,9,0,0,2,3,4,1,0,1,0,1,28,22,6,0,44,0,5,10,30,40
Escondido Police Department,2014,California,149839,CA03706,0,0,76,3,0,35,30,5,165,27,33,17,88,1327,48,72,112,77,1018,500,224,213,63,1994,532,459,54,19,4556,0,309,512,3026,3538,1,0,0,0,0,0,0,0,0,0,4,2,0,0,1,1,2,0,2,0,16,21,20,1,0,44,0,3,4,39,43
