agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Pittsfield Police Department,2023,Massachusetts,43078,MA00222,0,0,0,0,0,37,37,0,20,9,2,1,8,397,25,50,104,43,175,183,68,112,3,314,61,53,5,3,1012,0,222,279,558,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pittsfield Police Department,2022,Massachusetts,43496,MA00222,0,0,0,3,0,41,41,0,32,3,5,8,16,419,51,53,103,43,169,231,110,112,9,392,72,65,6,1,1190,0,250,326,695,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pittsfield Police Department,2021,Massachusetts,41556,MA00222,0,0,0,1,0,36,36,0,28,10,3,2,13,423,37,49,76,49,212,227,115,108,4,368,64,60,1,3,1147,0,211,276,659,935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pittsfield Police Department,2020,Massachusetts,41865,MA00222,0,0,0,1,0,37,37,0,34,8,9,6,11,588,32,64,119,56,317,232,120,101,11,370,63,61,0,2,1325,0,271,343,665,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pittsfield Police Department,2019,Massachusetts,42268,MA00222,0,0,0,2,0,36,36,0,31,12,3,0,16,774,23,40,117,51,543,263,131,123,9,490,43,40,2,1,1639,0,231,300,796,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pittsfield Police Department,2018,Massachusetts,42298,MA00222,0,0,0,3,0,44,44,0,34,10,6,2,16,887,35,52,127,61,612,464,223,228,13,662,71,67,3,1,2165,0,275,356,1197,1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pittsfield Police Department,2017,Massachusetts,42546,MA00222,0,0,0,4,0,51,51,0,43,15,7,0,21,905,51,57,114,56,627,399,223,153,23,657,37,24,10,3,2096,0,278,376,1093,1469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pittsfield Police Department,2016,Massachusetts,43031,MA00222,0,0,0,3,0,37,37,0,39,11,7,6,15,804,44,51,109,58,542,364,171,183,10,622,32,30,2,0,1901,0,262,341,1018,1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pittsfield Police Department,2015,Massachusetts,43450,MA00222,0,0,0,4,0,38,38,0,34,7,13,0,14,756,24,52,95,37,548,414,168,238,8,808,49,41,6,2,2103,0,208,284,1271,1555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pittsfield Police Department,2014,Massachusetts,43895,MA00222,0,0,0,0,0,36,36,0,30,10,9,5,6,685,22,33,56,18,556,459,246,195,18,845,40,34,5,1,2095,0,129,195,1344,1539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
