agency,year,state,population,ORI,act_all_crimes,clr_all_crimes,clr_18_all_crimes,unfound_all_crimes,act_aggravated_assault,tot_clr_aggravated_assault,clr_18_aggravated_assault,unfound_aggravated_assault,act_assault_total,tot_clr_assault_total,clr_18_assault_total,unfound_assault_total,act_gun_assault,tot_clr_gun_assault,clr_18_gun_assault,unfound_gun_assault,act_knife_assault,tot_clr_knife_assault,clr_18_knife_assault,unfound_knife_assault,act_other_weapon_assault,tot_clr_other_weapon_assault,clr_18_other_weapon_assault,unfound_other_weapon_assault,act_simple_assault,tot_clr_simple_assault,clr_18_simple_assault,unfound_simple_assault,act_hand_feet_assault,tot_clr_hand_feet_assault,clr_18_hand_feet_assault,unfound_hand_feet_assault,act_burglary_total,tot_clr_burglary_total,clr_18_burglary_total,unfound_burglary_total,act_attempted_burglary,tot_clr_attempted_burglary,clr_18_attempted_burglary,unfound_attempted_burglary,act_burg_force_entry,tot_clr_burg_force_entry,clr_18_burg_force_entry,unfound_burg_force_entry,act_burg_no_force_entry,tot_clr_burg_no_force_entry,clr_18_burg_no_force_entry,unfound_burg_no_force_entry,act_mtr_vhc_theft_total,tot_clr_mtr_vhc_theft_total,clr_18_mtr_vhc_theft_total,unfound_mtr_vhc_theft_total,act_manslaughter,tot_clr_manslaughter,clr_18_manslaughter,unfound_manslaughter,act_murder,tot_clr_murder,clr_18_murder,unfound_murder,officers_assaulted,officers_killed_by_accident,officers_killed_by_felony,act_rape_total,tot_clr_rape_total,clr_18_rape_total,unfound_rape_total,act_attempted_rape,tot_clr_attempted_rape,clr_18_attempted_rape,unfound_attempted_rape,act_force_rape,tot_clr_force_rape,clr_18_force_rape,unfound_force_rape,act_robbery_total,tot_clr_robbery_total,clr_18_robbery_total,unfound_robbery_total,act_gun_robbery,tot_clr_gun_robbery,clr_18_gun_robbery,unfound_gun_robbery,act_knife_robbery,tot_clr_knife_robbery,clr_18_knife_robbery,unfound_knife_robbery,act_other_weapon_robbery,tot_clr_other_weapon_robbery,clr_18_other_weapon_robbery,unfound_other_weapon_robbery,act_strong_arm_robbery,tot_clr_strong_arm_robbery,clr_18_strong_arm_robbery,unfound_strong_arm_robbery,act_theft_total,tot_clr_theft_total,clr_18_theft_total,unfound_theft_total,act_auto_theft,tot_clr_auto_theft,clr_18_auto_theft,unfound_auto_theft,act_other_vhc_theft,tot_clr_other_vhc_theft,clr_18_other_vhc_theft,unfound_other_vhc_theft,act_truck_bus_theft,tot_clr_truck_bus_theft,clr_18_truck_bus_theft,unfound_truck_bus_theft
Flatwoods Police Department,2017,Kentucky,7284,KY04501,49,17,0,0,3,3,0,0,14,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11,12,0,0,2,2,0,0,14,0,0,0,1,0,0,0,6,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Flatwoods Police Department,2016,Kentucky,7307,KY04501,54,34,0,0,1,0,0,0,37,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36,30,0,0,0,0,0,0,4,2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Flatwoods Police Department,2015,Kentucky,7380,KY04501,39,15,0,0,0,0,0,0,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,0,0,0,0,0,0,8,1,0,0,0,0,0,0,4,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Flatwoods Police Department,2014,Kentucky,7436,KY04501,41,8,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,15,1,0,0,0,0,0,0,9,0,0,0,6,1,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,6,2,0,0,0,0,0,0,0,0,0,0
Flatwoods Police Department,2013,Kentucky,7412,KY04501,47,16,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,14,4,0,0,0,0,0,0,10,1,0,0,4,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0
Flatwoods Police Department,2012,Kentucky,7431,KY04501,75,28,0,0,1,0,0,0,21,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,18,0,0,0,0,0,0,31,6,0,0,1,0,0,0,21,4,0,0,9,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Flatwoods Police Department,2011,Kentucky,7474,KY04501,163,44,0,0,0,0,0,0,34,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,28,0,0,0,0,0,0,53,6,0,0,1,1,0,0,39,4,0,0,13,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,69,9,0,0,2,0,0,0,0,0,0,0,1,0,0,0
Flatwoods Police Department,2010,Kentucky,7423,KY04501,143,44,4,0,0,0,0,0,33,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,33,26,3,0,0,0,0,0,57,4,1,0,0,0,0,0,31,2,1,0,26,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,42,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Flatwoods Police Department,2009,Kentucky,7663,KY04501,174,38,1,0,3,1,0,0,34,26,0,0,0,0,0,0,0,0,0,0,1,1,0,0,31,25,0,0,2,0,0,0,64,5,0,0,1,0,0,0,22,2,0,0,41,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,66,6,1,0,5,0,0,0,0,0,0,0,0,0,0,0
Flatwoods Police Department,2008,Kentucky,7621,KY04501,171,39,1,1,5,4,0,0,33,25,1,0,0,0,0,0,2,2,0,0,1,0,0,0,28,21,1,0,2,2,0,0,55,3,0,0,0,0,0,0,31,1,0,0,24,2,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,0,71,8,0,1,6,2,0,0,0,0,0,0,0,0,0,0
Flatwoods Police Department,2007,Kentucky,7647,KY04501,122,41,0,1,1,0,0,0,32,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,28,0,0,1,0,0,0,43,1,0,1,0,0,0,0,24,0,0,0,19,1,0,1,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,9,0,0,9,1,0,0,3,1,0,0,1,0,0,0
