agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_theft_under50_dollar,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_theft_under50_dollar,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_theft_under50_dollar,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Broomfield Police Dept,2001,Colorado,39308,CO00702,0,0,0,0,0,16,15,1,13,5,1,3,4,282,2,3,6,4,267,172,68,97,7,1429,101,69,20,12,2013,0,15,44,1702,1746,0,0,5,5,0,1,0,0,1,0,164,0,1,3,1,159,18,3,12,3,337,9,7,2,0,534,0,5,11,364,375,0,0,0,0,0,0,0,0,0,0,37,0,0,1,0,36,9,2,7,0,126,8,6,2,0,180,0,1,1,143,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Broomfield Police Dept,2000,Colorado,38262,CO00702,0,0,0,1,0,14,14,0,7,2,1,1,3,255,1,11,9,11,223,154,62,87,5,994,69,48,12,9,1494,0,32,54,1217,1271,0,0,6,6,0,2,0,0,1,1,203,1,10,5,10,177,22,8,13,1,190,12,11,1,0,435,0,26,34,224,258,0,0,0,0,0,2,0,0,1,1,52,1,1,1,3,46,8,3,5,0,85,8,8,0,0,155,0,6,8,101,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Broomfield Police Dept,1999,Colorado,34942,CO00702,0,0,3,0,0,3,3,0,10,3,1,1,5,207,2,0,14,4,187,198,78,102,18,893,82,50,19,13,1393,0,20,33,1173,1206,0,0,1,1,0,4,2,1,0,1,110,1,0,8,1,100,16,6,8,2,106,8,5,1,2,245,0,10,15,130,145,0,0,0,0,0,1,0,0,0,1,50,0,0,1,1,48,14,4,8,2,67,7,4,1,2,139,0,2,3,88,91,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,2,2,0,2
Broomfield Police Dept,1998,Colorado,32932,CO00702,0,0,1,0,0,15,11,4,14,3,2,3,6,279,11,19,50,24,175,235,119,94,22,760,105,83,15,7,1408,0,104,133,1100,1233,0,0,9,8,1,7,1,2,3,1,227,10,19,41,14,143,62,38,23,1,164,37,28,6,3,506,0,84,100,263,363,0,0,1,1,0,2,0,0,1,1,62,5,8,18,1,30,24,18,5,1,71,15,13,1,1,175,0,32,35,110,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Broomfield Police Dept,1997,Colorado,29202,CO00702,0,0,0,1,0,4,4,0,5,3,0,0,2,369,17,13,29,13,297,197,85,91,21,733,63,51,10,2,1372,0,72,82,993,1075,1,0,3,3,0,2,2,0,0,0,272,10,11,14,8,229,32,18,9,5,163,27,20,5,2,500,0,43,49,222,271,0,0,0,0,0,0,0,0,0,0,72,3,3,4,3,59,11,6,3,2,57,15,12,3,0,155,0,13,13,83,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Broomfield Police Dept,1996,Colorado,28678,CO00702,0,0,5,1,0,4,3,1,7,1,2,0,4,346,0,8,21,14,303,205,72,109,24,733,57,51,1,5,1353,0,43,55,995,1050,1,0,4,4,0,5,0,2,0,3,278,4,8,21,9,236,37,10,24,3,157,20,19,0,1,502,0,42,52,214,266,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,3,9,3,77,7,7,0,0,100,0,0,1,99,100,0,0,2,2,0,0,0,0,0,0,17,4,1,3,0,9,3,1,1,1,16,0,0,0,0,38,0,8,10,19,29
Broomfield Police Dept,1995,Colorado,28110,CO00702,0,0,7,3,0,6,6,0,8,4,1,1,2,377,13,16,44,22,282,174,78,86,10,914,41,32,0,9,1523,0,95,112,1129,1241,3,0,3,3,0,2,0,0,1,1,311,8,16,39,20,228,36,14,21,1,204,15,11,0,4,574,0,83,91,255,346,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,11,12,0,100,7,5,0,2,131,0,0,1,130,131,0,0,0,0,0,0,0,0,0,0,7,0,1,1,0,5,3,2,0,1,18,0,0,0,0,28,0,2,2,21,23
Broomfield Police Dept,1994,Colorado,27342,CO00702,0,0,6,1,0,5,3,2,3,0,0,1,2,323,7,10,23,11,272,188,113,56,19,831,39,30,6,3,1390,0,51,60,1058,1118,1,0,3,1,2,1,1,0,0,0,283,7,8,18,10,240,24,18,4,2,183,14,10,3,1,509,0,43,48,221,269,0,0,1,1,0,0,0,0,0,0,20,2,2,1,1,14,14,10,3,1,99,8,5,2,1,142,0,6,7,121,128,0,0,0,0,0,3,1,1,1,0,11,1,3,0,0,7,6,1,2,3,32,3,2,1,0,55,0,4,7,41,48
Broomfield Police Dept,1993,Colorado,26670,CO00702,0,0,2,0,0,1,1,0,5,2,0,0,3,321,8,16,34,9,254,169,91,57,21,763,38,20,14,4,1297,0,67,73,970,1043,0,0,1,1,0,4,1,0,0,3,293,5,14,28,9,237,40,26,14,0,191,15,12,3,0,544,0,56,61,246,307,0,0,1,1,0,0,0,0,0,0,106,3,12,15,1,75,8,3,5,0,69,9,7,2,0,193,0,31,32,86,118,0,0,1,1,0,2,2,0,0,0,26,2,4,2,1,17,39,15,9,15,95,11,10,0,1,174,0,9,12,145,157
Broomfield Police Dept,1992,Colorado,25948,CO00702,0,0,4,0,0,8,7,1,2,0,0,0,2,326,18,20,28,14,246,154,62,70,22,845,41,24,10,7,1376,0,80,90,1040,1130,0,0,6,5,1,1,0,0,0,1,316,15,19,27,12,243,19,9,10,0,205,18,14,1,3,565,0,73,80,242,322,0,0,1,1,0,0,0,0,0,0,95,2,12,11,1,69,11,4,7,0,88,8,7,0,1,203,0,26,27,107,134,0,0,2,2,0,1,0,0,0,1,32,2,2,2,1,25,32,9,15,8,101,17,14,3,0,185,0,7,10,150,160
