agency,year,state,population,ORI,ORI9,fips_state_code,fips_county_code,officers_killed_by_felony,officers_assaulted,act_murder,act_manslaughter,act_rape_total,act_force_rape,act_attempted_rape,act_robbery_total,act_gun_robbery,act_knife_robbery,act_other_weapon_robbery,act_strong_arm_robbery,act_assault_total,act_gun_assault,act_knife_assault,act_other_weapon_assault,act_hand_feet_assault,act_simple_assault,act_burglary_total,act_burg_force_entry,act_burg_no_force_entry,act_attempted_burglary,act_larceny_total,act_mtr_vhc_theft_total,act_auto_theft,act_truck_bus_theft,act_other_vhc_theft,act_aggravated_assault,clr_murder,clr_manslaughter,clr_rape_total,clr_force_rape,clr_attempted_rape,clr_robbery_total,clr_gun_robbery,clr_knife_robbery,clr_other_weapon_robbery,clr_strong_arm_robbery,clr_assault_total,clr_gun_assault,clr_knife_assault,clr_other_weapon_assault,clr_hand_feet_assault,clr_simple_assault,clr_burglary_total,clr_burg_force_entry,clr_burg_no_force_entry,clr_attempted_burglary,clr_larceny_total,clr_mtr_vhc_theft_total,clr_auto_theft,clr_truck_bus_theft,clr_other_vhc_theft,clr_aggravated_assault,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_force_rape,clr_18_attempted_rape,clr_18_robbery_total,clr_18_gun_robbery,clr_18_knife_robbery,clr_18_other_weapon_robbery,clr_18_strong_arm_robbery,clr_18_assault_total,clr_18_gun_assault,clr_18_knife_assault,clr_18_other_weapon_assault,clr_18_hand_feet_assault,clr_18_simple_assault,clr_18_burglary_total,clr_18_burg_force_entry,clr_18_burg_no_force_entry,clr_18_attempted_burglary,clr_18_larceny_total,clr_18_mtr_vhc_theft_total,clr_18_auto_theft,clr_18_truck_bus_theft,clr_18_other_vhc_theft,clr_18_aggravated_assault,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_force_rape,unfound_attempted_rape,unfound_robbery_total,unfound_gun_robbery,unfound_knife_robbery,unfound_other_weapon_robbery,unfound_strong_arm_robbery,unfound_assault_total,unfound_gun_assault,unfound_knife_assault,unfound_other_weapon_assault,unfound_hand_feet_assault,unfound_simple_assault,unfound_burglary_total,unfound_burg_force_entry,unfound_burg_no_force_entry,unfound_attempted_burglary,unfound_larceny_total,unfound_mtr_vhc_theft_total,unfound_auto_theft,unfound_truck_bus_theft,unfound_other_vhc_theft,unfound_aggravated_assault
Ketchikan Police Dept.,1961,Alaska,6483,AK00104,AK0010400,02,130,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,40,0,0,0,226,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kodiak Police Dept.,1961,Alaska,2628,AK00105,AK0010500,02,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alaska State Troopers,1963,Alaska,156755,AKASP00,AKASP0000,02,020,0,0,9,1,17,0,0,13,0,0,0,0,73,0,0,0,0,0,431,0,0,0,914,386,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anchorage Police Department,1963,Alaska,51958,AK00101,AK0010100,02,020,0,0,4,2,11,0,0,34,0,0,0,0,56,0,0,0,0,0,302,0,0,0,1090,232,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairbanks Police Dept.,1963,Alaska,15367,AK00102,AK0010200,02,090,0,0,3,0,8,0,0,13,0,0,0,0,14,0,0,0,0,0,109,0,0,0,418,138,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juneau Police Dept.,1963,Alaska,8761,AK00103,AK0010300,02,110,0,0,0,1,0,0,0,1,0,0,0,0,8,0,0,0,0,0,35,0,0,0,158,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ketchikan Police Dept.,1963,Alaska,7857,AK00104,AK0010400,02,130,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,36,0,0,0,268,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kodiak Police Dept.,1963,Alaska,3379,AK00105,AK0010500,02,150,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,64,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alaska State Troopers,1964,Alaska,108840,AKASP00,AKASP0000,02,020,0,0,16,6,29,23,6,11,10,0,0,1,81,39,25,11,6,180,537,339,181,17,750,275,275,0,0,81,16,6,21,16,5,7,7,0,0,0,71,38,21,7,5,136,154,99,50,5,156,82,82,0,0,71,2,0,1,0,1,1,1,0,0,0,8,3,4,1,0,4,72,47,24,1,70,44,44,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anchorage Police Department,1964,Alaska,93902,AK00101,AK0010100,02,020,0,0,7,1,11,7,4,31,15,0,0,16,63,23,26,12,2,117,308,147,138,23,1187,310,310,0,0,63,7,1,5,4,1,7,5,0,0,2,45,21,17,7,0,55,95,54,40,1,256,71,71,0,0,45,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,35,13,22,0,116,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairbanks Police Dept.,1964,Alaska,16464,AK00102,AK0010200,02,090,0,0,0,0,10,3,7,8,1,0,0,7,33,11,13,2,7,61,125,104,7,14,464,188,188,0,0,33,0,0,2,1,1,2,1,0,0,1,19,6,8,1,4,35,23,18,4,1,73,12,12,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,13,4,0,47,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ketchikan Police Dept.,1964,Alaska,12801,AK00104,AK0010400,02,130,0,0,1,0,4,1,3,3,0,0,0,3,19,2,3,1,13,40,42,21,13,8,257,44,44,0,0,19,1,0,2,0,2,0,0,0,0,0,4,1,1,0,2,15,5,2,2,1,58,8,8,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,1,2,1,46,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kodiak Police Dept.,1964,Alaska,3193,AK00105,AK0010500,02,150,0,0,1,0,0,0,0,0,0,0,0,0,9,0,1,0,8,21,28,23,2,3,100,27,27,0,0,9,1,0,0,0,0,0,0,0,0,0,5,0,1,0,4,7,1,0,1,0,7,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anchorage Police Department,1965,Alaska,49800,AK00101,AK0010100,02,020,0,0,7,0,11,3,8,55,21,0,0,34,66,28,25,12,1,148,398,226,127,45,1636,472,472,0,0,66,6,0,5,2,3,17,8,0,0,9,35,19,11,5,0,88,64,42,16,6,339,88,88,0,0,35,0,0,0,0,0,5,1,0,0,4,0,0,0,0,0,4,31,21,6,4,164,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairbanks Police Dept.,1965,Alaska,16464,AK00102,AK0010200,02,090,0,0,0,0,7,2,5,13,3,0,0,10,28,14,8,5,1,48,92,53,21,18,475,117,117,0,0,28,0,0,1,0,1,4,1,0,0,3,13,9,3,1,0,24,15,8,5,2,84,25,25,0,0,13,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,12,6,5,1,43,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ketchikan Police Dept.,1965,Alaska,6700,AK00104,AK0010400,02,130,0,0,0,0,0,0,0,1,0,0,0,1,15,5,6,2,2,59,33,17,11,5,235,20,20,0,0,15,0,0,1,0,1,1,0,0,0,1,12,4,5,1,2,37,15,7,7,1,67,2,2,0,0,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,8,6,2,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kodiak Police Dept.,1965,Alaska,3335,AK00105,AK0010500,02,150,0,0,1,0,1,1,0,3,0,0,0,3,16,0,2,0,14,24,25,24,1,0,129,38,38,0,0,16,1,0,1,1,0,3,0,0,0,3,11,0,0,0,11,8,8,8,0,0,17,2,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitka Police Dept,1965,Alaska,4305,AK00109,AK0010900,02,220,0,0,0,0,0,0,0,1,0,0,0,1,14,1,1,3,9,3,36,13,19,4,107,10,10,0,0,14,0,0,1,1,0,0,0,0,0,0,11,0,1,2,8,3,14,9,3,2,40,2,2,0,0,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valdez Police Dept.,1965,Alaska,727,AK00112,AK0011200,02,261,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,7,0,5,3,0,2,15,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,7,0,1,0,6,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alaska State Troopers,1966,Alaska,169424,AKASP00,AKASP0000,02,020,0,0,17,15,29,20,9,17,15,0,0,2,70,34,13,7,16,126,867,510,336,21,924,353,353,0,0,70,16,15,20,13,7,5,4,0,0,1,59,30,12,5,12,97,227,134,90,3,169,89,89,0,0,59,1,0,1,0,1,0,0,0,0,0,4,1,0,3,0,4,156,84,69,3,90,58,58,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anchorage Police Department,1966,Alaska,51556,AK00101,AK0010100,02,020,0,0,18,2,13,7,6,56,20,0,0,36,59,22,24,8,5,151,409,249,130,30,2030,524,524,0,0,59,16,2,5,3,2,17,7,0,0,10,36,17,16,3,0,83,54,36,16,2,489,122,122,0,0,36,0,1,0,0,0,6,2,0,0,4,1,0,1,0,0,8,20,16,3,1,256,75,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairbanks Police Dept.,1966,Alaska,16653,AK00102,AK0010200,02,090,0,0,0,0,6,1,5,14,2,0,0,12,28,10,9,8,1,56,141,77,46,18,541,139,139,0,0,28,0,0,2,0,2,3,1,0,0,2,6,2,3,1,0,13,9,7,2,0,34,17,17,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,14,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ketchikan Police Dept.,1966,Alaska,7773,AK00104,AK0010400,02,130,0,0,0,0,2,1,1,0,0,0,0,0,12,1,6,1,4,86,39,22,13,4,206,39,39,0,0,12,0,0,2,1,1,0,0,0,0,0,8,1,3,1,3,55,9,6,3,0,69,10,10,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,5,7,4,3,0,43,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kodiak Police Dept.,1966,Alaska,3474,AK00105,AK0010500,02,150,0,0,0,0,1,1,0,2,0,0,0,2,5,0,2,2,1,36,50,34,4,12,204,56,56,0,0,5,0,0,1,1,0,0,0,0,0,0,3,0,1,1,1,14,0,0,0,0,24,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitka Police Dept,1966,Alaska,4742,AK00109,AK0010900,02,220,0,0,0,0,0,0,0,1,1,0,0,0,34,2,1,4,27,10,33,20,7,6,151,7,7,0,0,34,0,0,0,0,0,1,1,0,0,0,21,2,1,3,15,1,5,0,4,1,45,2,2,0,0,21,0,0,0,0,0,0,0,0,0,0,5,0,0,2,3,0,2,0,1,1,38,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valdez Police Dept.,1966,Alaska,727,AK00112,AK0011200,02,261,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,4,0,6,6,0,0,21,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alaska State Troopers,1967,Alaska,176686,AKASP00,AKASP0000,02,020,0,0,20,6,17,11,6,19,12,0,0,7,86,37,27,8,14,154,940,559,357,24,1089,415,415,0,0,86,16,6,5,2,3,8,6,0,0,2,68,28,23,6,11,105,179,117,55,7,185,74,74,0,0,68,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,6,81,56,25,0,69,40,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anchorage Police Department,1967,Alaska,53e3,AK00101,AK0010100,02,020,0,0,1,3,15,7,8,53,21,0,0,32,68,24,29,10,5,216,585,310,215,60,1819,392,392,0,0,68,1,1,6,4,2,16,6,0,0,10,37,21,12,1,3,103,101,72,26,3,307,68,68,0,0,37,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,62,44,15,3,140,19,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairbanks Police Dept.,1967,Alaska,16705,AK00102,AK0010200,02,090,0,0,0,0,11,3,8,12,3,0,0,9,41,11,10,4,16,57,146,60,67,19,649,153,153,0,0,41,0,0,1,0,1,3,2,0,0,1,14,4,4,1,5,14,14,9,4,1,91,16,16,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,56,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ketchikan Police Dept.,1967,Alaska,7773,AK00104,AK0010400,02,130,0,0,1,0,2,1,1,2,0,0,0,2,30,5,8,3,14,96,38,15,16,7,265,28,28,0,0,30,1,0,2,1,1,1,0,0,0,1,16,3,4,2,7,59,7,2,5,0,63,8,8,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kodiak Police Dept.,1967,Alaska,3566,AK00105,AK0010500,02,150,0,0,2,0,0,0,0,3,1,0,0,2,7,2,3,0,2,23,34,24,5,5,180,34,34,0,0,7,2,0,0,0,0,1,0,0,0,1,4,2,1,0,1,14,8,4,4,0,27,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,3,2,1,0,10,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitka Police Dept,1967,Alaska,4742,AK00109,AK0010900,02,220,0,0,1,0,0,0,0,0,0,0,0,0,17,1,0,0,16,4,32,14,15,3,107,9,9,0,0,17,1,0,0,0,0,0,0,0,0,0,10,1,0,0,9,4,11,6,5,0,32,2,2,0,0,10,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,9,6,3,0,29,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valdez Police Dept.,1967,Alaska,746,AK00112,AK0011200,02,261,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,11,1,0,25,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alaska State Troopers,1968,Alaska,176252,AKASP00,AKASP0000,02,020,0,0,20,21,27,18,9,33,25,0,0,8,91,42,33,10,6,238,1047,560,452,35,1715,542,542,0,0,91,14,21,14,8,6,7,7,0,0,0,60,28,26,2,4,148,183,88,91,4,299,70,70,0,0,60,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,2,113,51,59,3,134,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anchorage Police Department,1968,Alaska,53e3,AK00101,AK0010100,02,020,0,0,7,2,22,20,2,90,38,0,0,52,76,24,38,11,3,202,700,352,281,67,2165,415,415,0,0,76,5,1,3,2,1,21,12,0,0,9,38,11,22,4,1,93,117,46,67,4,598,46,46,0,0,38,0,0,0,0,0,3,2,0,0,1,5,0,4,1,0,2,54,18,36,0,317,18,18,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairbanks Police Dept.,1968,Alaska,2e4,AK00102,AK0010200,02,090,0,0,0,0,4,2,2,20,11,0,0,9,42,7,14,4,17,78,161,88,62,11,829,296,296,0,0,42,0,0,1,1,0,5,3,0,0,2,22,4,9,0,9,19,11,4,7,0,142,17,17,0,0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,1,0,97,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
