agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Broome State Police,1976,New York,0,NY304SP,0,0,10,2,2,4,4,0,3,2,0,0,1,151,2,1,4,0,144,398,380,10,8,669,94,71,17,6,1323,0,7,16,1161,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Broome State Police,1975,New York,0,NY304SP,0,0,0,1,4,4,1,1,20,3,4,0,6,138,7,0,5,2,124,378,239,6,5,546,102,57,12,10,1193,0,14,39,1026,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Broome State Police,1974,New York,0,NY304SP,0,0,0,1,2,1,0,0,7,2,0,0,0,128,3,0,9,3,113,407,203,13,6,422,84,32,0,0,1054,0,15,24,913,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Broome State Police,1973,New York,0,NY304SP,0,0,0,1,3,1,1,0,8,6,0,0,2,120,3,1,7,5,104,389,344,19,26,383,100,100,0,0,901,176,16,26,872,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Broome State Police,1972,New York,0,NY304SP,0,0,0,1,2,0,0,0,2,0,0,0,2,75,1,1,1,1,71,257,227,21,9,191,54,54,0,0,511,95,4,7,502,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Broome State Police,1971,New York,0,NY304SP,0,0,0,0,0,2,2,0,7,4,0,0,2,101,1,0,1,0,99,263,210,23,8,206,39,39,0,0,519,90,2,11,508,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Broome State Police,1970,New York,0,NY304SP,0,0,0,0,1,2,2,0,6,6,0,0,0,72,2,3,1,2,64,230,214,9,7,224,43,43,0,0,514,103,8,16,497,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Broome State Police,1969,New York,0,NY304SP,0,0,0,0,7,2,1,1,9,4,0,0,5,47,2,0,1,1,43,214,185,19,10,213,41,41,0,0,490,103,4,15,468,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Broome State Police,1968,New York,0,NY304SP,0,0,0,0,1,2,0,2,3,2,0,0,1,56,1,2,1,0,52,154,142,7,5,165,48,48,0,0,377,101,4,9,367,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Broome State Police,1967,New York,0,NY304SP,0,0,0,0,3,2,2,0,1,1,0,0,0,81,2,0,0,2,77,166,162,2,2,217,47,47,0,0,440,132,4,7,430,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Broome State Police,1966,New York,0,NY304SP,0,0,0,0,1,1,1,0,3,0,0,0,3,80,1,0,2,3,74,86,84,1,1,215,34,34,0,0,346,133,6,10,335,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Broome State Police,1965,New York,0,NY304SP,0,0,0,1,4,0,0,0,2,1,0,0,1,66,0,1,2,3,60,104,98,0,6,282,33,33,0,0,432,213,6,9,419,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Broome State Police,1964,New York,0,NY304SP,0,0,0,1,0,1,1,0,1,0,0,0,1,62,2,0,3,0,57,86,76,3,7,159,31,31,0,0,284,103,5,8,276,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
