agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Collinsville Police Department,2023,Illinois,23799,IL06003,0,0,0,5,0,13,13,0,5,1,1,2,1,149,8,10,6,9,116,75,30,42,3,309,51,50,0,1,607,0,33,56,435,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collinsville Police Department,2022,Illinois,24131,IL06003,0,0,0,0,0,23,23,0,3,2,0,1,0,147,8,6,3,12,118,69,36,28,5,363,31,28,0,3,636,0,29,55,463,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collinsville Police Department,2021,Illinois,,IL06003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collinsville Police Department,2020,Illinois,,IL06003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collinsville Police Department,2019,Illinois,24496,IL06003,0,0,0,0,0,12,0,0,7,0,0,0,0,45,0,0,0,0,0,68,0,0,0,388,37,0,0,0,557,0,45,64,493,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collinsville Police Department,2018,Illinois,24586,IL06003,0,0,0,1,0,15,0,0,8,0,0,0,0,32,0,0,0,0,0,86,0,0,0,441,23,0,0,0,606,0,32,56,550,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collinsville Police Department,2017,Illinois,24487,IL06003,0,0,0,1,0,14,0,0,12,0,0,0,0,28,0,0,0,0,0,85,0,0,0,507,18,0,0,0,665,0,28,55,610,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collinsville Police Department,2016,Illinois,24599,IL06003,0,0,0,0,0,10,0,0,9,0,0,0,0,34,0,0,0,0,0,109,0,0,0,586,41,0,0,0,789,0,34,53,736,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collinsville Police Department,2015,Illinois,24722,IL06003,0,0,0,1,0,18,0,0,10,0,0,0,0,81,0,0,0,0,0,75,0,0,0,594,25,0,0,0,804,0,81,110,694,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collinsville Police Department,2014,Illinois,24941,IL06003,0,0,0,0,0,12,0,0,8,0,0,0,0,32,0,0,0,0,0,118,0,0,0,614,21,0,0,0,805,0,32,52,753,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
