agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Fayetteville Police Department,2023,Arkansas,101624,AR07201,0,0,0,5,0,45,45,0,27,6,8,1,12,1380,92,37,77,143,1031,255,62,160,33,2724,298,133,73,92,4734,0,349,426,3277,3703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fayetteville Police Department,2022,Arkansas,96456,AR07201,0,0,0,2,2,59,59,0,40,17,2,1,20,1659,126,65,85,116,1267,338,112,194,32,3167,399,204,64,131,5666,0,392,493,3904,4397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fayetteville Police Department,2021,Arkansas,91309,AR07201,0,0,0,5,0,72,71,1,66,17,7,10,32,1765,137,41,70,179,1338,379,121,222,36,3449,597,354,85,158,6333,0,427,570,4425,4995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fayetteville Police Department,2020,Arkansas,89252,AR07201,0,0,0,7,0,70,69,1,55,19,4,5,27,1672,107,50,65,170,1280,415,135,239,41,3710,530,266,68,196,6459,0,392,524,4655,5179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fayetteville Police Department,2019,Arkansas,88500,AR07201,0,0,0,3,0,56,54,2,52,16,6,1,29,1484,54,30,51,150,1199,398,135,223,40,3146,422,199,84,139,5561,0,285,396,3966,4362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fayetteville Police Department,2018,Arkansas,87008,AR07201,0,0,0,1,0,82,81,1,60,18,9,4,29,1622,75,50,48,181,1268,444,152,245,47,2899,430,167,68,195,5538,0,354,497,3773,4270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fayetteville Police Department,2017,Arkansas,85592,AR07201,0,0,0,1,0,93,93,0,71,27,7,3,34,1674,63,59,64,167,1321,465,200,250,15,3268,345,130,69,146,5917,0,353,518,4078,4596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fayetteville Police Department,2016,Arkansas,84726,AR07201,0,0,0,3,0,60,57,3,65,20,5,8,32,1650,50,61,49,171,1319,485,192,265,28,2906,344,97,76,171,5513,0,331,459,3735,4194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fayetteville Police Department,2015,Arkansas,82377,AR07201,0,0,0,5,0,40,40,0,56,17,5,5,29,1589,42,44,67,158,1278,427,186,217,24,2854,361,112,61,188,5332,0,311,412,3642,4054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fayetteville Police Department,2014,Arkansas,80263,AR07201,0,0,0,1,0,45,43,2,45,14,4,6,21,1524,35,49,56,167,1217,545,238,281,26,2603,253,88,39,126,5016,0,307,398,3401,3799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fayetteville Police Department,2013,Arkansas,77900,AR07201,0,0,0,3,0,33,32,1,33,5,6,5,17,1468,49,59,39,124,1197,540,253,268,19,2480,160,77,25,58,4717,0,271,340,3180,3520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fayetteville Police Department,2012,Arkansas,75387,AR07201,0,0,0,1,0,58,57,1,40,10,4,2,24,1552,33,57,44,155,1263,504,229,249,26,2407,133,68,26,39,4695,0,289,388,3044,3432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
