agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Newport Police Department,2023,Vermont,4382,VT01001,0,0,0,0,0,3,3,0,0,0,0,0,0,53,1,0,0,18,34,10,8,1,1,73,0,0,0,0,139,0,19,22,83,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Police Department,2022,Vermont,4433,VT01001,0,0,0,0,0,6,6,0,3,0,2,0,1,75,4,1,8,18,44,9,6,1,2,97,1,1,0,0,191,0,31,40,107,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Police Department,2021,Vermont,4181,VT01001,0,0,0,0,0,7,7,0,1,0,1,0,0,38,2,1,2,11,22,8,4,4,0,60,2,2,0,0,116,0,16,24,70,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Police Department,2020,Vermont,4222,VT01001,0,0,0,1,0,4,4,0,2,1,0,0,1,59,5,7,5,8,34,6,1,5,0,50,1,1,0,0,123,0,25,32,57,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Police Department,2019,Vermont,4216,VT01001,0,0,0,0,0,8,8,0,0,0,0,0,0,78,5,2,2,17,52,15,5,10,0,69,3,3,0,0,173,0,26,34,87,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Police Department,2018,Vermont,4248,VT01001,0,0,0,0,0,6,6,0,1,1,0,0,0,46,0,2,1,13,30,13,3,10,0,89,4,1,3,0,159,0,16,23,106,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Police Department,2017,Vermont,4287,VT01001,0,0,0,0,0,18,14,4,0,0,0,0,0,40,1,3,3,14,19,18,10,8,0,67,0,0,0,0,143,0,21,39,85,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Police Department,2016,Vermont,4415,VT01001,0,0,0,0,0,6,6,0,0,0,0,0,0,33,2,0,1,13,17,6,4,2,0,39,0,0,0,0,84,0,16,22,45,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Police Department,2015,Vermont,4447,VT01001,0,0,0,0,0,3,3,0,0,0,0,0,0,32,0,1,0,2,29,11,10,1,0,52,0,0,0,0,98,0,3,6,63,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Police Department,2014,Vermont,4505,VT01001,0,0,0,0,0,5,5,0,0,0,0,0,0,35,0,0,0,5,30,24,16,8,0,92,4,4,0,0,160,0,5,10,120,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
