agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Ossipee Police Department,2023,New Hampshire,4663,NH00226,0,0,0,1,0,5,5,0,0,0,0,0,0,56,1,0,0,2,53,5,1,2,2,51,1,0,0,1,119,0,3,9,57,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ossipee Police Department,2022,New Hampshire,4565,NH00226,0,0,0,0,0,6,6,0,0,0,0,0,0,60,3,2,1,2,52,3,1,2,0,52,7,5,2,0,128,0,8,14,62,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ossipee Police Department,2021,New Hampshire,4387,NH00226,0,0,0,0,0,2,2,0,0,0,0,0,0,28,0,0,0,2,26,2,1,0,1,47,1,0,1,0,80,0,2,4,50,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ossipee Police Department,2020,New Hampshire,4389,NH00226,0,0,0,0,0,4,4,0,0,0,0,0,0,41,0,4,1,1,35,4,3,0,1,41,6,6,0,0,96,0,6,10,51,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ossipee Police Department,2019,New Hampshire,4401,NH00226,0,0,0,0,0,3,3,0,1,1,0,0,0,38,0,0,1,0,37,4,1,2,1,27,4,4,0,0,77,0,1,5,35,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ossipee Police Department,2018,New Hampshire,4335,NH00226,0,0,0,0,0,2,2,0,0,0,0,0,0,60,0,0,2,4,54,11,3,8,0,46,2,2,0,0,121,0,6,8,59,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ossipee Police Department,2017,New Hampshire,4246,NH00226,0,0,0,0,0,4,4,0,1,1,0,0,0,47,0,2,2,1,42,15,7,6,2,51,8,5,2,1,126,0,5,10,74,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ossipee Police Department,2016,New Hampshire,4229,NH00226,0,0,0,0,0,1,1,0,2,1,0,1,0,51,0,2,0,6,43,29,17,8,4,57,3,3,0,0,143,0,8,11,89,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ossipee Police Department,2015,New Hampshire,4247,NH00226,0,0,0,0,0,4,4,0,0,0,0,0,0,56,1,0,3,3,49,14,4,6,4,54,9,6,1,2,137,0,7,11,77,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ossipee Police Department,2014,New Hampshire,4255,NH00226,0,0,0,0,0,1,1,0,3,0,1,1,1,86,2,2,3,4,75,6,0,0,6,78,3,3,0,0,177,0,11,15,87,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ossipee Police Department,2013,New Hampshire,4296,NH00226,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2,0,1,10,65,5,1,0,4,100,3,0,3,0,186,0,13,13,108,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ossipee Police Department,2012,New Hampshire,4338,NH00226,0,0,0,0,0,1,1,0,2,0,0,0,2,83,4,0,0,0,79,5,1,3,1,91,9,2,3,4,191,0,4,7,105,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ossipee Police Department,2011,New Hampshire,4351,NH00226,0,0,0,0,0,2,2,0,0,0,0,0,0,73,0,2,6,5,60,26,20,3,3,126,6,2,3,1,233,0,13,15,158,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ossipee Police Department,2010,New Hampshire,4345,NH00226,0,0,0,0,0,0,0,0,1,0,0,1,0,86,2,1,0,1,82,15,7,5,3,84,9,8,1,0,195,0,4,5,108,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ossipee Police Department,2009,New Hampshire,4733,NH00226,0,0,0,0,0,1,1,0,1,0,0,1,0,59,1,1,0,2,55,41,32,6,3,69,5,4,1,0,176,0,4,6,115,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ossipee Police Department,2008,New Hampshire,4727,NH00226,0,0,0,0,0,1,1,0,1,0,1,0,0,56,1,2,4,0,49,23,15,4,4,106,12,5,4,3,199,0,7,9,141,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ossipee Police Department,2007,New Hampshire,4723,NH00226,0,0,0,0,0,1,1,0,0,0,0,0,0,80,0,1,1,1,77,36,25,7,4,60,5,4,0,1,182,0,3,4,101,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ossipee Police Department,2006,New Hampshire,4655,NH00226,0,0,0,0,0,1,1,0,0,0,0,0,0,90,2,1,1,1,85,23,12,5,6,98,9,4,4,1,221,0,5,6,130,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ossipee Police Department,2005,New Hampshire,4559,NH00226,0,0,0,0,0,0,0,0,1,0,1,0,0,80,0,0,0,0,80,24,22,1,1,56,10,5,4,1,171,0,0,1,90,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ossipee Police Department,2004,New Hampshire,4508,NH00226,0,0,0,0,0,1,1,0,1,0,0,0,1,107,0,5,2,3,97,57,48,9,0,60,16,7,6,3,242,0,10,12,133,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ossipee Police Department,2003,New Hampshire,4411,NH00226,0,0,0,0,0,1,1,0,0,0,0,0,0,103,0,0,0,6,97,35,27,8,0,68,11,4,5,2,218,0,6,7,114,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ossipee Police Department,2002,New Hampshire,4344,NH00226,0,0,0,0,0,1,1,0,0,0,0,0,0,79,2,0,1,0,76,35,29,6,0,78,13,2,3,8,206,0,3,4,126,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ossipee Police Department,2001,New Hampshire,4291,NH00226,0,0,0,0,0,2,2,0,5,1,0,1,3,87,0,0,0,0,87,24,14,10,0,75,18,4,0,14,211,0,0,7,117,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ossipee Police Department,2000,New Hampshire,4211,NH00226,0,0,0,0,0,1,1,0,1,0,0,1,0,116,0,2,0,0,114,31,17,13,1,92,14,5,1,8,255,0,2,4,137,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ossipee Police Department,1999,New Hampshire,3532,NH00226,0,0,0,0,0,7,7,0,0,0,0,0,0,92,0,0,2,0,90,41,32,7,2,70,6,3,1,2,216,0,2,9,117,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
