agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Plymouth Police Department,2023,New Hampshire,6283,NH00566,0,0,0,0,0,1,1,0,0,0,0,0,0,84,0,1,0,0,83,4,3,1,0,100,3,3,0,0,192,0,1,2,107,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plymouth Police Department,2022,New Hampshire,6658,NH00566,0,0,0,0,1,6,6,0,2,0,0,0,2,118,1,0,1,5,111,4,2,2,0,86,3,3,0,0,220,0,7,15,93,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plymouth Police Department,2021,New Hampshire,6911,NH00566,0,0,0,0,0,1,1,0,1,0,1,0,0,115,0,4,1,3,107,4,4,0,0,94,8,8,0,0,223,0,8,10,106,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plymouth Police Department,2020,New Hampshire,6850,NH00566,0,0,0,0,0,6,6,0,0,0,0,0,0,92,0,0,2,3,87,3,2,1,0,85,5,5,0,0,191,0,5,11,93,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plymouth Police Department,2019,New Hampshire,6755,NH00566,0,0,0,0,0,5,5,0,0,0,0,0,0,97,0,0,2,3,92,7,3,3,1,65,4,4,0,0,178,0,5,10,76,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plymouth Police Department,2018,New Hampshire,6722,NH00566,0,0,0,0,0,2,2,0,1,0,0,0,1,103,1,0,2,6,94,6,2,1,3,91,5,5,0,0,208,0,9,12,102,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plymouth Police Department,2017,New Hampshire,6303,NH00566,0,0,0,0,0,6,6,0,1,0,0,0,1,111,3,4,2,5,97,10,2,5,3,198,9,8,1,0,335,0,14,21,217,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plymouth Police Department,2016,New Hampshire,6639,NH00566,0,0,0,0,0,6,6,0,0,0,0,0,0,106,4,8,4,8,82,8,3,2,3,160,7,6,1,0,287,0,24,30,175,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plymouth Police Department,2015,New Hampshire,6760,NH00566,0,0,0,0,0,4,4,0,2,1,0,1,0,121,2,3,2,5,109,10,4,4,2,157,8,6,1,1,302,0,12,18,175,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plymouth Police Department,2014,New Hampshire,6989,NH00566,0,0,0,0,0,4,4,0,0,0,0,0,0,109,0,1,3,2,103,17,10,6,1,164,9,8,1,0,303,0,6,10,190,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
