agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,actual_arson_single_occupancy,actual_arson_other_residential,actual_arson_storage,actual_arson_industrial,actual_arson_other_commercial,actual_arson_community_public,actual_arson_all_oth_structures,actual_arson_total_structures,actual_arson_motor_vehicles,actual_arson_other_mobile,actual_arson_total_mobile,actual_arson_all_other,actual_arson_grand_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,tot_clr_arson_single_occupancy,tot_clr_arson_other_residential,tot_clr_arson_storage,tot_clr_arson_industrial,tot_clr_arson_other_commercial,tot_clr_arson_community_public,tot_clr_arson_all_oth_structures,tot_clr_arson_total_structures,tot_clr_arson_motor_vehicles,tot_clr_arson_other_mobile,tot_clr_arson_total_mobile,tot_clr_arson_all_other,tot_clr_arson_grand_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,clr_18_arson_single_occupancy,clr_18_arson_other_residential,clr_18_arson_storage,clr_18_arson_industrial,clr_18_arson_other_commercial,clr_18_arson_community_public,clr_18_arson_all_oth_structures,clr_18_arson_total_structures,clr_18_arson_motor_vehicles,clr_18_arson_other_mobile,clr_18_arson_total_mobile,clr_18_arson_all_other,clr_18_arson_grand_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total,unfound_arson_single_occupancy,unfound_arson_other_residential,unfound_arson_storage,unfound_arson_industrial,unfound_arson_other_commercial,unfound_arson_community_public,unfound_arson_all_oth_structures,unfound_arson_total_structures,unfound_arson_motor_vehicles,unfound_arson_other_mobile,unfound_arson_total_mobile,unfound_arson_all_other,unfound_arson_grand_total
Unified Police Department of Greater Salt Lake,2022,Utah,210254,UT01800,0,0,0,6,0,96,96,0,83,35,7,11,30,2297,101,65,111,51,1969,579,247,310,22,3958,678,646,0,32,7704,328,513,5222,5735,0,0,0,0,0,0,0,0,1,0,1,6,7,4,0,12,12,0,27,9,3,6,9,1247,45,39,67,33,1063,44,25,18,1,366,18,17,0,1,1721,184,227,431,658,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,64,1,1,1,0,61,0,0,0,0,29,1,1,0,0,94,3,3,30,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unified Police Department of Greater Salt Lake,2021,Utah,276502,UT01800,0,0,0,17,0,141,141,0,95,40,7,14,34,2185,94,71,132,50,1838,665,343,293,29,5241,995,956,1,38,9344,347,600,6906,7506,0,0,0,0,0,0,0,0,0,0,0,5,5,12,0,12,12,0,21,5,0,4,12,1206,55,38,99,40,974,47,38,9,0,524,27,26,0,1,1854,232,277,603,880,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,1,0,0,0,1,64,0,2,2,0,60,0,0,0,0,24,0,0,0,0,89,4,5,24,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unified Police Department of Greater Salt Lake,2020,Utah,263714,UT01800,0,0,0,16,2,141,141,0,120,39,7,15,59,2648,124,86,110,122,2206,991,515,447,29,6623,1287,1230,2,55,11853,442,719,8926,9645,0,1,0,0,0,0,0,1,4,1,5,0,25,7,2,19,19,0,26,5,4,5,12,1492,46,54,66,102,1224,51,40,11,0,708,37,37,0,0,2349,268,320,803,1123,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,76,6,1,1,0,68,0,0,0,0,20,2,2,0,0,98,8,8,22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unified Police Department of Greater Salt Lake,2019,Utah,266241,UT01800,0,0,0,5,2,156,156,0,145,52,18,23,52,2719,114,87,149,75,2294,983,472,486,25,6028,991,930,0,61,11049,425,731,8022,8753,3,0,0,0,2,0,0,3,0,1,1,0,20,9,2,15,15,0,39,13,4,9,13,1386,61,46,95,57,1127,63,45,15,3,843,49,47,0,2,2416,259,322,965,1287,1,0,0,0,1,0,0,1,1,0,1,0,10,0,0,0,0,0,0,0,0,0,0,105,4,0,1,0,100,1,0,0,1,50,3,3,0,0,161,5,5,56,61,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unified Police Department of Greater Salt Lake,2018,Utah,315234,UT01800,0,0,0,4,1,160,160,0,151,55,17,23,56,2456,102,72,145,87,2050,1221,591,592,38,6714,1231,1120,0,111,11952,406,721,9180,9901,0,1,0,0,0,0,0,1,1,0,1,0,14,4,1,14,14,0,34,10,5,6,13,1061,52,22,59,56,872,61,37,22,2,911,40,40,0,0,2127,189,241,1013,1254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,68,1,0,1,0,66,1,1,0,0,73,3,3,0,0,147,2,4,77,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unified Police Department of Greater Salt Lake,2017,Utah,351838,UT01800,0,0,0,13,0,177,174,3,216,80,29,20,87,2935,127,120,164,70,2454,1724,899,784,41,8304,1748,1544,1,203,15150,481,887,11809,12696,2,0,0,1,0,0,0,3,6,0,6,24,33,6,0,7,7,0,34,8,6,7,13,1322,37,57,77,50,1101,97,59,34,4,964,61,57,0,4,2495,221,268,1126,1394,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,67,0,0,1,0,66,2,0,2,0,90,1,1,0,0,160,1,1,93,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unified Police Department of Greater Salt Lake,2016,Utah,349050,UT01800,0,0,0,17,0,126,126,0,246,91,21,27,107,2777,145,108,158,61,2305,1845,971,814,60,8594,1652,1521,0,131,15278,472,861,12112,12973,0,1,0,0,0,1,2,4,3,0,3,13,21,8,0,8,8,0,42,8,5,7,22,1388,46,43,70,37,1192,80,50,27,3,1475,67,66,0,1,3071,196,254,1625,1879,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,0,133,0,0,0,0,133,1,0,1,0,130,1,1,0,0,267,0,1,133,134,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unified Police Department of Greater Salt Lake,2015,Utah,346894,UT01800,0,0,0,9,0,139,139,0,209,76,38,25,70,2982,133,108,145,78,2518,1712,816,840,56,8844,1511,1394,1,116,15441,464,821,12102,12923,2,3,1,0,1,0,0,7,2,0,2,26,35,6,0,4,4,0,47,14,8,7,18,1306,44,52,70,53,1087,84,44,36,4,1054,63,59,0,4,2572,219,276,1209,1485,0,1,0,0,0,0,0,1,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,66,1,1,0,0,88,1,1,0,0,158,0,0,92,92,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unified Police Department of Greater Salt Lake,2014,Utah,342602,UT01800,0,0,0,5,1,118,118,0,182,60,27,24,71,3072,114,97,145,71,2645,1787,991,743,53,8301,1283,1136,0,147,14771,427,732,11393,12125,0,0,0,0,0,0,0,0,2,0,2,20,22,4,1,8,8,0,48,13,9,9,17,1565,52,55,61,50,1347,88,51,33,4,1488,66,60,0,6,3271,218,278,1645,1923,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,128,2,0,2,0,170,1,1,0,0,303,0,0,175,175,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unified Police Department of Greater Salt Lake,2013,Utah,341186,UT01800,0,0,0,6,0,137,135,2,219,82,21,39,77,3339,127,112,188,109,2803,1994,1040,909,45,8586,1265,1205,0,60,15590,536,898,11889,12787,2,3,1,0,0,0,0,6,9,0,9,28,44,4,0,6,6,0,46,13,5,10,18,1624,70,62,92,67,1333,79,41,33,5,1431,54,54,0,0,3247,291,347,1567,1914,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,1,0,0,0,126,0,0,2,0,124,3,1,2,0,195,1,1,0,0,327,2,3,200,203,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
