agency,year,state,population,ORI,ORI9,fips_state_code,fips_county_code,officers_killed_by_felony,officers_assaulted,act_murder,act_manslaughter,act_rape_total,act_force_rape,act_attempted_rape,act_robbery_total,act_gun_robbery,act_knife_robbery,act_other_weapon_robbery,act_strong_arm_robbery,act_assault_total,act_gun_assault,act_knife_assault,act_other_weapon_assault,act_hand_feet_assault,act_simple_assault,act_burglary_total,act_burg_force_entry,act_burg_no_force_entry,act_attempted_burglary,act_larceny_total,act_mtr_vhc_theft_total,act_auto_theft,act_truck_bus_theft,act_other_vhc_theft,act_aggravated_assault,clr_murder,clr_manslaughter,clr_rape_total,clr_force_rape,clr_attempted_rape,clr_robbery_total,clr_gun_robbery,clr_knife_robbery,clr_other_weapon_robbery,clr_strong_arm_robbery,clr_assault_total,clr_gun_assault,clr_knife_assault,clr_other_weapon_assault,clr_hand_feet_assault,clr_simple_assault,clr_burglary_total,clr_burg_force_entry,clr_burg_no_force_entry,clr_attempted_burglary,clr_larceny_total,clr_mtr_vhc_theft_total,clr_auto_theft,clr_truck_bus_theft,clr_other_vhc_theft,clr_aggravated_assault,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_force_rape,clr_18_attempted_rape,clr_18_robbery_total,clr_18_gun_robbery,clr_18_knife_robbery,clr_18_other_weapon_robbery,clr_18_strong_arm_robbery,clr_18_assault_total,clr_18_gun_assault,clr_18_knife_assault,clr_18_other_weapon_assault,clr_18_hand_feet_assault,clr_18_simple_assault,clr_18_burglary_total,clr_18_burg_force_entry,clr_18_burg_no_force_entry,clr_18_attempted_burglary,clr_18_larceny_total,clr_18_mtr_vhc_theft_total,clr_18_auto_theft,clr_18_truck_bus_theft,clr_18_other_vhc_theft,clr_18_aggravated_assault,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_force_rape,unfound_attempted_rape,unfound_robbery_total,unfound_gun_robbery,unfound_knife_robbery,unfound_other_weapon_robbery,unfound_strong_arm_robbery,unfound_assault_total,unfound_gun_assault,unfound_knife_assault,unfound_other_weapon_assault,unfound_hand_feet_assault,unfound_simple_assault,unfound_burglary_total,unfound_burg_force_entry,unfound_burg_no_force_entry,unfound_attempted_burglary,unfound_larceny_total,unfound_mtr_vhc_theft_total,unfound_auto_theft,unfound_truck_bus_theft,unfound_other_vhc_theft,unfound_aggravated_assault
Lyon County Sheriff's Office,1966,Nevada,7900,NV01000,NV0100000,32,019,0,0,0,3,0,0,0,2,2,0,0,0,10,2,0,0,8,4,8,6,1,1,28,1,1,0,0,10,0,2,0,0,0,0,0,0,0,0,9,1,0,0,8,4,1,1,0,0,10,1,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nye County Sheriff's Office,1966,Nevada,6200,NV01200,NV0120000,32,023,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,1,4,3,1,0,8,6,6,0,0,3,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,1,4,3,1,0,7,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NANA,1966,Nevada,10500,NV01301,NA,NA,NA,0,0,0,0,2,2,0,3,2,0,0,1,11,2,6,2,1,36,201,160,23,18,269,47,47,0,0,11,0,0,1,1,0,2,1,0,0,1,4,1,1,1,1,17,28,23,3,2,43,15,15,0,0,4,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,3,6,4,2,0,14,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pershing County Sheriff's Office,1966,Nevada,3800,NV01400,NV0140000,32,027,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,4,2,2,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,4,2,2,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Storey County Sheriff's Office,1966,Nevada,600,NV01500,NV0150000,32,029,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,0,4,3,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reno Police Department,1966,Nevada,82960,NV01601,NV0160100,32,031,0,0,6,3,11,3,8,109,72,0,0,37,39,10,14,13,2,66,893,490,352,51,2312,537,537,0,0,39,6,3,7,3,4,24,15,0,0,9,34,9,13,10,2,54,107,77,25,5,308,128,128,0,0,34,0,1,1,0,1,2,1,0,0,1,2,0,2,0,0,0,52,38,13,1,130,54,54,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sparks Police Department,1966,Nevada,24891,NV01602,NV0160200,32,031,0,0,1,1,0,0,0,9,5,0,0,4,19,7,6,5,1,76,178,105,53,20,642,68,68,0,0,19,1,1,0,0,0,5,3,0,0,2,16,6,5,4,1,70,69,42,20,7,187,33,33,0,0,16,0,0,0,0,0,1,0,0,0,1,2,0,1,1,0,10,37,21,13,3,82,18,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Pine County Sheriff's Office,1966,Nevada,5038,NV01700,NV0170000,32,033,0,0,1,1,1,0,1,7,5,0,0,2,6,1,1,0,4,8,21,18,3,0,119,10,10,0,0,6,1,1,1,0,1,6,4,0,0,2,5,1,0,0,4,8,4,3,1,0,23,9,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fallon Police Department,1967,Nevada,9900,NV00101,NV0010100,32,001,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4,21,12,6,3,74,5,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4,7,4,3,0,36,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark,1967,Nevada,69116,NV00200,NV0020000,32,003,0,0,9,2,11,6,5,106,92,0,0,14,66,15,18,16,17,173,1024,408,583,33,1959,446,446,0,0,66,6,2,6,2,4,68,56,0,0,12,24,5,7,5,7,64,230,88,135,7,300,50,50,0,0,24,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,28,17,8,3,49,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Las Vegas Metro Police Department,1967,Nevada,144267,NV00201,NV0020100,32,003,0,0,5,5,10,10,0,164,113,0,0,51,113,31,31,32,19,112,1222,839,356,27,2775,517,517,0,0,113,6,4,9,0,0,114,0,0,0,0,230,0,0,0,0,0,417,0,0,0,644,200,200,0,0,0,0,0,1,0,0,16,0,0,0,0,68,0,0,0,0,0,132,0,0,0,277,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Las Vegas Police Department,1967,Nevada,34265,NV00202,NV0020200,32,003,0,0,3,0,13,11,2,57,45,0,0,12,59,19,16,20,4,161,434,250,135,49,1095,283,283,0,0,59,3,1,5,5,0,16,13,0,0,3,24,9,4,10,1,38,76,72,3,1,196,55,55,0,0,24,0,0,0,0,0,5,3,0,0,2,6,0,0,6,0,26,70,67,2,1,140,44,44,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henderson Police Department,1967,Nevada,14895,NV00203,NV0020300,32,003,0,0,0,0,4,2,2,6,5,0,0,1,41,1,8,4,28,38,226,130,63,33,465,45,45,0,0,41,0,0,2,1,1,1,1,0,0,0,18,0,5,1,12,9,27,20,7,0,49,7,7,0,0,18,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,13,9,4,0,38,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boulder City Police Department,1967,Nevada,6957,NV00204,NV0020400,32,003,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,40,25,15,0,90,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,2,2,0,8,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Douglas County Sheriff's Office,1967,Nevada,1509,NV00300,NV0030000,32,005,0,0,0,0,3,0,3,4,1,0,0,3,7,1,0,0,6,4,119,60,54,5,139,28,28,0,0,7,0,0,0,0,0,1,0,0,0,1,2,1,0,0,1,6,9,3,6,0,15,11,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elko County Sheriff's Office,1967,Nevada,1350,NV00400,NV0040000,32,007,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,7,2,0,0,0,0,12,0,0,0,0,7,0,1,0,0,0,1,1,0,0,0,7,0,0,0,7,2,0,0,0,0,11,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elko Police Department,1967,Nevada,7860,NV00401,NV0040100,32,007,0,0,0,0,0,0,0,7,2,0,0,5,0,0,0,0,0,0,48,34,12,2,72,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,3,1,20,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winnemucca Police Department,1967,Nevada,4423,NV00701,NV0070100,32,013,0,0,1,0,0,0,0,1,0,0,0,1,4,0,0,1,3,13,36,16,14,6,89,13,13,0,0,4,1,0,0,0,0,1,0,0,0,1,4,0,0,1,3,13,9,3,4,2,42,12,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lander County Sheriff's Office,1967,Nevada,694,NV00800,NV0080000,32,015,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,3,0,3,3,0,0,4,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,2,2,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln County Sheriff's Office,1967,Nevada,792,NV00900,NV0090000,32,017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyon County Sheriff's Office,1967,Nevada,2265,NV01000,NV0100000,32,019,0,0,4,1,1,1,0,0,0,0,0,0,4,2,0,1,1,3,5,3,2,0,35,9,9,0,0,4,2,1,1,1,0,0,0,0,0,0,3,2,0,0,1,3,0,0,0,0,14,9,9,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NANA,1967,Nevada,10500,NV01301,NA,NA,NA,0,0,1,0,4,3,1,3,2,0,0,1,21,6,10,2,3,53,132,106,18,8,420,38,38,0,0,21,0,0,2,2,0,3,2,0,0,1,15,4,8,1,2,32,26,24,1,1,114,22,22,0,0,15,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,5,8,7,0,1,82,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pershing County Sheriff's Office,1967,Nevada,747,NV01400,NV0140000,32,027,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10,9,1,0,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Storey County Sheriff's Office,1967,Nevada,542,NV01500,NV0150000,32,029,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,1,0,3,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reno Police Department,1967,Nevada,76e3,NV01601,NV0160100,32,031,0,0,9,4,11,9,2,116,79,0,0,37,75,28,21,18,8,144,735,431,254,50,2148,490,490,0,0,75,8,4,6,4,2,35,24,0,0,11,60,22,18,14,6,116,74,52,19,3,236,94,94,0,0,60,0,0,2,2,0,1,1,0,0,0,2,1,1,0,0,8,27,17,8,2,78,22,22,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sparks Police Department,1967,Nevada,22269,NV01602,NV0160200,32,031,0,0,1,0,2,0,2,11,10,0,0,1,13,4,6,1,2,97,175,76,86,13,803,57,57,0,0,13,0,0,2,0,2,3,3,0,0,0,11,3,4,2,2,85,39,15,23,1,220,20,20,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,6,10,0,102,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Pine County Sheriff's Office,1967,Nevada,2782,NV01700,NV0170000,32,033,0,0,2,0,0,0,0,2,2,0,0,0,10,1,0,0,9,4,49,38,9,2,111,5,5,0,0,10,1,0,0,0,0,0,0,0,0,0,9,1,0,0,8,3,17,16,1,0,18,4,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fallon Police Department,1968,Nevada,5616,NV00101,NV0010100,32,001,0,0,0,0,0,0,0,3,2,0,0,1,1,0,1,0,0,2,27,14,12,1,104,6,6,0,0,1,0,0,0,0,0,2,1,0,0,1,1,0,1,0,0,2,8,4,4,0,30,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,4,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark,1968,Nevada,70811,NV00200,NV0020000,32,003,0,0,3,0,13,9,4,129,120,0,0,9,89,32,15,26,16,148,1209,451,735,23,1945,447,447,0,0,89,2,0,4,3,1,45,42,0,0,3,31,10,6,11,4,47,261,93,160,8,506,51,51,0,0,31,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,3,62,28,31,3,76,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Las Vegas Metro Police Department,1968,Nevada,144e3,NV00201,NV0020100,32,003,0,0,9,8,22,18,4,219,172,0,0,47,110,52,25,20,13,174,1501,1060,406,35,2482,554,554,0,0,110,3,2,6,0,0,42,0,0,0,0,43,0,0,0,0,17,151,0,0,0,178,35,35,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,55,0,0,0,63,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Las Vegas Police Department,1968,Nevada,39047,NV00202,NV0020200,32,003,0,0,5,3,13,9,4,64,47,0,0,17,75,21,24,29,1,175,713,422,234,57,1155,290,290,0,0,75,4,2,5,4,1,13,6,0,0,7,24,8,7,7,2,35,429,261,163,5,170,50,50,0,0,24,0,1,1,1,0,6,0,0,0,6,5,0,0,3,2,10,413,249,159,5,112,40,40,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henderson Police Department,1968,Nevada,14895,NV00203,NV0020300,32,003,0,0,0,2,3,3,0,10,7,0,0,3,36,9,4,7,16,73,222,129,61,32,539,60,60,0,0,36,0,2,2,2,0,2,1,0,0,1,11,2,0,0,9,18,61,42,19,0,93,13,13,0,0,11,0,1,0,0,0,1,0,0,0,1,3,1,0,0,2,5,56,38,18,0,64,8,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boulder City Police Department,1968,Nevada,6957,NV00204,NV0020400,32,003,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,33,20,11,2,82,12,12,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,3,2,1,14,6,6,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Douglas County Sheriff's Office,1968,Nevada,2876,NV00300,NV0030000,32,005,0,0,0,1,2,1,1,1,0,0,0,1,4,1,0,1,2,10,47,31,13,3,54,5,5,0,0,4,0,1,1,1,0,0,0,0,0,0,2,1,0,0,1,10,5,2,3,0,16,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elko County Sheriff's Office,1968,Nevada,124,NV00400,NV0040000,32,007,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,1,1,0,0,7,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,1,1,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elko Police Department,1968,Nevada,7860,NV00401,NV0040100,32,007,0,0,0,0,0,0,0,2,1,0,0,1,2,0,1,0,1,0,68,37,23,8,111,10,10,0,0,2,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,20,13,7,0,28,11,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,4,0,15,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Humboldt County Sheriff's Office,1968,Nevada,673,NV00700,NV0070000,32,013,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,12,10,0,2,45,8,8,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4,4,0,0,34,6,6,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winnemucca Police Department,1968,Nevada,4423,NV00701,NV0070100,32,013,0,0,1,0,0,0,0,1,0,0,0,1,6,0,1,0,5,4,32,25,4,3,91,18,18,0,0,6,1,0,0,0,0,0,0,0,0,0,6,0,1,0,5,2,12,10,2,0,46,17,17,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lander County Sheriff's Office,1968,Nevada,694,NV00800,NV0080000,32,015,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,7,4,3,0,24,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,3,3,0,0,3,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln County Sheriff's Office,1968,Nevada,792,NV00900,NV0090000,32,017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyon County Sheriff's Office,1968,Nevada,3928,NV01000,NV0100000,32,019,0,0,0,0,0,0,0,4,2,0,0,2,7,4,1,1,1,1,11,7,3,1,26,3,3,0,0,7,4,0,0,0,0,2,0,0,0,2,6,3,1,1,1,1,0,0,0,0,5,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mineral County Sheriff's Office,1968,Nevada,4253,NV01100,NV0110000,32,021,0,0,0,1,2,1,1,0,0,0,0,0,8,2,2,2,2,3,25,16,6,3,33,5,5,0,0,8,1,1,2,1,1,0,0,0,0,0,8,2,2,2,2,2,6,3,3,0,14,6,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NANA,1968,Nevada,9438,NV01301,NA,NA,NA,0,0,0,0,0,0,0,7,6,0,0,1,12,4,3,2,3,50,118,112,2,4,394,35,35,0,0,12,0,0,0,0,0,4,4,0,0,0,10,2,3,2,3,35,15,15,0,0,107,26,26,0,0,10,0,0,0,0,0,1,1,0,0,0,2,1,1,0,0,6,4,4,0,0,65,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Storey County Sheriff's Office,1968,Nevada,303,NV01500,NV0150000,32,029,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reno Police Department,1968,Nevada,76500,NV01601,NV0160100,32,031,0,0,2,7,13,8,5,136,72,0,0,64,93,29,33,20,11,322,1028,679,285,64,2271,385,385,0,0,93,2,7,8,5,3,35,23,0,0,12,57,18,20,11,8,233,118,92,23,3,308,72,72,0,0,57,1,0,1,1,0,5,1,0,0,4,3,2,1,0,0,12,63,47,16,0,99,23,23,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sparks Police Department,1968,Nevada,22269,NV01602,NV0160200,32,031,0,0,2,1,1,1,0,22,18,0,0,4,13,5,3,2,3,96,227,111,94,22,843,61,61,0,0,13,2,1,1,1,0,9,9,0,0,0,9,5,2,0,2,86,51,26,25,0,218,22,22,0,0,9,0,1,0,0,0,1,1,0,0,0,2,0,1,0,1,10,29,10,19,0,105,10,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Pine County Sheriff's Office,1968,Nevada,5231,NV01700,NV0170000,32,033,0,0,0,0,1,1,0,1,1,0,0,0,3,0,1,0,2,5,36,34,2,0,123,14,14,0,0,3,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,3,10,10,0,0,18,11,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fallon Police Department,1969,Nevada,5666,NV00101,NV0010100,32,001,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,15,6,7,2,112,6,6,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,5,2,2,1,22,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark,1969,Nevada,70049,NV00200,NV0020000,32,003,0,0,7,0,22,18,4,162,149,0,0,13,146,31,20,41,54,193,1401,592,783,26,2108,636,636,0,0,146,5,0,7,6,1,76,68,0,0,8,53,10,9,16,18,80,381,170,204,7,408,89,89,0,0,53,0,0,0,0,0,2,2,0,0,0,1,0,0,1,0,4,46,31,14,1,111,35,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Las Vegas Metro Police Department,1969,Nevada,146e3,NV00201,NV0020100,32,003,0,0,21,8,28,17,11,309,219,0,0,90,133,60,39,28,6,204,1733,1085,607,41,2704,737,737,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Las Vegas Police Department,1969,Nevada,41e3,NV00202,NV0020200,32,003,0,0,2,2,22,16,6,81,65,0,0,16,73,21,25,25,2,159,618,351,224,43,1265,261,261,0,0,73,2,3,13,12,1,34,26,0,0,8,32,12,7,11,2,36,77,53,15,9,97,37,37,0,0,32,0,0,1,1,0,12,8,0,0,4,14,3,2,7,2,14,58,36,13,9,51,28,28,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
