agency,year,state,population,ORI,act_all_crimes,clr_all_crimes,clr_18_all_crimes,unfound_all_crimes,act_aggravated_assault,tot_clr_aggravated_assault,clr_18_aggravated_assault,unfound_aggravated_assault,act_assault_total,tot_clr_assault_total,clr_18_assault_total,unfound_assault_total,act_gun_assault,tot_clr_gun_assault,clr_18_gun_assault,unfound_gun_assault,act_knife_assault,tot_clr_knife_assault,clr_18_knife_assault,unfound_knife_assault,act_other_weapon_assault,tot_clr_other_weapon_assault,clr_18_other_weapon_assault,unfound_other_weapon_assault,act_simple_assault,tot_clr_simple_assault,clr_18_simple_assault,unfound_simple_assault,act_hand_feet_assault,tot_clr_hand_feet_assault,clr_18_hand_feet_assault,unfound_hand_feet_assault,act_burglary_total,tot_clr_burglary_total,clr_18_burglary_total,unfound_burglary_total,act_attempted_burglary,tot_clr_attempted_burglary,clr_18_attempted_burglary,unfound_attempted_burglary,act_burg_force_entry,tot_clr_burg_force_entry,clr_18_burg_force_entry,unfound_burg_force_entry,act_burg_no_force_entry,tot_clr_burg_no_force_entry,clr_18_burg_no_force_entry,unfound_burg_no_force_entry,act_mtr_vhc_theft_total,tot_clr_mtr_vhc_theft_total,clr_18_mtr_vhc_theft_total,unfound_mtr_vhc_theft_total,act_manslaughter,tot_clr_manslaughter,clr_18_manslaughter,unfound_manslaughter,act_murder,tot_clr_murder,clr_18_murder,unfound_murder,officers_assaulted,officers_killed_by_accident,officers_killed_by_felony,act_rape_total,tot_clr_rape_total,clr_18_rape_total,unfound_rape_total,act_attempted_rape,tot_clr_attempted_rape,clr_18_attempted_rape,unfound_attempted_rape,act_force_rape,tot_clr_force_rape,clr_18_force_rape,unfound_force_rape,act_robbery_total,tot_clr_robbery_total,clr_18_robbery_total,unfound_robbery_total,act_gun_robbery,tot_clr_gun_robbery,clr_18_gun_robbery,unfound_gun_robbery,act_knife_robbery,tot_clr_knife_robbery,clr_18_knife_robbery,unfound_knife_robbery,act_other_weapon_robbery,tot_clr_other_weapon_robbery,clr_18_other_weapon_robbery,unfound_other_weapon_robbery,act_strong_arm_robbery,tot_clr_strong_arm_robbery,clr_18_strong_arm_robbery,unfound_strong_arm_robbery,act_theft_total,tot_clr_theft_total,clr_18_theft_total,unfound_theft_total,act_auto_theft,tot_clr_auto_theft,clr_18_auto_theft,unfound_auto_theft,act_other_vhc_theft,tot_clr_other_vhc_theft,clr_18_other_vhc_theft,unfound_other_vhc_theft,act_truck_bus_theft,tot_clr_truck_bus_theft,clr_18_truck_bus_theft,unfound_truck_bus_theft
City View Pd,1984,South Carolina,1751,SC02308,169,51,7,5,23,12,2,1,43,26,3,2,9,3,0,0,5,5,2,0,6,2,0,1,20,14,1,1,3,2,0,0,60,8,1,2,5,0,0,0,52,8,1,2,3,0,0,0,7,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,0,1,0,0,0,1,1,0,0,0,0,0,0,5,2,1,0,51,12,2,1,3,0,0,0,1,0,0,0,3,1,0,0
City View Pd,1983,South Carolina,1771,SC02308,109,34,4,6,19,12,0,1,27,19,0,1,4,3,0,1,5,2,0,0,10,7,0,0,8,7,0,0,0,0,0,0,37,9,1,0,6,0,0,0,28,9,1,0,3,0,0,0,7,0,0,2,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,34,4,2,3,4,0,0,2,2,0,0,0,1,0,0,0
City View Pd,1982,South Carolina,1738,SC02308,217,71,17,0,24,22,2,0,35,31,4,0,5,5,0,0,6,5,1,0,8,7,0,0,11,9,2,0,5,5,1,0,60,6,0,0,9,1,0,0,40,4,0,0,11,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,30,13,0,3,2,0,0,1,0,0,0,0,0,0,0
City View Pd,1981,South Carolina,1718,SC02308,155,42,6,0,8,4,0,0,20,10,0,0,1,0,0,0,2,2,0,0,4,1,0,0,12,6,0,0,1,1,0,0,40,8,1,0,2,0,0,0,34,8,1,0,4,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,81,20,5,0,10,3,0,0,0,0,0,0,1,0,0,0
City View Pd,1980,South Carolina,1663,SC02308,120,27,6,0,10,6,0,0,22,10,0,0,2,2,0,0,4,2,0,0,3,2,0,0,12,4,0,0,1,0,0,0,47,8,4,0,2,2,0,0,31,3,2,0,14,3,2,0,11,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37,7,2,0,7,0,0,0,2,1,0,0,2,1,0,0
City View Pd,1979,South Carolina,2899,SC02308,84,9,1,0,2,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,39,3,1,0,3,1,0,0,29,1,0,0,7,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5,0,0,2,0,0,0,1,0,0,0,1,0,0,0
City View Pd,1978,South Carolina,3029,SC02308,101,7,0,0,9,2,0,0,17,5,0,0,1,1,0,0,4,1,0,0,4,0,0,0,8,3,0,0,0,0,0,0,43,0,0,0,3,0,0,0,33,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0
City View Pd,1977,South Carolina,2883,SC02308,123,16,5,0,6,3,0,0,9,5,0,0,3,1,0,0,1,0,0,0,0,0,0,0,3,2,0,0,2,2,0,0,69,8,4,0,4,1,0,0,51,6,3,0,14,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37,3,1,0,4,0,0,0,2,0,0,0,0,0,0,0
City View Pd,1976,South Carolina,2847,SC02308,125,17,4,0,10,8,0,0,11,9,0,0,5,4,0,0,1,1,0,0,3,2,0,0,1,1,0,0,1,1,0,0,47,3,1,0,6,0,0,0,35,3,1,0,6,0,0,0,9,2,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,55,3,1,0,9,2,2,0,0,0,0,0,0,0,0,0
City View Pd,1975,South Carolina,2778,SC02308,121,35,2,0,6,6,0,0,8,8,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,2,0,0,3,3,0,0,37,7,0,0,9,0,0,0,28,7,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,16,1,0,4,1,0,0,1,1,0,0,1,0,0,0
