agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Limestone County Sheriff's Office,2023,Texas,11868,TX14700,0,0,0,1,0,22,22,0,2,1,0,0,1,123,20,5,13,1,84,56,35,21,0,68,10,9,1,0,282,0,39,64,134,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Limestone County Sheriff's Office,2022,Texas,11756,TX14700,0,0,0,0,0,7,7,0,6,4,0,0,2,144,15,5,7,1,116,71,54,17,0,79,14,13,0,1,321,0,28,41,164,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Limestone County Sheriff's Office,2021,Texas,11659,TX14700,0,0,0,0,0,12,12,0,0,0,0,0,0,96,9,7,7,1,72,44,31,13,0,48,12,10,0,2,212,0,24,36,104,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Limestone County Sheriff's Office,2020,Texas,11776,TX14700,0,0,0,0,0,1,1,0,0,0,0,0,0,26,0,0,2,9,15,34,34,0,0,1,2,2,0,0,64,0,11,12,37,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Limestone County Sheriff's Office,2019,Texas,11711,TX14700,0,0,0,0,0,2,2,0,0,0,0,0,0,37,0,0,3,9,25,63,62,1,0,10,3,3,0,0,115,0,12,14,76,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Limestone County Sheriff's Office,2018,Texas,11767,TX14700,0,0,2,0,0,2,2,0,0,0,0,0,0,121,6,9,4,5,97,49,34,14,1,48,9,1,3,5,229,0,24,26,106,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Limestone County Sheriff's Office,2017,Texas,11681,TX14700,0,0,8,1,0,2,2,0,2,2,0,0,0,123,12,7,3,1,100,59,47,12,0,85,13,1,4,8,285,0,23,28,157,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,2,0,0,5,0,0,0,5,5
Limestone County Sheriff's Office,2016,Texas,11528,TX14700,0,0,3,0,0,2,2,0,2,1,0,1,0,135,4,1,8,2,120,47,26,21,0,99,10,2,5,3,295,0,15,19,156,175,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,2,0,0,0,0,7,0,0,3,3,6
Limestone County Sheriff's Office,2015,Texas,11759,TX14700,0,0,0,0,0,3,3,0,4,2,0,0,2,151,6,4,4,4,133,89,52,36,1,127,15,3,5,7,389,0,18,25,231,256,0,0,2,2,0,0,0,0,0,0,10,0,0,0,0,10,2,0,2,0,3,0,0,0,0,17,0,0,2,5,7
Limestone County Sheriff's Office,2014,Texas,11719,TX14700,0,0,1,0,0,5,5,0,2,2,0,0,0,170,8,2,2,2,156,138,82,56,0,173,18,2,8,8,506,0,14,21,329,350,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,1,0,0,0,0,5,0,0,0,1,1
