agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Rowland Police Department,2023,North Carolina,883,NC07808,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,5,6,5,1,0,16,2,2,0,0,30,0,0,1,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rowland Police Department,2022,North Carolina,884,NC07808,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,11,4,4,0,0,19,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rowland Police Department,2021,North Carolina,980,NC07808,0,0,0,4,0,0,0,0,3,0,0,1,2,13,1,2,3,3,4,9,7,2,0,28,1,1,0,0,58,0,9,16,38,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rowland Police Department,2020,North Carolina,987,NC07808,0,0,0,0,0,0,0,0,1,0,0,1,0,20,3,1,0,4,12,12,9,3,0,25,2,1,0,1,60,0,8,9,39,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rowland Police Department,2019,North Carolina,1002,NC07808,0,0,0,1,0,2,2,0,2,1,0,1,0,6,3,0,0,0,3,13,10,3,0,29,3,3,0,0,56,0,3,8,45,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rowland Police Department,2018,North Carolina,1010,NC07808,0,0,1,0,0,0,0,0,3,1,0,1,1,11,0,0,1,0,10,21,18,2,1,25,1,1,0,0,61,0,1,4,47,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,1,1
Rowland Police Department,2017,North Carolina,1043,NC07808,0,0,0,0,0,0,0,0,6,4,1,0,1,23,7,0,1,0,15,40,32,7,1,39,2,2,0,0,110,0,8,14,81,95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,3,0,0,0,2,2
Rowland Police Department,2016,North Carolina,1052,NC07808,0,0,0,0,0,0,0,0,7,4,0,0,3,15,6,0,3,0,6,22,20,2,0,37,0,0,0,0,81,0,9,16,59,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3
Rowland Police Department,2015,North Carolina,1055,NC07808,0,0,1,2,0,0,0,0,4,1,1,0,2,15,5,0,2,0,8,16,11,5,0,20,2,1,0,1,59,0,7,13,38,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,2,2
Rowland Police Department,2014,North Carolina,1057,NC07808,0,0,0,0,0,0,0,0,2,2,0,0,0,4,0,0,1,1,2,15,15,0,0,23,1,0,0,1,45,0,2,4,39,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0,0,0,2,2
Rowland Police Department,2013,North Carolina,1052,NC07808,0,0,0,0,0,0,0,0,2,2,0,0,0,6,0,0,2,0,4,23,17,2,4,22,1,1,0,0,54,0,2,4,46,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Rowland Police Department,2012,North Carolina,1057,NC07808,0,0,0,0,0,0,0,0,3,2,0,1,0,3,0,0,0,0,3,33,28,4,1,16,3,3,0,0,58,0,0,3,52,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,4,1,1,0,0,7,0,0,0,7,7
Rowland Police Department,2011,North Carolina,1050,NC07808,0,0,1,0,0,0,0,0,5,4,0,0,1,8,0,2,0,0,6,23,19,3,1,22,4,3,1,0,62,0,2,7,49,56,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2,1,1,0,0,5,0,1,1,4,5
Rowland Police Department,2010,North Carolina,1037,NC07808,0,0,2,0,0,0,0,0,4,2,1,0,1,14,0,4,1,1,8,29,25,2,2,26,2,1,1,0,75,0,6,10,57,67,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,3,1,0,4,0,0,0,0,10,0,0,0,8,8
