agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Tullahoma Police Department,2023,Tennessee,21054,TN01602,0,0,0,1,0,9,8,1,3,1,0,0,2,431,23,12,36,8,352,90,54,36,0,308,35,29,3,3,877,0,79,92,433,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tullahoma Police Department,2022,Tennessee,20948,TN01602,0,0,0,2,0,8,8,0,1,1,0,0,0,485,20,29,38,7,391,48,30,18,0,378,35,29,5,1,957,0,94,105,461,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tullahoma Police Department,2021,Tennessee,19913,TN01602,0,0,0,0,1,9,9,0,4,3,0,0,1,488,29,38,54,5,362,72,52,20,0,328,34,24,9,1,936,0,126,139,434,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tullahoma Police Department,2020,Tennessee,19664,TN01602,0,0,0,2,0,9,9,0,6,4,0,0,2,552,47,22,50,5,428,83,63,20,0,416,33,21,7,5,1101,0,124,141,532,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tullahoma Police Department,2019,Tennessee,19468,TN01602,0,0,0,0,0,14,13,1,12,5,1,1,5,483,35,29,40,13,366,83,51,32,0,510,45,38,4,3,1147,0,117,143,638,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tullahoma Police Department,2018,Tennessee,19321,TN01602,0,0,0,0,0,11,11,0,5,3,0,0,2,426,23,28,33,8,334,78,73,5,0,501,42,25,10,7,1063,0,92,108,621,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tullahoma Police Department,2017,Tennessee,19386,TN01602,0,0,0,1,0,6,6,0,8,5,1,0,2,458,18,23,49,13,355,121,114,7,0,465,29,18,7,4,1088,0,103,118,615,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tullahoma Police Department,2016,Tennessee,19229,TN01602,0,0,0,1,0,9,9,0,2,2,0,0,0,450,27,17,32,18,356,97,82,15,0,582,23,13,3,7,1164,0,94,106,702,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tullahoma Police Department,2015,Tennessee,18966,TN01602,0,0,0,0,1,5,5,0,7,3,0,1,3,483,18,25,30,6,404,81,52,29,0,467,27,15,6,6,1071,0,79,91,575,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tullahoma Police Department,2014,Tennessee,18887,TN01602,0,0,0,1,0,2,2,0,9,6,0,0,3,462,39,16,36,3,368,139,79,60,0,587,32,13,6,13,1232,0,94,106,758,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tullahoma Police Department,2013,Tennessee,18773,TN01602,0,0,0,0,0,3,3,0,10,2,2,1,5,489,17,12,19,12,429,117,88,29,0,451,30,22,4,4,1100,0,60,73,598,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tullahoma Police Department,2012,Tennessee,18880,TN01602,0,0,0,1,0,2,2,0,7,2,1,1,3,497,13,27,37,14,406,151,111,40,0,476,28,18,3,7,1162,0,91,101,655,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tullahoma Police Department,2011,Tennessee,18823,TN01602,0,0,0,1,0,4,4,0,21,9,5,0,7,543,17,32,34,8,452,184,132,51,1,607,22,12,4,6,1382,0,91,117,813,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tullahoma Police Department,2010,Tennessee,18655,TN01602,0,0,0,3,0,2,2,0,20,8,0,2,10,538,21,23,50,8,436,182,131,45,6,583,21,12,5,4,1349,0,102,127,786,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tullahoma Police Department,2009,Tennessee,18636,TN01602,0,0,0,0,0,7,6,1,19,5,4,2,8,596,25,27,62,4,478,150,100,43,7,611,31,21,5,5,1414,0,118,144,792,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tullahoma Police Department,2008,Tennessee,18776,TN01602,0,0,0,0,0,5,4,1,18,5,1,2,10,611,19,28,28,12,524,186,115,58,13,649,58,39,12,7,1527,0,87,110,893,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tullahoma Police Department,2007,Tennessee,19036,TN01602,0,0,0,0,0,7,7,0,17,4,0,2,11,510,12,21,62,7,408,209,187,9,13,634,47,28,10,9,1424,0,102,126,890,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tullahoma Police Department,2006,Tennessee,19150,TN01602,0,0,0,2,0,6,6,0,18,8,1,2,7,430,4,12,18,8,388,258,244,1,13,625,44,24,10,10,1383,0,42,68,927,995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tullahoma Police Department,2005,Tennessee,18873,TN01602,0,0,0,0,0,2,2,0,25,12,4,4,5,353,9,7,17,4,316,269,249,6,14,677,65,40,16,9,1391,0,37,64,1011,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tullahoma Police Department,2004,Tennessee,18621,TN01602,0,0,0,0,1,1,1,0,19,4,2,2,11,366,3,6,23,6,328,188,158,18,12,733,59,32,20,7,1367,0,38,58,980,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
