agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,actual_arson_single_occupancy,actual_arson_other_residential,actual_arson_storage,actual_arson_industrial,actual_arson_other_commercial,actual_arson_community_public,actual_arson_all_oth_structures,actual_arson_total_structures,actual_arson_motor_vehicles,actual_arson_other_mobile,actual_arson_total_mobile,actual_arson_all_other,actual_arson_grand_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,tot_clr_arson_single_occupancy,tot_clr_arson_other_residential,tot_clr_arson_storage,tot_clr_arson_industrial,tot_clr_arson_other_commercial,tot_clr_arson_community_public,tot_clr_arson_all_oth_structures,tot_clr_arson_total_structures,tot_clr_arson_motor_vehicles,tot_clr_arson_other_mobile,tot_clr_arson_total_mobile,tot_clr_arson_all_other,tot_clr_arson_grand_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,clr_18_arson_single_occupancy,clr_18_arson_other_residential,clr_18_arson_storage,clr_18_arson_industrial,clr_18_arson_other_commercial,clr_18_arson_community_public,clr_18_arson_all_oth_structures,clr_18_arson_total_structures,clr_18_arson_motor_vehicles,clr_18_arson_other_mobile,clr_18_arson_total_mobile,clr_18_arson_all_other,clr_18_arson_grand_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total,unfound_arson_single_occupancy,unfound_arson_other_residential,unfound_arson_storage,unfound_arson_industrial,unfound_arson_other_commercial,unfound_arson_community_public,unfound_arson_all_oth_structures,unfound_arson_total_structures,unfound_arson_motor_vehicles,unfound_arson_other_mobile,unfound_arson_total_mobile,unfound_arson_all_other,unfound_arson_grand_total
Cerritos Pd,2017,California,50809,CA01919,0,0,4,2,0,4,4,0,71,12,6,10,43,182,3,4,21,22,132,561,434,91,36,1511,196,164,27,5,2530,50,127,2271,2398,1,0,0,1,0,0,0,2,1,0,1,0,3,1,0,2,2,0,36,7,4,5,20,115,2,2,10,19,82,40,26,11,3,317,10,10,0,0,521,33,72,367,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,16,0,0,2,3,11,15,13,2,0,23,1,1,0,0,59,5,9,39,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,1,0,3,1,0,1,0,3,0,0,0,0,9,1,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Cerritos Pd,2016,California,50159,CA01919,0,0,6,0,0,5,3,2,48,18,2,6,22,189,6,9,21,22,131,468,292,141,35,1576,220,184,27,9,2511,58,111,2269,2380,0,0,0,0,0,0,0,0,1,0,1,4,5,0,0,4,3,1,21,5,1,4,11,131,3,7,13,14,94,18,7,7,4,286,8,5,3,0,468,37,62,312,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,3,4,2,0,2,26,1,0,1,0,36,2,2,31,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,6,1,1,0,0,9,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Cerritos Pd,2015,California,50238,CA01919,0,0,8,0,0,7,5,2,46,11,5,4,26,119,3,7,9,19,81,354,212,114,28,1324,221,184,24,13,2072,38,91,1900,1991,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,5,4,1,20,4,1,1,14,96,1,8,5,19,63,19,9,9,1,270,12,11,1,0,422,33,58,301,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,6,2,0,1,1,31,1,1,0,0,43,3,3,34,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,5,0,0,0,0,8,0,1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Cerritos Pd,2014,California,49867,CA01919,0,0,1,0,0,3,3,0,50,11,2,5,32,105,7,4,6,16,72,293,181,89,23,1051,181,147,21,13,1686,33,86,1528,1614,1,0,0,0,0,1,1,3,0,0,0,0,3,0,0,5,5,0,23,4,1,2,16,108,7,1,5,15,80,47,19,24,4,263,2,1,1,0,448,28,56,312,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,2,3,13,5,0,0,0,8,6,4,1,1,23,0,0,0,0,48,5,11,29,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,4,0,0,0,0,5,1,1,0,0,11,1,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Cerritos Pd,2013,California,49816,CA01919,0,0,5,0,0,4,4,0,42,7,2,5,28,129,4,3,13,16,93,374,236,107,31,1210,218,172,29,17,1983,36,82,1808,1890,1,0,0,1,1,1,0,4,1,0,1,1,6,0,0,2,2,0,11,1,1,1,8,96,2,4,6,16,68,78,30,42,6,266,11,6,3,2,466,28,41,357,398,1,0,0,0,0,1,0,2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,11,0,0,0,1,10,5,1,4,0,21,0,0,0,0,40,1,2,28,30,1,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,2,0,1,1,3,1,1,0,0,12,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Cerritos Pd,2012,California,49856,CA01919,0,0,2,0,0,7,6,1,67,23,4,11,29,129,2,10,13,21,83,441,297,117,27,1253,176,148,24,4,2083,46,120,1880,2000,0,0,1,1,0,4,0,6,4,0,4,0,10,0,0,3,3,0,24,4,3,3,14,118,0,8,11,17,82,29,10,17,2,336,8,7,1,0,518,36,63,373,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,16,0,0,0,2,14,3,3,0,0,39,0,0,0,0,59,2,3,42,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Cerritos Pd,2011,California,49618,CA01919,0,0,4,0,0,4,4,0,51,10,5,6,30,136,2,6,5,16,107,375,216,122,37,1221,165,122,33,10,1955,29,84,1764,1848,0,0,0,0,0,0,1,1,2,0,2,0,3,3,0,2,2,0,16,1,1,0,14,103,1,1,5,14,82,19,8,9,2,316,8,6,0,2,467,21,42,343,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25,0,0,1,4,20,3,2,1,0,43,4,2,0,2,76,5,6,50,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cerritos Pd,2010,California,49041,CA01919,0,0,13,0,0,3,3,0,49,11,4,3,31,135,0,4,13,24,94,301,189,88,24,1167,228,185,38,5,1889,41,93,1702,1795,0,0,1,0,0,0,0,1,4,0,4,1,6,0,0,2,2,0,18,1,2,1,14,108,0,3,11,17,77,35,14,19,2,380,10,10,0,0,553,31,51,425,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,1,0,4,15,0,0,3,2,10,7,4,3,0,52,1,1,0,0,81,5,11,60,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cerritos Pd,2009,California,51299,CA01919,0,0,6,2,0,4,4,0,50,16,2,5,27,152,1,1,15,8,127,254,148,94,12,1291,217,182,30,5,1976,25,81,1768,1849,0,0,0,0,0,0,0,0,6,0,6,0,6,0,0,5,5,0,22,9,1,3,9,113,1,2,12,11,87,38,12,23,3,374,10,9,0,1,562,26,53,422,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2,20,0,0,3,2,15,5,2,3,0,64,3,2,0,1,95,5,8,72,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Cerritos Pd,2008,California,51655,CA01919,0,0,1,1,0,6,6,0,90,34,8,10,38,148,4,7,17,15,105,306,180,93,33,1317,270,218,46,6,2146,43,140,1901,2041,0,0,0,0,1,0,0,1,7,0,7,0,8,0,0,3,3,0,27,8,1,7,11,108,2,7,9,13,77,31,7,21,3,280,10,9,1,0,460,31,61,322,383,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,1,0,0,4,10,0,1,2,0,7,5,2,3,0,54,3,3,0,0,77,3,8,62,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,1,1,0,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
