agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Dayton Police Department,2023,Ohio,135181,OH05702,0,0,0,36,0,153,149,4,257,118,11,7,121,4294,583,191,248,26,3246,1318,920,360,38,2729,2317,2238,48,31,11104,0,1048,1494,6364,7858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dayton Police Department,2022,Ohio,137084,OH05702,0,0,0,34,0,209,205,4,259,109,10,18,122,4538,570,216,295,28,3429,1343,919,389,35,3119,1443,1356,43,44,10945,0,1109,1611,5905,7516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dayton Police Department,2021,Ohio,139671,OH05702,0,0,0,30,0,148,144,4,249,107,14,15,113,3985,550,170,280,28,2957,1300,887,381,32,2992,783,721,37,25,9487,0,1028,1455,5075,6530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dayton Police Department,2020,Ohio,140193,OH05702,0,0,0,48,0,156,151,5,303,132,19,14,138,4069,553,214,284,28,2990,1385,961,396,28,3277,803,743,28,32,10041,0,1079,1586,5465,7051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dayton Police Department,2019,Ohio,140427,OH05702,0,0,0,48,0,200,196,4,347,163,17,20,147,4067,325,147,243,41,3311,1533,1064,426,43,3393,747,689,21,37,10335,0,756,1351,5673,7024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dayton Police Department,2018,Ohio,140094,OH05702,0,0,0,37,0,169,165,4,403,152,15,24,212,4363,242,167,238,36,3680,1701,1178,479,44,3834,795,754,24,17,11302,0,683,1292,6330,7622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dayton Police Department,2017,Ohio,140171,OH05702,0,0,0,32,0,129,127,2,392,151,25,15,201,4162,302,134,229,36,3461,1792,1304,434,54,3702,621,608,6,7,10830,0,701,1254,6115,7369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dayton Police Department,2016,Ohio,140260,OH05702,0,0,0,39,0,144,143,1,507,206,27,22,252,4453,308,155,266,41,3683,2276,1721,461,94,4252,714,696,11,7,12385,0,770,1460,7242,8702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dayton Police Department,2015,Ohio,140683,OH05702,0,0,0,27,0,155,151,4,483,164,24,15,280,4215,252,154,211,57,3541,2432,1911,431,90,4047,697,676,8,13,12056,0,674,1339,7176,8515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dayton Police Department,2014,Ohio,143217,OH05702,0,0,0,27,0,144,139,5,537,224,21,24,268,4352,179,145,150,55,3823,2990,2358,508,124,4419,592,565,20,7,13061,0,529,1237,8001,9238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
