agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Mount Carmel Borough Police Department,2023,Pennsylvania,5636,PA04902,0,0,0,1,0,0,0,0,2,0,0,0,2,115,0,0,0,0,115,29,0,29,0,66,8,6,0,2,221,0,0,3,103,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Carmel Borough Police Department,2022,Pennsylvania,5699,PA04902,0,0,0,0,0,1,1,0,0,0,0,0,0,124,3,2,2,0,117,16,1,15,0,48,6,4,0,2,195,0,7,8,70,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
Mount Carmel Borough Police Department,2021,Pennsylvania,,PA04902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Carmel Borough Police Department,2020,Pennsylvania,5709,PA04902,0,0,0,0,0,1,1,0,0,0,0,0,0,67,3,0,7,0,57,3,0,3,0,18,1,1,0,0,90,0,10,11,22,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Carmel Borough Police Department,2019,Pennsylvania,5537,PA04902,0,0,3,0,0,2,2,0,2,0,0,0,2,134,3,1,7,42,81,14,0,14,0,46,4,3,0,1,202,0,53,57,64,121,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,0,1,1,2,3
Mount Carmel Borough Police Department,2018,Pennsylvania,5618,PA04902,0,0,3,0,0,3,2,1,0,0,0,0,0,84,0,0,6,51,27,21,0,21,0,53,0,0,0,0,161,0,57,60,74,134,0,0,3,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,0,1,4,1,5
Mount Carmel Borough Police Department,2017,Pennsylvania,5644,PA04902,0,0,4,1,0,3,0,3,0,0,0,0,0,100,0,1,3,32,64,23,0,23,0,80,9,8,1,0,216,0,36,40,112,152,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,5,4,9
Mount Carmel Borough Police Department,2016,Pennsylvania,5698,PA04902,0,0,3,0,0,7,0,7,3,0,0,0,3,83,0,1,0,18,64,34,0,34,0,85,3,3,0,0,215,0,19,29,122,151,0,0,3,1,2,0,0,0,0,0,3,0,0,0,2,1,1,0,1,0,0,1,1,0,0,8,0,2,5,2,7
Mount Carmel Borough Police Department,2015,Pennsylvania,5762,PA04902,0,0,8,0,0,11,0,11,3,0,0,0,3,103,2,1,2,48,50,39,3,36,0,112,10,6,0,4,278,0,53,67,161,228,0,0,6,1,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,1,1,0,0,15,0,1,7,8,15
Mount Carmel Borough Police Department,2014,Pennsylvania,5788,PA04902,0,0,4,0,0,8,2,6,3,0,0,0,3,106,0,1,1,54,50,51,0,51,0,123,3,2,0,1,294,0,56,67,177,244,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,2,0,2,0,2,0,0,0,0,6,0,1,2,4,6
Mount Carmel Borough Police Department,2013,Pennsylvania,5841,PA04902,0,0,0,0,0,1,0,1,2,0,0,0,2,89,6,1,2,21,59,32,0,32,0,93,1,1,0,0,218,0,30,33,126,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Carmel Borough Police Department,2012,Pennsylvania,5906,PA04902,0,0,0,0,0,2,0,2,0,0,0,0,0,60,0,0,0,8,52,21,0,21,0,84,10,9,0,1,177,0,8,10,115,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Carmel Borough Police Department,2011,Pennsylvania,5912,PA04902,0,0,0,0,0,0,0,0,2,0,2,0,0,54,0,2,1,4,47,19,1,18,0,92,5,2,1,2,172,0,7,9,116,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Carmel Borough Police Department,2010,Pennsylvania,5893,PA04902,0,0,0,0,0,1,1,0,2,0,1,0,1,68,0,1,0,23,44,12,1,11,0,72,3,3,0,0,158,0,24,27,87,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Carmel Borough Police Department,2009,Pennsylvania,5836,PA04902,0,0,0,0,0,2,0,2,2,1,0,0,1,66,0,2,2,13,49,27,3,24,0,79,3,3,0,0,179,0,17,21,109,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Carmel Borough Police Department,2008,Pennsylvania,5859,PA04902,0,0,0,0,0,0,0,0,2,1,0,0,1,85,0,2,5,21,57,16,2,14,0,117,3,3,0,0,223,0,28,30,136,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Carmel Borough Police Department,2007,Pennsylvania,5914,PA04902,0,0,0,0,0,0,0,0,1,0,0,1,0,61,0,0,3,25,33,16,4,12,0,83,4,2,0,2,165,0,28,29,103,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Mount Carmel Borough Police Department,2006,Pennsylvania,6058,PA04902,0,0,0,0,0,0,0,0,2,0,0,0,2,69,0,2,3,39,25,15,7,8,0,75,3,2,1,0,164,0,44,46,93,139,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,1,1
Mount Carmel Borough Police Department,2005,Pennsylvania,6115,PA04902,0,0,0,0,0,1,0,1,2,0,0,0,2,31,0,1,3,10,17,14,7,7,0,68,7,6,0,1,123,0,14,17,89,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,2,2
Mount Carmel Borough Police Department,2004,Pennsylvania,,PA04902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Carmel Borough Police Department,2003,Pennsylvania,,PA04902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Carmel Borough Police Department,2002,Pennsylvania,,PA04902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Carmel Borough Police Department,2001,Pennsylvania,,PA04902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Carmel Borough Police Department,2000,Pennsylvania,,PA04902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Carmel Borough Police Department,1999,Pennsylvania,,PA04902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Carmel Borough Police Department,1998,Pennsylvania,,PA04902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Carmel Borough Police Department,1997,Pennsylvania,,PA04902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Carmel Borough Police Department,1996,Pennsylvania,,PA04902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Carmel Borough Police Department,1995,Pennsylvania,,PA04902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Carmel Borough Police Department,1994,Pennsylvania,,PA04902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
