agency,year,state,population,ORI,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_strong_arm,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_strong_arm,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_strong_arm,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_strong_arm,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Ashville Police Department,2017,Ohio,4211,OH06502,1,0,0,0,0,1,0,0,0,1,25,0,1,0,0,24,9,5,4,0,40,4,4,0,0,80,1,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,20,1,0,1,0,3,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashville Police Department,2016,Ohio,4207,OH06502,0,0,1,1,0,0,0,0,0,0,38,0,0,0,0,38,15,5,9,1,49,3,3,0,0,106,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,6,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashville Police Department,2015,Ohio,4160,OH06502,0,0,0,0,0,0,0,0,0,0,47,0,1,2,0,44,22,13,9,0,51,4,3,1,0,124,3,0,0,0,0,0,0,0,0,0,0,24,0,1,0,0,23,2,2,0,0,6,1,1,0,0,33,1,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,8,0,0,0,0,1,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashville Police Department,2014,Ohio,4113,OH06502,0,0,0,0,0,0,0,0,0,0,37,0,0,1,1,35,4,4,0,0,32,1,1,0,0,74,2,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,23,0,0,0,0,3,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashville Police Department,2013,Ohio,4118,OH06502,0,0,0,0,0,1,0,0,0,1,37,0,0,0,0,37,8,3,5,0,34,1,1,0,0,81,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26,0,0,0,0,4,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashville Police Department,2012,Ohio,4120,OH06502,0,0,0,0,0,0,0,0,0,0,35,0,1,0,0,34,15,3,10,2,50,2,1,1,0,102,1,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,20,0,0,0,0,4,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,4,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashville Police Department,2011,Ohio,4100,OH06502,0,0,1,1,0,0,0,0,0,0,39,1,0,1,0,37,16,12,4,0,63,4,4,0,0,123,2,0,0,0,0,0,0,0,0,0,0,23,1,0,1,0,21,1,1,0,0,3,0,0,0,0,27,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashville Police Department,2010,Ohio,4097,OH06502,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,41,20,12,8,0,61,3,3,0,0,125,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,1,1,0,0,3,1,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashville Police Department,2009,Ohio,3300,OH06502,0,0,0,0,0,2,0,0,0,2,54,0,0,2,0,52,14,6,8,0,87,3,3,0,0,160,2,0,0,0,0,0,1,0,0,0,1,42,0,0,0,0,42,0,0,0,0,3,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashville Police Department,2008,Ohio,3291,OH06502,0,0,0,0,0,2,1,0,0,1,62,0,0,0,0,62,18,5,9,4,53,4,2,1,1,139,0,0,0,0,0,0,1,1,0,0,0,41,0,0,0,0,41,0,0,0,0,4,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
