agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Niagara Town Police Department,2023,New York,7746,NY03155,0,0,0,0,0,0,0,0,3,1,0,0,2,112,4,7,1,1,99,18,6,11,1,182,11,10,0,1,326,0,13,16,211,227,0,0,0,0,0,0,0,0,0,0,47,2,5,1,0,39,6,1,5,0,65,0,0,0,0,118,0,8,8,71,79,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niagara Town Police Department,2022,New York,7808,NY03155,0,0,0,0,0,2,2,0,2,2,0,0,0,60,0,1,3,1,55,20,8,12,0,147,25,23,0,2,256,0,5,9,192,201,0,0,0,0,0,1,0,0,0,1,19,0,0,0,0,19,4,0,4,0,58,2,2,0,0,84,0,0,1,64,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niagara Town Police Department,2021,New York,7949,NY03155,0,0,0,0,0,3,3,0,0,0,0,0,0,63,2,1,2,0,58,21,4,16,1,112,14,14,0,0,213,0,5,8,147,155,0,0,0,0,0,0,0,0,0,0,33,1,1,0,0,31,3,1,2,0,31,2,2,0,0,69,0,2,2,36,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niagara Town Police Department,2020,New York,8012,NY03155,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,1,61,19,7,12,0,151,31,20,2,9,263,0,1,1,201,202,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,22,7,1,6,0,53,0,0,0,0,83,0,1,1,60,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niagara Town Police Department,2019,New York,7958,NY03155,0,0,0,0,0,0,0,0,2,1,0,0,1,55,2,0,0,0,53,9,2,7,0,194,9,7,0,2,269,0,2,4,212,216,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,13,2,0,2,0,78,0,0,0,0,94,0,1,1,80,81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8,0,0,0,0,9,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niagara Town Police Department,2018,New York,8014,NY03155,0,0,0,0,0,3,3,0,3,0,0,2,1,79,2,4,2,3,68,19,6,11,2,221,12,11,0,1,337,0,11,17,252,269,0,0,0,0,0,1,0,0,0,1,21,0,0,0,2,19,4,1,1,2,77,1,1,0,0,104,0,2,3,82,85,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,10,0,0,0,0,13,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niagara Town Police Department,2017,New York,8030,NY03155,0,0,0,0,0,0,0,0,5,0,1,0,4,57,1,3,0,0,53,36,11,25,0,304,18,16,1,1,420,0,4,9,358,367,0,0,0,0,0,0,0,0,0,0,13,0,2,0,0,11,2,0,2,0,67,1,1,0,0,83,0,2,2,70,72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,16,0,0,0,0,17,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niagara Town Police Department,2016,New York,8080,NY03155,0,0,0,0,0,1,1,0,11,2,0,1,8,57,0,2,3,1,51,32,12,20,0,355,8,7,1,0,464,0,6,18,395,413,0,0,0,0,0,2,0,0,0,2,18,0,0,1,0,17,0,0,0,0,126,1,1,0,0,147,0,1,3,127,130,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,2,0,0,0,0,18,0,0,0,0,21,0,0,1,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niagara Town Police Department,2015,New York,8127,NY03155,0,0,0,0,0,1,1,0,4,2,0,0,2,58,1,1,4,2,50,45,18,24,3,425,4,4,0,0,537,0,8,13,474,487,0,0,0,0,0,1,0,0,0,1,19,1,1,0,1,16,2,1,1,0,194,1,1,0,0,217,0,3,4,197,201,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,21,0,0,0,0,22,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niagara Town Police Department,2014,New York,8162,NY03155,0,0,0,0,0,0,0,0,8,1,1,0,6,54,3,1,5,0,45,36,7,26,3,368,9,7,1,1,475,0,9,17,413,430,0,0,0,0,0,4,0,1,0,3,40,1,1,5,0,33,4,1,3,0,184,1,0,0,1,233,0,7,11,189,200,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,12,0,0,0,0,13,0,1,1,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
