agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Jackson County Sheriff's Office,2023,Georgia,48812,GA07800,0,0,0,0,0,6,6,0,1,0,0,0,1,458,9,16,14,12,407,55,25,29,1,311,41,34,5,2,872,0,51,58,407,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson County Sheriff's Office,2022,Georgia,47877,GA07800,0,0,0,1,0,17,17,0,3,0,1,0,2,386,7,9,13,7,350,72,40,31,1,414,65,36,13,16,958,0,36,57,551,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson County Sheriff's Office,2021,Georgia,47658,GA07800,1,0,0,2,0,13,13,0,3,2,0,0,1,427,22,11,17,6,371,68,36,31,1,424,47,35,10,2,984,0,56,74,539,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson County Sheriff's Office,2020,Georgia,45681,GA07800,0,0,0,1,0,12,12,0,4,2,0,0,2,463,25,4,25,12,397,120,67,52,1,457,68,52,7,9,1125,0,66,83,645,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson County Sheriff's Office,2019,Georgia,44310,GA07800,0,0,0,1,0,3,3,0,0,0,0,0,0,140,4,4,3,4,125,30,18,12,0,102,18,12,4,2,294,0,15,19,150,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson County Sheriff's Office,2018,Georgia,,GA07800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jackson County Sheriff's Office,2017,Georgia,40687,GA07800,0,0,0,1,0,5,5,0,8,3,1,2,2,431,12,7,12,27,373,148,103,41,4,559,38,35,0,3,1190,0,58,72,745,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson County Sheriff's Office,2016,Georgia,39438,GA07800,0,0,0,0,0,6,5,1,7,3,0,2,2,490,7,11,31,43,398,120,66,52,2,606,35,25,3,7,1264,0,92,105,761,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson County Sheriff's Office,2015,Georgia,38788,GA07800,0,0,0,0,0,2,2,0,2,1,1,0,0,501,5,10,22,16,448,136,90,44,2,579,28,17,5,6,1248,0,53,57,743,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson County Sheriff's Office,2014,Georgia,38306,GA07800,0,0,0,0,0,3,3,0,3,3,0,0,0,510,6,10,16,18,460,129,85,40,4,570,27,21,1,5,1242,0,50,56,726,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson County Sheriff's Office,2013,Georgia,37855,GA07800,0,0,0,0,0,2,2,0,4,2,1,0,1,499,4,9,7,15,464,135,84,47,4,606,52,37,6,9,1298,0,35,41,793,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson County Sheriff's Office,2012,Georgia,38891,GA07800,0,0,0,0,0,9,9,0,7,5,0,0,2,522,5,13,16,19,469,175,113,62,0,675,45,25,19,1,1433,0,53,69,895,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson County Sheriff's Office,2011,Georgia,38492,GA07800,0,0,1,0,0,1,1,0,5,3,0,1,1,565,2,9,8,0,546,296,206,87,3,739,54,25,29,0,1660,0,19,25,1089,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson County Sheriff's Office,2010,Georgia,37777,GA07800,0,0,0,3,0,5,5,0,5,2,0,0,3,528,5,6,3,4,510,258,184,65,9,612,52,32,20,0,1463,0,18,31,922,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
