agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_theft_under50_dollar,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_theft_under50_dollar,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_theft_under50_dollar,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Bel-ridge Police Dept,2020,Missouri,2666,MO09506,0,0,0,1,0,0,0,0,2,1,0,0,1,32,0,0,3,8,21,17,11,5,1,43,15,14,0,1,110,0,11,14,75,89,0,0,0,0,0,0,0,0,0,0,8,0,0,1,2,5,2,0,1,1,3,2,2,0,0,15,0,3,3,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bel-ridge Police Dept,2019,Missouri,,MO09506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bel-ridge Police Dept,2018,Missouri,2661,MO09506,0,0,0,1,0,4,3,1,3,2,0,0,1,56,3,5,5,10,33,21,11,9,1,76,19,19,0,0,180,0,23,31,116,147,1,0,1,0,1,0,0,0,0,0,22,0,1,2,3,16,0,0,0,0,10,1,1,0,0,35,0,6,8,11,19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,1,1,2
Bel-ridge Police Dept,2017,Missouri,2679,MO09506,0,0,0,0,0,1,1,0,6,5,0,0,1,67,5,6,4,17,35,33,26,4,3,90,11,11,0,0,208,0,32,39,134,173,0,0,0,0,0,0,0,0,0,0,27,2,4,3,5,13,5,4,1,0,13,2,2,0,0,47,0,14,14,20,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,1,2,0,2,0,0,0,0,7,0,0,0,5,5
Bel-ridge Police Dept,2016,Missouri,2719,MO09506,0,0,1,1,0,6,6,0,3,1,0,0,2,67,4,3,6,23,31,43,35,8,0,55,11,10,1,0,186,0,36,46,109,155,0,0,5,5,0,0,0,0,0,0,38,1,3,4,12,18,3,2,1,0,9,1,1,0,0,56,0,20,25,13,38,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,2,0,0,0,0,4,0,1,1,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,7,0,0,1,6,7
Bel-ridge Police Dept,2015,Missouri,2721,MO09506,0,0,0,0,0,1,1,0,3,0,0,1,2,70,7,2,6,7,48,85,58,23,4,84,11,11,0,0,254,0,22,26,180,206,0,0,1,1,0,0,0,0,0,0,20,2,2,2,4,10,1,1,0,0,8,2,2,0,0,32,0,10,11,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bel-ridge Police Dept,2014,Missouri,2724,MO09506,0,0,1,1,0,4,4,0,7,5,0,0,2,67,6,4,3,17,37,51,36,12,3,57,7,7,0,0,194,0,30,42,115,157,1,0,0,0,0,0,0,0,0,0,31,1,2,0,7,21,1,1,0,0,8,0,0,0,0,41,0,10,11,9,20,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bel-ridge Police Dept,2013,Missouri,2726,MO09506,0,0,4,0,0,1,0,1,3,3,0,0,0,79,1,10,9,15,44,50,37,10,3,64,10,9,0,1,207,0,35,39,124,163,0,0,0,0,0,0,0,0,0,0,44,0,6,4,9,25,4,3,1,0,9,0,0,0,0,57,0,19,19,13,32,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,4,2,2,0,0,0,0,0,0,0,7,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Bel-ridge Police Dept,2012,Missouri,2741,MO09506,0,0,3,0,0,1,1,0,7,3,1,0,3,81,4,5,19,13,40,57,45,12,0,69,7,6,1,0,222,0,41,49,133,182,0,0,1,1,0,2,1,0,0,1,50,1,5,17,4,23,6,5,1,0,15,0,0,0,0,74,0,27,30,21,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,0,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bel-ridge Police Dept,2011,Missouri,2747,MO09506,0,0,5,1,0,1,1,0,4,2,0,0,2,66,3,2,7,17,37,73,42,27,4,64,12,12,0,0,221,0,29,35,149,184,0,0,0,0,0,1,0,0,0,1,37,1,2,2,11,21,5,3,2,0,13,1,1,0,0,57,0,16,17,19,36,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,4,0,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,2
